Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg02001410__MAP1B	0.037696	0.082072	0.041116	0.078145	0.050345	0.72623	0.58228	0.035758	0.037149	0.048823	0.088122	0.059339	0.11104	0.032831	0.064909	0.042621	0.03564	0.059994	0.021729	0.066711	0.037495	0.24821	0.058587	0.2586	0.058333	0.056102	0.058331	0.09318	0.097072	0.033602	0.079896	0.025985	0.026723	0.027952	0.75909	0.15725	0.063823	0.26097	0.10096
Meth__cg20792294__IGF2AS	0.62226	0.045076	0.74088	0.1931	0.16242	0.93109	0.57783	0.74608	0.56257	0.063215	0.82809	0.086518	0.57608	0.059106	0.47426	0.07642	0.6385	0.081375	0.24796	0.90989	0.65046	0.82777	0.086921	0.86189	0.9508	0.89991	0.097474	0.87847	0.078234	0.044326	0.19782	0.374	0.25661	0.10778	0.579	0.31103	0.095213	0.2734	0.09633
Meth__cg06630567__AMBP	0.060551	0.045937	0.95165	0.62034	0.12004	0.91838	0.046955	0.96103	0.55236	0.91101	0.73781	0.9312	0.89558	0.045827	0.45718	0.74209	0.77212	0.095961	0.09228	0.95057	0.94774	0.84749	0.72632	0.78194	0.84774	0.042518	0.58833	0.37785	0.14407	0.80315	0.5388	0.067775	0.8787	0.042245	0.086604	0.4545	0.058747	0.48146	0.079583
Meth__cg02480835__NUPL2	0.066285	0.034255	0.062857	0.08286	0.10304	0.084646	0.10836	0.069515	0.043454	0.46425	0.044495	0.046651	0.1935	0.47989	0.046915	0.057189	0.044007	0.058654	0.06183	0.046684	0.087042	0.079056	0.033645	0.046101	0.089418	0.063613	0.10249	0.12462	0.038129	0.050655	0.061903	0.085794	0.049617	0.042673	0.075129	0.070374	0.043861	0.32405	0.33023
Meth__cg21010262__MRPS2	0.04863	0.06027	0.3697	0.4455	0.039864	0.57583	0.083185	0.83806	0.19353	0.068123	0.80573	0.53124	0.58732	0.036451	0.12557	0.48312	0.19831	0.1333	0.035633	0.068554	0.057789	0.064847	0.89072	0.062765	0.30723	0.10122	0.18867	0.12669	0.11995	0.034649	0.039438	0.038456	0.044713	0.076786	0.12123	0.073234	0.070209	0.044901	0.048348
Meth__cg00056767__FLJ38725	0.043222	0.86182	0.092365	0.055534	0.044171	0.035868	0.32033	0.058656	0.039434	0.059259	0.035885	0.035863	0.07421	0.04176	0.16028	0.032799	0.034174	0.071102	0.039911	0.026452	0.057003	0.91157	0.066414	0.25675	0.094286	0.044154	0.043264	0.074117	0.62688	0.03006	0.031114	0.027691	0.67903	0.028038	0.90522	0.37795	0.03793	0.047997	0.061437
Meth__cg08244522__THBD	0.043397	0.25408	0.95457	0.067014	0.048239	0.80814	0.054036	0.75013	0.21075	0.036973	0.53478	0.96194	0.77705	0.082854	0.17277	0.86825	0.051634	0.10769	0.039247	0.44696	0.44549	0.035256	0.29707	0.039103	0.073936	0.042394	0.065079	0.052772	0.158	0.16635	0.038178	0.56571	0.15027	0.037327	0.67591	0.056253	0.050049	0.038457	0.040733
Meth__cg05358291__CYP4F2	0.57188	0.13722	0.72968	0.64031	0.46048	0.081393	0.12984	0.33154	0.050121	0.2441	0.40592	0.77455	0.69082	0.10014	0.074021	0.28057	0.2285	0.20082	0.09047	0.63181	0.56098	0.79837	0.22862	0.6646	0.081698	0.34512	0.16457	0.157	0.17988	0.064066	0.065684	0.096183	0.63916	0.15004	0.53585	0.17106	0.42674	0.2318	0.21704
Meth__cg18247638__BIVM	0.024753	0.023577	0.028088	0.026072	0.021308	0.022119	0.024977	0.027689	0.023681	0.034302	0.030045	0.062932	0.03594	0.03085	0.023171	0.025135	0.028285	0.052458	0.019786	0.016333	0.031183	0.029597	0.027147	0.029109	0.039701	0.027434	0.033467	0.071999	0.03069	0.022604	0.026794	0.030036	0.022734	0.023471	0.84424	0.069659	0.037744	0.02342	0.023672
Meth__cg00468146__ID4	0.069377	0.091625	0.093224	0.10912	0.048574	0.14526	0.42955	0.14252	0.058396	0.15301	0.13898	0.065506	0.09629	0.30099	0.058815	0.053969	0.087453	0.080972	0.56694	0.39763	0.41309	0.10785	0.085063	0.29694	0.32127	0.062174	0.45491	0.68686	0.10402	0.055763	0.049975	0.29249	0.050633	0.045265	0.044445	0.80498	0.069941	0.058496	0.059412
Meth__cg25807810__DKFZp434N062	0.04136	0.42248	0.045407	0.051939	0.040243	0.038839	0.036848	0.022955	0.034304	0.085366	0.032572	0.025494	0.065558	0.060387	0.055634	0.031193	0.028536	0.08247	0.030775	0.41356	0.28502	0.11619	0.03946	0.059956	0.11706	0.041409	0.058845	0.09256	0.35228	0.035365	0.049974	0.025695	0.17572	0.040873	0.031902	0.05638	0.041314	0.033696	0.29407
Meth__cg24104611__C22orf9	0.099064	0.13365	0.6368	0.73507	0.13345	0.20031	0.10674	0.52815	0.4147	0.16455	0.1518	0.75348	0.41473	0.11301	0.2952	0.20492	0.6227	0.87279	0.20552	0.14047	0.14437	0.13169	0.10878	0.081586	0.13117	0.14772	0.11072	0.13564	0.14809	0.10036	0.89865	0.18248	0.72575	0.19288	0.3356	0.25905	0.16539	0.29058	0.29249
Meth__cg25467603__WDR18	0.013739	0.023679	0.019668	0.027517	0.025447	0.021675	0.023916	0.016206	0.021303	0.020292	0.026852	0.014168	0.034959	0.016152	0.023927	0.018662	0.017788	0.10764	0.017722	0.021828	0.020671	0.021666	0.026294	0.014477	0.023553	0.022979	0.051414	0.03995	0.08534	0.020634	0.013458	0.019249	0.024363	0.02324	0.015943	0.033824	0.022002	0.026369	0.024402
Meth__cg01124420__EDAR	0.026976	0.020655	0.24843	0.17069	0.041342	0.060678	0.052899	0.95085	0.090051	0.032888	0.17397	0.044727	0.41504	0.027805	0.0659	0.52541	0.025934	0.092154	0.021796	0.037408	0.034573	0.69804	0.45909	0.15452	0.06687	0.11133	0.047798	0.061634	0.049651	0.33316	0.036383	0.028086	0.4661	0.026851	0.23182	0.11435	0.029316	0.033753	0.054907
Meth__cg23159337__ATP13A4	0.15034	0.11465	0.62174	0.11196	0.12382	0.10113	0.23533	0.72148	0.50945	0.10021	0.47685	0.12014	0.49082	0.061385	0.27341	0.23706	0.14292	0.25096	0.10415	0.075832	0.10072	0.66138	0.1369	0.1097	0.32123	0.13456	0.21941	0.1723	0.16648	0.65389	0.23474	0.19135	0.15251	0.11596	0.11309	0.07594	0.12911	0.16658	0.10175
Meth__cg00202702__MGC13040	0.034315	0.020151	0.40332	0.21435	0.030206	0.24888	0.89574	0.017226	0.027409	0.034114	0.032083	0.043251	0.67969	0.04085	0.0365	0.032009	0.033378	0.093387	0.02196	0.0317	0.0402	0.43247	0.031321	0.037584	0.43246	0.89851	0.074548	0.10726	0.048595	0.028018	0.022101	0.026554	0.055266	0.023592	0.25191	0.10579	0.038096	0.089027	0.87905
Meth__cg02298008__RAB39B	0.15791	0.045931	0.94735	0.93266	0.042213	0.078589	0.93239	0.36331	0.044234	0.041493	0.93111	0.35221	0.9317	0.13331	0.34704	0.42699	0.52363	0.26662	0.64557	0.03693	0.053385	0.47017	0.44053	0.46933	0.89591	0.68902	0.085989	0.91525	0.081628	0.10285	0.069743	0.10072	0.19078	0.93712	0.95667	0.08483	0.54927	0.55151	0.053087
Meth__cg10493166__PTGS1	0.10139	0.077079	0.9177	0.91433	0.46191	0.40471	0.86684	0.87159	0.14597	0.32525	0.72182	0.37002	0.79912	0.22207	0.1744	0.70457	0.11018	0.21985	0.073798	0.80707	0.86226	0.8947	0.73014	0.10879	0.19746	0.65941	0.15295	0.75927	0.13616	0.078075	0.049326	0.080817	0.64502	0.11296	0.72536	0.081468	0.70643	0.77488	0.73873
Meth__cg03258472__CRB3	0.079784	0.11564	0.49767	0.46442	0.14385	0.89658	0.16443	0.12442	0.11025	0.086542	0.68613	0.44686	0.54194	0.063409	0.11977	0.3015	0.61983	0.27618	0.58603	0.31853	0.23197	0.1317	0.89445	0.092931	0.86654	0.19307	0.18168	0.41737	0.13792	0.10496	0.078814	0.87862	0.22324	0.12707	0.11371	0.095326	0.08574	0.086335	0.10793
Meth__cg06497752__COL9A3	0.43256	0.4709	0.97711	0.344	0.50281	0.89753	0.95732	0.022174	0.035962	0.36189	0.032558	0.15918	0.57449	0.46731	0.035598	0.90867	0.021547	0.057786	0.061265	0.4954	0.51477	0.46357	0.81215	0.32048	0.93423	0.041156	0.030103	0.92964	0.047451	0.1186	0.025529	0.080072	0.021906	0.015639	0.95729	0.44176	0.17811	0.076623	0.42185
Meth__cg11120551__CHD1L	0.039951	0.059117	0.065292	0.053246	0.05155	0.55393	0.036666	0.4563	0.179	0.050657	0.44983	0.41311	0.23806	0.027383	0.18118	0.32312	0.22957	0.23681	0.094992	0.075375	0.040437	0.094174	0.63684	0.029467	0.56994	0.064353	0.1313	0.060335	0.10331	0.23722	0.070744	0.35371	0.050652	0.05289	0.15739	0.095276	0.052946	0.041293	0.050127
Meth__cg09450020__STEAP2	0.022785	0.015578	0.95681	0.93432	0.36083	0.81103	0.47634	0.01343	0.023725	0.033123	0.10367	0.098396	0.91274	0.029147	0.24402	0.06557	0.017636	0.058243	0.019396	0.7363	0.3002	0.12495	0.32012	0.036372	0.073851	0.042039	0.26984	0.92318	0.10774	0.023599	0.025036	0.018218	0.69522	0.016483	0.046527	0.04724	0.17802	0.12511	0.39546
Meth__cg09424896__CIB3	0.065255	0.063733	0.65167	0.14757	0.060012	0.63935	0.077577	0.95004	0.1486	0.090296	0.73891	0.77515	0.26431	0.31089	0.13267	0.69546	0.7559	0.74622	0.051335	0.078989	0.066937	0.080463	0.83725	0.052947	0.48722	0.085883	0.16282	0.18148	0.17021	0.92619	0.33109	0.10613	0.099961	0.14254	0.26824	0.12593	0.071693	0.088942	0.063621
Meth__cg15583058__SDCCAG3	0.063799	0.054673	0.065652	0.081563	0.068714	0.07123	0.067016	0.8565	0.051568	0.078217	0.05778	0.16828	0.091985	0.046023	0.067714	0.089349	0.052984	0.097857	0.050902	0.043174	0.060448	0.093669	0.078293	0.069222	0.316	0.084434	0.13152	0.12981	0.07859	0.049797	0.070363	0.076664	0.084758	0.080112	0.060466	0.050682	0.092619	0.072125	0.058038
Meth__cg23424268__GCHFR	0.018446	0.013659	0.50168	0.029195	0.015611	0.016222	0.019892	0.033276	0.055972	0.02735	0.66816	0.70709	0.075312	0.016587	0.069454	0.78103	0.74237	0.03554	0.013388	0.026372	0.019368	0.015513	0.25004	0.016073	0.89161	0.021478	0.020685	0.035849	0.032351	0.020758	0.0291	0.013474	0.055419	0.16568	0.3139	0.043391	0.03004	0.017881	0.028141
Meth__cg02668984__PDK2	0.028124	0.052747	0.044305	0.0332	0.030123	0.04102	0.035496	0.03227	0.030812	0.03885	0.10916	0.089036	0.63646	0.022498	0.040389	0.047431	0.024275	0.083749	0.025292	0.023667	0.033339	0.053134	0.10998	0.029228	0.038153	0.030516	0.047041	0.05475	0.06586	0.043535	0.033538	0.042318	0.038613	0.030346	0.029191	0.084296	0.046827	0.037716	0.030087
Meth__cg13162810__PREI3	0.074603	0.50619	0.050134	0.0633	0.062379	0.15181	0.10132	0.14871	0.53118	0.081813	0.047748	0.20964	0.19617	0.038708	0.34372	0.052279	0.036374	0.094053	0.054635	0.041805	0.045821	0.28794	0.043872	0.058776	0.064162	0.23366	0.093719	0.10186	0.27648	0.029835	0.051426	0.30229	0.27067	0.055007	0.10794	0.11765	0.044142	0.40675	0.48502
Meth__cg18943599__SSTR2	0.040493	0.023857	0.13093	0.034889	0.032445	0.3702	0.039793	0.93433	0.035085	0.033553	0.40912	0.3142	0.1537	0.03192	0.048792	0.15873	0.032658	0.25835	0.034598	0.030772	0.041289	0.038596	0.16461	0.039786	0.36571	0.033105	0.064188	0.060475	0.090113	0.19683	0.038453	0.029847	0.048057	0.022414	0.086391	0.055878	0.034465	0.04643	0.040769
Meth__cg06101324__SPRR1A	0.91014	0.035554	0.90737	0.90436	0.88729	0.048965	0.25398	0.70221	0.55653	0.089253	0.058025	0.67343	0.75938	0.043733	0.47301	0.057645	0.059044	0.14949	0.048081	0.20055	0.18535	0.065073	0.054432	0.79591	0.086043	0.071453	0.1307	0.071162	0.081696	0.046092	0.073252	0.045099	0.85411	0.049046	0.080777	0.10818	0.81094	0.36761	0.5226
Meth__cg09882647__C20orf35	0.19529	0.10757	0.76483	0.069343	0.061235	0.40313	0.11823	0.32004	0.14922	0.23111	0.067004	0.081363	0.28668	0.072448	0.10296	0.21147	0.51348	0.17281	0.30076	0.12278	0.051799	0.23192	0.11476	0.22312	0.56486	0.072495	0.076051	0.25543	0.06786	0.051347	0.90385	0.45887	0.087695	0.076548	0.22847	0.030689	0.046467	0.053007	0.10209
Meth__cg26985289__CLSTN1	0.035142	0.028741	0.32397	0.035519	0.098733	0.97535	0.043485	0.10551	0.030727	0.035559	0.34654	0.25842	0.52603	0.02695	0.036271	0.74285	0.047591	0.086114	0.03261	0.033952	0.043687	0.87805	0.31471	0.032277	0.077019	0.15974	0.060066	0.075375	0.053586	0.077656	0.027194	0.033474	0.36443	0.029197	0.026708	0.12349	0.036397	0.039186	0.39645
Meth__cg18741908__GPR160	0.075319	0.84244	0.93466	0.085241	0.62607	0.93552	0.052124	0.94912	0.90971	0.18438	0.93038	0.91264	0.90712	0.18291	0.68542	0.90866	0.43875	0.62647	0.82401	0.2589	0.11016	0.10409	0.70097	0.26157	0.81946	0.058425	0.063511	0.085463	0.58107	0.049705	0.57342	0.93073	0.33599	0.88935	0.046021	0.10083	0.08458	0.22008	0.43337
Meth__cg25537962__CD109	0.13378	0.091949	0.11369	0.11993	0.14767	0.063259	0.22799	0.0961	0.54927	0.16041	0.12897	0.1733	0.87749	0.12278	0.44286	0.050914	0.068589	0.10026	0.10749	0.086231	0.087586	0.23209	0.11662	0.11982	0.78981	0.078752	0.095689	0.54077	0.1294	0.078661	0.10658	0.11968	0.087746	0.069791	0.50909	0.24455	0.093626	0.11048	0.15221
Meth__cg11065385__B4GALNT3	0.021913	0.042264	0.90718	0.086399	0.033125	0.95205	0.028177	0.045366	0.024061	0.023575	0.030575	0.061224	0.18053	0.049509	0.029743	0.074944	0.078844	0.043921	0.35204	0.041028	0.054018	0.15204	0.039235	0.046872	0.84555	0.047002	0.037733	0.083704	0.066879	0.03715	0.17562	0.28008	0.017907	0.049014	0.27106	0.050144	0.039707	0.039722	0.28333
Meth__cg24723331__ST8SIA1	0.75565	0.55296	0.95489	0.95573	0.94976	0.89576	0.95221	0.048658	0.092265	0.94039	0.052505	0.28361	0.11306	0.6338	0.13298	0.061203	0.062461	0.11494	0.31183	0.95343	0.96503	0.49122	0.22166	0.94694	0.91924	0.82828	0.078529	0.94862	0.44525	0.079522	0.036936	0.29661	0.92206	0.033929	0.90329	0.52341	0.38089	0.94044	0.94838
Meth__cg22619563__EPHA3	0.043238	0.03572	0.70764	0.11769	0.051241	0.042585	0.056872	0.21423	0.037064	0.041912	0.058902	0.069588	0.24519	0.036037	0.041021	0.040372	0.040104	0.14689	0.38114	0.032536	0.039594	0.40042	0.044097	0.033881	0.20165	0.042223	0.097252	0.074226	0.060577	0.053806	0.034188	0.034468	0.05137	0.035216	0.52317	0.18045	0.051377	0.045428	0.047561
Meth__cg02605634__WFDC10A	0.060182	0.047545	0.2121	0.67906	0.15634	0.17539	0.14257	0.32319	0.49013	0.23202	0.50355	0.26863	0.27054	0.041215	0.33969	0.2108	0.38458	0.32938	0.17542	0.16363	0.089258	0.88283	0.20047	0.089305	0.13041	0.14552	0.15638	0.18431	0.10515	0.070575	0.90283	0.33283	0.15351	0.084002	0.3173	0.13596	0.30662	0.21873	0.14834
Meth__cg01962086__TNK2	0.067974	0.058146	0.74908	0.31516	0.051635	0.67953	0.070043	0.081739	0.50065	0.09101	0.073748	0.5403	0.90242	0.071194	0.40257	0.087437	0.41347	0.49145	0.11995	0.061308	0.0658	0.087285	0.14252	0.055957	0.16482	0.063283	0.091937	0.086845	0.060301	0.058497	0.093386	0.085991	0.051847	0.61767	0.050717	0.062908	0.086562	0.12579	0.51015
Meth__cg18626709__LEPREL1	0.041637	0.029224	0.042802	0.039319	0.043207	0.034317	0.9335	0.041653	0.040265	0.037096	0.042144	0.037664	0.034531	0.4871	0.040835	0.033387	0.031916	0.042314	0.026482	0.036555	0.05139	0.042798	0.043442	0.034758	0.088134	0.92337	0.029559	0.93344	0.047275	0.036905	0.029554	0.033491	0.04086	0.035402	0.58596	0.79113	0.04665	0.029382	0.041053
Meth__cg17615007__ZNF134	0.025968	0.015959	0.029149	0.043306	0.01671	0.020589	0.028307	0.052721	0.017221	0.016214	0.022515	0.024148	0.034007	0.011338	0.015297	0.01655	0.016759	0.048457	0.025849	0.029801	0.029365	0.031731	0.027905	0.023134	0.029765	0.019625	0.080836	0.44973	0.018877	0.022054	0.036893	0.019972	0.013948	0.025122	0.026079	0.02426	0.030433	0.039299	0.01824
Meth__cg10994858__MINPP1	0.077718	0.08607	0.14119	0.065555	0.074067	0.050273	0.078571	0.043322	0.060639	0.080124	0.10515	0.48039	0.092807	0.039476	0.11063	0.53488	0.054613	0.11666	0.07801	0.0738	0.067756	0.085871	0.061671	0.059251	0.084259	0.063475	0.082677	0.11279	0.096238	0.077532	0.039048	0.066378	0.054018	0.076071	0.069295	0.67205	0.088566	0.057195	0.042825
Meth__cg20164720__AGTRAP	0.04686	0.044513	0.056634	0.15576	0.056748	0.38393	0.050656	0.044165	0.043774	0.051251	0.05234	0.10858	0.093934	0.036712	0.048372	0.056426	0.038084	0.10329	0.026597	0.051163	0.061117	0.039154	0.086457	0.037455	0.092092	0.044016	0.070051	0.076506	0.051594	0.033989	0.041248	0.036685	0.052233	0.033637	0.03479	0.053988	0.05608	0.043341	0.044934
Meth__cg17018517__ENTPD2	0.069927	0.077471	0.53834	0.30706	0.052983	0.90269	0.21618	0.23232	0.38135	0.27286	0.18888	0.77588	0.89553	0.068372	0.3527	0.55633	0.26888	0.22567	0.25128	0.271	0.21747	0.15306	0.8995	0.18594	0.75824	0.26412	0.29021	0.15456	0.12619	0.11756	0.079482	0.78444	0.09469	0.079709	0.078325	0.078792	0.44963	0.068577	0.073863
Meth__cg23495733__CPNE8	0.96102	0.66487	0.032168	0.96649	0.96414	0.87961	0.96611	0.025682	0.031934	0.96171	0.96676	0.072691	0.93718	0.97345	0.31012	0.92961	0.04976	0.076149	0.05632	0.96471	0.96172	0.96953	0.04194	0.84204	0.088321	0.96159	0.060316	0.89087	0.36192	0.033105	0.16761	0.035245	0.49589	0.029701	0.93378	0.81228	0.65649	0.93366	0.964
Meth__cg03099492__CYP26A1	0.048356	0.073171	0.95931	0.057698	0.040474	0.11744	0.054329	0.5228	0.055474	0.055887	0.8242	0.45891	0.51093	0.044951	0.044156	0.70409	0.069005	0.098044	0.062279	0.33081	0.635	0.07074	0.54251	0.046449	0.76864	0.064386	0.070854	0.092221	0.094251	0.05599	0.045839	0.05598	0.19924	0.052621	0.4786	0.058857	0.05271	0.071262	0.05543
Meth__cg03940966__THEM4	0.035749	0.035263	0.039854	0.30757	0.033056	0.88868	0.042723	0.036471	0.54775	0.041622	0.033927	0.031313	0.074321	0.1326	0.54036	0.030374	0.029011	0.090242	0.025181	0.031479	0.03666	0.03417	0.043487	0.030449	0.056075	0.035487	0.050773	0.46763	0.060915	0.031572	0.03594	0.036944	0.036235	0.03222	0.77189	0.04417	0.037385	0.12139	0.55572
Meth__cg21426387__SNN	0.51436	0.21108	0.94081	0.03484	0.031247	0.030406	0.071164	0.062651	0.030324	0.041799	0.032196	0.13244	0.041576	0.036072	0.04204	0.04171	0.20873	0.10459	0.026737	0.65668	0.54685	0.030253	0.035752	0.097523	0.95546	0.039344	0.053504	0.60759	0.11977	0.023182	0.023429	0.047004	0.062099	0.021896	0.22807	0.17078	0.028576	0.030812	0.029179
Meth__cg00069261__CDR2	0.050849	0.22711	0.34486	0.13907	0.044995	0.055741	0.075415	0.3886	0.067259	0.063998	0.060854	0.19386	0.18563	0.041773	0.086104	0.067225	0.046906	0.093495	0.048008	0.11925	0.05826	0.15687	0.10621	0.058936	0.21433	0.081788	0.093351	0.091289	0.27156	0.049422	0.037135	0.071993	0.22031	0.086817	0.26736	0.12856	0.32942	0.10754	0.088577
Meth__cg09330643__LRRC20	0.041864	0.045657	0.0611	0.039211	0.03784	0.033999	0.047421	0.05532	0.031704	0.029675	0.051557	0.039068	0.089211	0.019377	0.053033	0.50093	0.032253	0.076373	0.032837	0.044181	0.052439	0.034579	0.043986	0.033768	0.081121	0.042994	0.053165	0.06491	0.072589	0.041993	0.032884	0.030395	0.032707	0.034306	0.043839	0.068457	0.041916	0.043986	0.04353
Meth__cg04418492__CYP7B1	0.77473	0.19151	0.92586	0.96238	0.22537	0.57506	0.91716	0.17146	0.015501	0.023448	0.013628	0.018588	0.87847	0.68363	0.39395	0.02029	0.018827	0.026935	0.020835	0.24086	0.42752	0.70307	0.32204	0.032686	0.51616	0.59832	0.06304	0.90631	0.42705	0.022054	0.017605	0.17119	0.049885	0.053658	0.46885	0.21157	0.14181	0.46571	0.47913
Meth__cg12420104__DMRT3	0.073473	0.092382	0.84257	0.082733	0.70497	0.79487	0.87356	0.087773	0.23352	0.92395	0.70284	0.062046	0.6163	0.37551	0.21152	0.5986	0.2283	0.23611	0.2454	0.82661	0.66072	0.63607	0.18161	0.44747	0.82187	0.072507	0.087129	0.85991	0.084873	0.064502	0.085397	0.3665	0.054338	0.053723	0.92075	0.46785	0.21158	0.12569	0.055898
Meth__cg04351979__CTXN1	0.029076	0.029721	0.037637	0.049884	0.02491	0.025434	0.034915	0.038649	0.029566	0.033712	0.033655	0.055359	0.064566	0.02718	0.036792	0.026401	0.046204	0.099346	0.12873	0.034185	0.038206	0.028725	0.36952	0.020473	0.046263	0.037381	0.051998	0.041901	0.06586	0.017654	0.048179	0.047773	0.021085	0.057918	0.019903	0.039339	0.043951	0.02753	0.028023
Meth__cg04166304__C14orf106	0.19404	0.014411	0.019935	0.016915	0.015703	0.056698	0.0168	0.01638	0.02183	0.020946	0.021441	0.016867	0.029715	0.011976	0.015809	0.015419	0.013709	0.04342	0.014023	0.011506	0.017787	0.92036	0.018324	0.014249	0.028497	0.022705	0.04258	0.032139	0.026297	0.019905	0.015912	0.017742	0.012554	0.017537	0.063616	0.030307	0.016545	0.11453	0.10627
Meth__cg16483916__PLAC2	0.077275	0.062593	0.080461	0.082285	0.038757	0.95649	0.087801	0.097129	0.050623	0.039532	0.12251	0.047206	0.096797	0.025672	0.076176	0.081172	0.17003	0.079127	0.80321	0.027514	0.080213	0.05193	0.092526	0.044876	0.85646	0.12691	0.064756	0.11727	0.12985	0.37176	0.28642	0.18452	0.032644	0.041361	0.49958	0.09085	0.047383	0.045858	0.083556
Meth__cg07137581__FLJ39827	0.17192	0.014801	0.034218	0.02492	0.027978	0.021529	0.038178	0.22897	0.030641	0.019884	0.03404	0.18754	0.11622	0.18493	0.023264	0.14112	0.2964	0.057126	0.024724	0.015064	0.029932	0.34492	0.021017	0.26126	0.093023	0.03458	0.085989	0.19505	0.085198	0.022377	0.01794	0.039969	0.015933	0.017946	0.30435	0.090731	0.13789	0.030821	0.033661
Meth__cg17749961__LYCAT	0.075651	0.2634	0.058332	0.07144	0.093657	0.058854	0.074945	0.045757	0.57779	0.071328	0.061908	0.066059	0.43831	0.33591	0.37249	0.063398	0.074927	0.14895	0.063645	0.068472	0.055124	0.063786	0.045806	0.072541	0.18149	0.13242	0.13517	0.1549	0.25871	0.057005	0.049411	0.77184	0.054239	0.074153	0.056137	0.11307	0.19185	0.077433	0.17192
Meth__cg25808906__DGKG	0.90887	0.044096	0.22784	0.073445	0.04123	0.85536	0.77803	0.5288	0.05435	0.060456	0.20811	0.4117	0.15454	0.048306	0.064124	0.066113	0.084417	0.088207	0.12142	0.85392	0.91359	0.22229	0.052145	0.90512	0.84297	0.17224	0.1874	0.71869	0.092653	0.066408	0.18893	0.29446	0.047358	0.047805	0.14023	0.19993	0.62394	0.080827	0.060333
Meth__cg18424091__HSPA1L	0.089442	0.4122	0.059935	0.80735	0.096963	0.069888	0.1181	0.029744	0.096307	0.71742	0.088271	0.084709	0.46922	0.052405	0.090065	0.095455	0.041311	0.050937	0.057541	0.32948	0.24351	0.1714	0.084475	0.061228	0.12739	0.47496	0.1586	0.15323	0.28011	0.036238	0.046968	0.89106	0.10498	0.04643	0.053062	0.22742	0.082226	0.11608	0.13261
Meth__cg08497766__IL15RA	0.042792	0.044217	0.045235	0.047345	0.023652	0.61425	0.06131	0.0742	0.029913	0.02462	0.03844	0.037199	0.046646	0.042276	0.035325	0.45008	0.041135	0.073685	0.022659	0.029472	0.052519	0.037782	0.051173	0.037735	0.043532	0.05283	0.029572	0.067074	0.065911	0.032949	0.041034	0.028432	0.018402	0.027691	0.02964	0.071878	0.030416	0.028676	0.040343
Meth__cg17655614__CDH1	0.10943	0.62005	0.18606	0.12414	0.13203	0.89728	0.11865	0.087042	0.14816	0.35216	0.09251	0.13068	0.097724	0.1342	0.12425	0.099458	0.82604	0.13805	0.86774	0.11541	0.12383	0.12375	0.75011	0.23468	0.93171	0.15081	0.18289	0.099815	0.42994	0.23953	0.1482	0.94121	0.12605	0.17161	0.079585	0.17695	0.080185	0.116	0.12397
Meth__cg19771589__ZIM2	0.36327	0.05994	0.77752	0.16632	0.28085	0.44696	0.36423	0.76194	0.22725	0.7456	0.66277	0.37352	0.18157	0.1392	0.15575	0.083465	0.37528	0.17178	0.079118	0.38462	0.2047	0.35056	0.047995	0.26382	0.3785	0.26255	0.11129	0.59242	0.38315	0.22268	0.27418	0.099429	0.039748	0.17523	0.15074	0.44266	0.063294	0.096485	0.091481
Meth__cg04589904__ADRB1	0.047455	0.93216	0.14931	0.068982	0.49876	0.35488	0.43703	0.043949	0.77546	0.43806	0.059447	0.060245	0.67706	0.049374	0.6764	0.9377	0.69009	0.22478	0.069116	0.57448	0.54736	0.62066	0.41958	0.065403	0.11979	0.055497	0.065796	0.9044	0.82007	0.075616	0.88029	0.11783	0.62189	0.11626	0.85841	0.080198	0.0695	0.17425	0.64277
Meth__cg24415468__ZNF6	0.15212	0.081277	0.88419	0.077187	0.16134	0.49189	0.081994	0.30846	0.3216	0.35829	0.076105	0.12561	0.33528	0.53981	0.29808	0.349	0.53347	0.26014	0.067905	0.061041	0.078765	0.4831	0.083015	0.3754	0.78724	0.07588	0.40545	0.30822	0.12921	0.065748	0.067095	0.18987	0.071434	0.061362	0.53678	0.14883	0.39927	0.093643	0.075953
Meth__cg06990379__DPYD	0.040294	0.025609	0.037211	0.035404	0.043843	0.026468	0.035973	0.045565	0.035158	0.029722	0.040716	0.022626	0.05327	0.015536	0.037616	0.092279	0.029109	0.060263	0.022781	0.12505	0.029073	0.037334	0.027953	0.025169	0.038346	0.030127	0.062293	0.068415	0.027419	0.021073	0.024438	0.028789	0.239	0.021543	0.1444	0.06948	0.040874	0.040348	0.035163
Meth__cg15898840__IGFBP3	0.032175	0.03062	0.9864	0.038406	0.020063	0.026767	0.053513	0.032258	0.019318	0.067939	0.85913	0.058974	0.058712	0.72887	0.02423	0.026125	0.038422	0.043459	0.015511	0.90299	0.71196	0.022423	0.019447	0.14952	0.057064	0.88567	0.082194	0.80228	0.04259	0.030117	0.036687	0.8161	0.025539	0.019488	0.75182	0.86607	0.031362	0.042242	0.032715
