Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg09160477__SUSD3	0.032897	0.028357	0.48009	0.48642	0.017672	0.8823	0.038454	0.95701	0.024422	0.025198	0.023719	0.022013	0.59095	0.030402	0.9569	0.81696	0.061001	0.39129	0.020256	0.097269	0.024846	0.17416	0.013959	0.038904	0.80113	0.041898	0.93914	0.035779	0.019485	0.059489	0.046865	0.015471	0.020875	0.022409	0.077215	0.026431	0.16358	0.027982
Meth__cg06812033__NKD1	0.079715	0.046651	0.060775	0.046272	0.040356	0.092438	0.56627	0.056944	0.049621	0.052797	0.042656	0.040571	0.10881	0.037893	0.047355	0.051921	0.057282	0.04505	0.043014	0.055093	0.049476	0.054889	0.042297	0.83612	0.053151	0.052425	0.14321	0.10917	0.049981	0.061679	0.044389	0.029889	0.039672	0.025882	0.10217	0.048778	0.049826	0.051179
Meth__cg17150465__SCRIB	0.034725	0.021292	0.031272	0.033943	0.022101	0.0258	0.038282	0.064524	0.024698	0.032998	0.032794	0.016586	0.091965	0.033861	0.025744	0.027354	0.080899	0.022187	0.034032	0.03642	0.03302	0.035983	0.021144	0.058742	0.034153	0.052977	0.067222	0.11292	0.030212	0.022499	0.022727	0.026429	0.019593	0.029193	0.18147	0.027192	0.032607	0.02765
Meth__cg16154416__RASGRF1	0.16198	0.084868	0.073218	0.081863	0.035728	0.93546	0.16386	0.96689	0.038815	0.059648	0.61629	0.090576	0.11988	0.076231	0.49717	0.19961	0.1131	0.39103	0.48433	0.47286	0.93459	0.13267	0.49615	0.8519	0.056603	0.085158	0.86444	0.12253	0.099213	0.40613	0.85445	0.03726	0.029828	0.54977	0.28501	0.060939	0.056213	0.17389
Meth__cg17892328__GLUL	0.030847	0.087281	0.67699	0.026985	0.014447	0.98906	0.023272	0.029768	0.027285	0.031395	0.034904	0.026968	0.24812	0.022744	0.99228	0.022697	0.039555	0.12423	0.026755	0.028253	0.030888	0.042636	0.014421	0.78052	0.024812	0.024035	0.050636	0.036701	0.065045	0.013324	0.063831	0.023372	0.01698	0.017645	0.044162	0.035965	0.02232	0.028107
Meth__cg02276665__CTNNA1	0.10566	0.059767	0.13676	0.12031	0.08411	0.22233	0.1183	0.11619	0.17472	0.14842	0.16051	0.10586	0.2771	0.19964	0.10114	0.24355	0.14976	0.30688	0.08866	0.11502	0.33255	0.88292	0.059949	0.10907	0.1164	0.12487	0.17356	0.17764	0.061276	0.084019	0.88913	0.043488	0.065396	0.046468	0.1871	0.088487	0.12032	0.10024
Meth__cg21921474__C1orf172	0.041113	0.022268	0.021986	0.024842	0.028271	0.7456	0.027662	0.017806	0.016768	0.035102	0.019289	0.040213	0.042295	0.021033	0.027296	0.14289	0.033184	0.17524	0.023904	0.024583	0.027994	0.95768	0.032106	0.92178	0.031797	0.029097	0.04951	0.045746	0.041259	0.021218	0.9569	0.023044	0.020042	0.016208	0.040304	0.056023	0.033708	0.025672
Meth__cg20993403__EPB41L1	0.055834	0.029489	0.065273	0.067596	0.065777	0.58246	0.12041	0.13447	0.052474	0.070461	0.27139	0.5358	0.25587	0.051076	0.31553	0.75559	0.0723	0.30597	0.10571	0.1703	0.078707	0.80704	0.058374	0.56748	0.061451	0.2387	0.40442	0.038001	0.7631	0.74179	0.35771	0.034498	0.023794	0.15099	0.22548	0.12082	0.086982	0.21727
Meth__cg01930621__ZNF649	0.058421	0.062923	0.059573	0.066214	0.055661	0.063516	0.51117	0.82403	0.059723	0.069686	0.087054	0.12901	0.16467	0.059583	0.078435	0.069829	0.070428	0.064492	0.62752	0.37482	0.070644	0.7771	0.052398	0.2836	0.070967	0.13175	0.12698	0.1254	0.06063	0.066202	0.069982	0.052077	0.039875	0.073425	0.12653	0.056845	0.059663	0.091671
Meth__cg27144395__FOXN4	0.064769	0.033758	0.061285	0.057313	0.025711	0.31803	0.03331	0.12731	0.046198	0.047393	0.071851	0.042247	0.060638	0.03657	0.041646	0.035298	0.077405	0.18762	0.028643	0.066975	0.10267	0.05616	0.037874	0.56102	0.033258	0.052187	0.16838	0.062597	0.048525	0.030186	0.047762	0.027746	0.03032	0.042412	0.050968	0.039649	0.04563	0.047085
Meth__cg09549827__ESPN	0.045495	0.025902	0.58481	0.039914	0.04528	0.91482	0.053416	0.050181	0.027012	0.03446	0.9427	0.043821	0.91137	0.030404	0.93956	0.034287	0.058604	0.077202	0.055615	0.039552	0.045334	0.032094	0.037353	0.065937	0.047689	0.052145	0.076137	0.04128	0.026362	0.026701	0.03575	0.051004	0.023607	0.030719	0.065114	0.043266	0.041128	0.03196
Meth__cg08216808__ARPC2	0.42145	0.41504	0.38937	0.74634	0.78113	0.18728	0.77409	0.10574	0.8393	0.83233	0.047722	0.57824	0.39914	0.59663	0.13057	0.03752	0.15888	0.033673	0.31576	0.15841	0.24844	0.039481	0.90932	0.52696	0.41779	0.10514	0.068955	0.25299	0.043074	0.44417	0.074839	0.8368	0.12454	0.45062	0.21596	0.093198	0.58544	0.85595
Meth__cg00247489__CR2	0.033014	0.040394	0.050226	0.037051	0.016815	0.68663	0.51459	0.63859	0.024766	0.032683	0.49381	0.039196	0.17671	0.032356	0.71646	0.031371	0.051122	0.043415	0.25858	0.23036	0.093653	0.048814	0.023202	0.67417	0.028066	0.11634	0.71134	0.07141	0.029978	0.028856	0.046683	0.028122	0.033727	0.35461	0.053524	0.021581	0.020406	0.026084
Meth__cg19714749__TPK1	0.079348	0.046687	0.080053	0.063873	0.047116	0.039443	0.05967	0.068775	0.046834	0.043817	0.089121	0.044267	0.063865	0.043225	0.059336	0.17976	0.074398	0.48596	0.038592	0.081085	0.04561	0.048308	0.035497	0.084911	0.051063	0.03997	0.14749	0.063881	0.050696	0.030843	0.039216	0.030635	0.034548	0.04372	0.060873	0.037955	0.041662	0.046921
Meth__cg27176536__RAB26	0.11284	0.11915	0.092903	0.12238	0.10294	0.90562	0.1407	0.26985	0.12046	0.14724	0.15988	0.25495	0.16927	0.16023	0.14323	0.14863	0.15337	0.59396	0.12593	0.13916	0.1242	0.41436	0.13126	0.1546	0.13457	0.14145	0.16842	0.15513	0.12061	0.13026	0.13456	0.090774	0.12631	0.090216	0.24708	0.12026	0.12099	0.13014
Meth__cg24155668__MAPK13	0.018834	0.7477	0.027503	0.019135	0.020247	0.98148	0.35934	0.021728	0.014274	0.72009	0.97815	0.02728	0.46561	0.45546	0.97948	0.053623	0.044731	0.73367	0.457	0.46086	0.021627	0.97775	0.019907	0.036002	0.020673	0.031047	0.030069	0.53018	0.14153	0.014241	0.59347	0.018707	0.014104	0.56636	0.074846	0.015493	0.019929	0.015593
Meth__cg02104644__SYT7	0.091047	0.053017	0.16944	0.042296	0.04431	0.90859	0.099982	0.5855	0.030261	0.26317	0.035846	0.74153	0.61506	0.041405	0.36514	0.2077	0.075754	0.058131	0.078958	0.25716	0.031047	0.56458	0.050995	0.80424	0.068984	0.049462	0.14466	0.17046	0.038845	0.041624	0.91618	0.048662	0.026293	0.055244	0.097149	0.24633	0.056814	0.055619
Meth__cg10432620__FA2H	0.042713	0.037432	0.058424	0.049247	0.028879	0.61691	0.038308	0.042176	0.033207	0.037231	0.16632	0.019884	0.055788	0.041296	0.031922	0.076979	0.065699	0.30078	0.029955	0.048002	0.036453	0.047142	0.028386	0.40835	0.040514	0.06878	0.086416	0.069819	0.37599	0.03477	0.039075	0.028207	0.029584	0.028905	0.080712	0.044165	0.035661	0.036869
Meth__cg20176532__ZNF256	0.029795	0.023756	0.039706	0.020806	0.020806	0.017898	0.04057	0.56869	0.017812	0.016211	0.97359	0.017198	0.1503	0.021653	0.027933	0.021264	0.049656	0.017449	0.49324	0.60682	0.017107	0.038326	0.014331	0.95348	0.023078	0.025627	0.052459	0.022564	0.024927	0.017321	0.021444	0.012479	0.017309	0.028464	0.11015	0.018392	0.44912	0.17082
Meth__cg20281815__PSCA	0.056421	0.033802	0.044872	0.038144	0.14262	0.97648	0.032376	0.11812	0.123	0.08489	0.67591	0.51153	0.095267	0.095583	0.66141	0.96341	0.36228	0.97049	0.057895	0.28945	0.92756	0.95753	0.17419	0.95598	0.046805	0.22074	0.69624	0.053354	0.96432	0.67051	0.89383	0.038165	0.028705	0.050204	0.92544	0.60073	0.3398	0.42364
Meth__cg26954174__CARD15	0.13211	0.06679	0.13352	0.54645	0.29619	0.82761	0.51913	0.6878	0.19285	0.066857	0.10567	0.066309	0.15922	0.1526	0.16524	0.47391	0.082013	0.197	0.66403	0.35469	0.10198	0.84217	0.18737	0.22941	0.20111	0.11898	0.44461	0.099246	0.63913	0.046006	0.11981	0.091632	0.028301	0.071004	0.18774	0.094787	0.14956	0.10857
Meth__cg18958531__M6PRBP1	0.076107	0.083049	0.099593	0.092346	0.12047	0.3257	0.091045	0.064558	0.084534	0.11404	0.11433	0.24823	0.19452	0.074114	0.11864	0.67123	0.15553	0.14593	0.11093	0.11504	0.097968	0.068039	0.058644	0.12806	0.090741	0.096205	0.18909	0.067667	0.051729	0.063134	0.10542	0.050868	0.0675	0.060614	0.19231	0.094799	0.10526	0.097366
Meth__cg03963198__IRX4	0.042102	0.048821	0.064719	0.043255	0.036596	0.96975	0.047011	0.96991	0.046755	0.049895	0.065877	0.43538	0.6935	0.054465	0.8032	0.13793	0.14051	0.32607	0.037552	0.044926	0.76374	0.46751	0.039105	0.92356	0.040259	0.065359	0.48755	0.084016	0.089288	0.040353	0.58481	0.03944	0.039851	0.17358	0.072323	0.058045	0.055202	0.053696
Meth__cg11668844__MCF2L	0.034627	0.076284	0.064538	0.056371	0.071603	0.88008	0.15511	0.43522	0.047968	0.065325	0.11212	0.25772	0.20238	0.057086	0.50223	0.92133	0.069243	0.04233	0.12972	0.16451	0.11274	0.92413	0.039789	0.072732	0.10944	0.15996	0.17173	0.056807	0.85967	0.033749	0.051275	0.05154	0.062349	0.059231	0.11185	0.070134	0.1218	0.14642
Meth__cg19452316__RASSF5	0.0644	0.034597	0.066351	0.043877	0.041696	0.59866	0.068561	0.15074	0.037937	0.054472	0.91439	0.03364	0.1067	0.047699	0.045121	0.044342	0.15075	0.047082	0.844	0.66683	0.04601	0.04675	0.040018	0.15974	0.055851	0.13951	0.8539	0.076479	0.046307	0.033154	0.066201	0.034347	0.061184	0.66265	0.19348	0.04168	0.051585	0.11907
Meth__cg03513163__PCDHB1	0.78168	0.10268	0.79143	0.62216	0.11254	0.66389	0.80449	0.86479	0.13677	0.15187	0.73308	0.14055	0.5359	0.16146	0.7606	0.13226	0.17289	0.15138	0.86833	0.63286	0.10358	0.083574	0.086172	0.59501	0.76329	0.11736	0.3017	0.10384	0.32816	0.77225	0.14221	0.09019	0.063568	0.12822	0.25633	0.11855	0.50757	0.43519
Meth__cg10025443__SYK	0.07835	0.060413	0.065778	0.057574	0.045185	0.88954	0.14651	0.18393	0.043818	0.056916	0.55245	0.11087	0.099695	0.053001	0.046535	0.33465	0.16374	0.17001	0.038847	0.069589	0.31348	0.22925	0.046222	0.84583	0.052559	0.085696	0.86207	0.067032	0.39932	0.13256	0.55016	0.64856	0.04373	0.05273	0.099896	0.06059	0.049748	0.046584
Meth__cg14679587__GLS2	0.05454	0.049068	0.084072	0.13271	0.043678	0.40479	0.309	0.042036	0.070033	0.064646	0.90669	0.086657	0.097169	0.053042	0.58478	0.49958	0.10749	0.095141	0.48915	0.058698	0.062371	0.83854	0.03993	0.45328	0.062739	0.13054	0.09496	0.063349	0.1135	0.073403	0.10281	0.044417	0.052281	0.31079	0.18777	0.049451	0.056772	0.050358
Meth__cg15177359__UNC13D	0.065523	0.056965	0.0659	0.093333	0.26455	0.8037	0.3475	0.04475	0.06073	0.059748	0.49805	0.087488	0.076537	0.06726	0.12909	0.63824	0.11586	0.21557	0.15479	0.27762	0.76773	0.72095	0.17324	0.066462	0.64799	0.10036	0.49217	0.060928	0.60782	0.054165	0.21123	0.16979	0.062416	0.05719	0.066191	0.0658	0.51177	0.48641
Meth__cg22392708__KRT23	0.024786	0.038491	0.030611	0.17123	0.023522	0.45849	0.081562	0.045942	0.030812	0.036546	0.023584	0.020674	0.051049	0.022387	0.025693	0.20847	0.043478	0.37792	0.052018	0.12336	0.027832	0.13119	0.01986	0.61525	0.042807	0.099681	0.07181	0.056642	0.10829	0.026421	0.42352	0.070096	0.031114	0.02314	0.041389	0.033175	0.077757	0.037554
Meth__cg06979034__ARHGEF5	0.021493	0.01789	0.036095	0.033659	0.025289	0.50937	0.035116	0.019612	0.024432	0.030558	0.018244	0.021561	0.048558	0.034285	0.14298	0.048964	0.059896	0.024187	0.022577	0.036807	0.02915	0.093043	0.024293	0.65029	0.027691	0.022867	0.046853	0.019495	0.1494	0.031689	0.34537	0.02137	0.032327	0.028754	0.06999	0.01908	0.034695	0.032827
Meth__cg09787254__FA2H	0.034243	0.046906	0.03629	0.039258	0.023932	0.57248	0.043608	0.048074	0.028651	0.029294	0.1093	0.061866	0.05667	0.10328	0.036295	0.043263	0.079209	0.085541	0.023809	0.047977	0.027233	0.062356	0.022812	0.095965	0.04748	0.047716	0.075065	0.041223	0.041892	0.026912	0.069909	0.02799	0.026453	0.02217	0.085021	0.033206	0.031542	0.033609
Meth__cg00689340__RTKN	0.038929	0.02676	0.33623	0.87497	0.034033	0.96472	0.049455	0.025938	0.031422	0.041465	0.028578	0.029912	0.31671	0.038509	0.024874	0.040381	0.15025	0.92374	0.50346	0.41145	0.041373	0.95857	0.069199	0.90475	0.053077	0.047202	0.081673	0.045367	0.060679	0.023721	0.84377	0.028343	0.024372	0.022775	0.074508	0.040393	0.045558	0.043098
Meth__cg04386405__ZNF83	0.038145	0.034628	0.042101	0.24487	0.03606	0.33245	0.052093	0.90954	0.032635	0.044585	0.042979	0.10382	0.4751	0.040158	0.17477	0.17637	0.11346	0.092284	0.30077	0.25582	0.061273	0.04087	0.050495	0.35597	0.047313	0.051162	0.32594	0.062088	0.043633	0.091151	0.28897	0.22202	0.029713	0.03553	0.087478	0.043389	0.39389	0.22316
Meth__cg12400881__PPL	0.037612	0.042573	0.048674	0.041596	0.026891	0.90836	0.043749	0.056685	0.026984	0.035215	0.43935	0.043209	0.046124	0.03587	0.03371	0.054953	0.056037	0.15321	0.02647	0.042615	0.023728	0.62091	0.029951	0.8052	0.03743	0.067464	0.077351	0.04651	0.35634	0.026324	0.41415	0.028904	0.024277	0.025551	0.098641	0.033588	0.027178	0.045866
Meth__cg05670408__MAN1C1	0.13914	0.059481	0.23338	0.11181	0.057601	0.58792	0.2605	0.13735	0.062109	0.06607	0.26718	0.11202	0.11276	0.064513	0.089846	0.060277	0.072325	0.13056	0.12395	0.097776	0.075108	0.1483	0.053067	0.85379	0.070502	0.11236	0.22316	0.10118	0.061933	0.36829	0.086085	0.045515	0.04847	0.060821	0.21628	0.058467	0.068629	0.076388
Meth__cg11719297__RIPK4	0.11051	0.11478	0.09388	0.096402	0.06107	0.59899	0.12217	0.18862	0.050232	0.072066	0.12462	0.081253	0.10821	0.075619	0.054823	0.10091	0.12337	0.27949	0.06914	0.15466	0.090671	0.10459	0.11513	0.19261	0.09082	0.087148	0.15438	0.13072	0.075194	0.088402	0.090382	0.072435	0.054221	0.060583	0.17043	0.074312	0.071375	0.062064
Meth__cg24889366__GNG13	0.039695	0.034513	0.50619	0.040614	0.036974	0.55077	0.046729	0.60194	0.047528	0.045447	0.58631	0.10593	0.20493	0.054546	0.85567	0.47782	0.094947	0.049739	0.049619	0.042227	0.040644	0.93341	0.16911	0.67336	0.16198	0.056211	0.24133	0.068439	0.077284	0.038898	0.027971	0.029247	0.027773	0.026613	0.073254	0.034775	0.044332	0.042113
Meth__cg10189695__GPR78	0.038341	0.038164	0.067359	0.039971	0.035127	0.85632	0.048653	0.28214	0.030642	0.037196	0.48693	0.5546	0.14212	0.040233	0.040379	0.32935	0.080673	0.89762	0.057822	0.045559	0.032963	0.093041	0.030703	0.93888	0.053009	0.064763	0.6487	0.058447	0.032754	0.04257	0.52402	0.024228	0.029247	0.034336	0.051862	0.041443	0.035034	0.043472
Meth__cg04461802__GPR126	0.03689	0.034363	0.050116	0.054405	0.02896	0.036914	0.054194	0.028709	0.036852	0.045304	0.053584	0.036098	0.19446	0.041164	0.035797	0.03116	0.099557	0.57359	0.036663	0.039078	0.039107	0.15669	0.02836	0.052243	0.041984	0.054105	0.071338	0.035876	0.43346	0.034635	0.072933	0.036493	0.029654	0.032717	0.075586	0.036892	0.035754	0.041137
Meth__cg15979098__ZNF615	0.064172	0.044467	0.0593	0.051	0.030919	0.044401	0.041552	0.47942	0.035697	0.05167	0.096958	0.046615	0.077201	0.046157	0.070479	0.040242	0.075254	0.036037	0.54987	0.055178	0.051518	0.078162	0.046119	0.1129	0.052746	0.083913	0.082305	0.089705	0.057997	0.044068	0.046385	0.033804	0.035253	0.052052	0.080025	0.048649	0.064753	0.05015
Meth__cg25662535__ART5	0.05864	0.053529	0.25866	0.20637	0.053323	0.56284	0.15088	0.54651	0.080136	0.052202	0.18371	0.065794	0.63093	0.077714	0.87493	0.57293	0.072796	0.45843	0.47961	0.080116	0.66194	0.19682	0.04792	0.6435	0.73927	0.080678	0.85587	0.11895	0.11665	0.15571	0.43086	0.41692	0.038725	0.5589	0.12231	0.047501	0.15265	0.16022
Meth__cg02046340__ZNF313	0.053671	0.035625	0.27459	0.04985	0.030803	0.090698	0.054967	0.062568	0.037698	0.045952	0.051844	0.037493	0.2344	0.034669	0.16107	0.056945	0.11071	0.030718	0.042135	0.037207	0.08856	0.041271	0.038134	0.069032	0.11803	0.058196	0.19492	0.048675	0.059151	0.043669	0.061591	0.034877	0.031486	0.04666	0.041197	0.045413	0.048908	0.061658
Meth__cg20070077__GADD45G	0.050047	0.058704	0.04248	0.043245	0.033135	0.94254	0.051551	0.074353	0.054223	0.033434	0.049035	0.037748	0.072132	0.025447	0.62843	0.066822	0.11897	0.28323	0.021862	0.050543	0.025474	0.10586	0.026108	0.51212	0.038018	0.043409	0.07106	0.058737	0.42171	0.21749	0.10498	0.046127	0.023758	0.01816	0.15608	0.027308	0.02236	0.028388
Meth__cg25234611__VWA1	0.053738	0.060393	0.074122	0.066693	0.03264	0.70029	0.086847	0.0865	0.030314	0.034411	0.054661	0.066806	0.1455	0.029569	0.045859	0.17135	0.12495	0.046871	0.037073	0.10688	0.054908	0.073983	0.029507	0.45749	0.237	0.043431	0.093895	0.090326	0.042727	0.05151	0.21792	0.030977	0.044692	0.038856	0.064098	0.054239	0.03569	0.054792
Meth__cg25687894__ACLY	0.039677	0.18905	0.055904	0.059105	0.055697	0.086215	0.075374	0.054265	0.0376	0.20165	0.061056	0.075339	0.40515	0.04071	0.048151	0.18887	0.11718	0.11429	0.31244	0.084932	0.23828	0.41701	0.051431	0.10175	0.067483	0.10773	0.11306	0.12093	0.40117	0.04673	0.065482	0.046466	0.05763	0.068683	0.068385	0.05567	0.071239	0.06853
Meth__cg19192120__SSH3	0.048683	0.062458	0.18936	0.048111	0.074087	0.075394	0.1233	0.098997	0.061192	0.24248	0.035708	0.11479	0.16138	0.068172	0.068966	0.094403	0.10366	0.10809	0.060504	0.086186	0.046792	0.61055	0.037703	0.27247	0.10321	0.059848	0.23138	0.079347	0.087507	0.035671	0.67632	0.056614	0.043383	0.089899	0.15419	0.078554	0.049419	0.041771
Meth__cg27301343__EML2	0.086034	0.061066	0.069237	0.096085	0.081605	0.15743	0.074124	0.076923	0.068615	0.062305	0.10938	0.093486	0.084503	0.073826	0.067044	0.067663	0.13148	0.081067	0.097772	0.10794	0.093573	0.14023	0.054498	0.095291	0.10596	0.11983	0.12595	0.065421	0.069776	0.059123	0.086665	0.12668	0.055614	0.040683	0.13718	0.069003	0.069549	0.068228
Meth__cg04809136__SF3B14	0.02138	0.019676	0.02608	0.023061	0.027562	0.51786	0.020606	0.020366	0.015926	0.027842	0.026347	0.018161	0.074696	0.022104	0.020405	0.022168	0.084366	0.065574	0.015515	0.024002	0.024081	0.72097	0.020087	0.94231	0.030591	0.038583	0.041601	0.031763	0.020731	0.019931	0.16135	0.016574	0.018644	0.017169	0.066556	0.021709	0.019597	0.023658
Meth__cg00468146__ID4	0.069377	0.091625	0.093224	0.10912	0.048574	0.14526	0.42955	0.14252	0.058396	0.15301	0.13898	0.065506	0.09629	0.058815	0.053969	0.087453	0.080972	0.56694	0.39763	0.41309	0.10785	0.085063	0.29694	0.32127	0.062174	0.45491	0.68686	0.10402	0.055763	0.049975	0.29249	0.050633	0.045265	0.044445	0.80498	0.069941	0.058496	0.059412
Meth__cg11572744__DPYSL3	0.076104	0.04979	0.85109	0.054041	0.03674	0.56279	0.58536	0.78021	0.054803	0.093091	0.47803	0.069643	0.33791	0.068239	0.077069	0.051029	0.13045	0.056396	0.51721	0.06028	0.40212	0.056966	0.040958	0.36544	0.064399	0.068374	0.83261	0.11739	0.03875	0.036984	0.27018	0.030704	0.034773	0.39119	0.069014	0.072305	0.050466	0.046314
Meth__cg23984130__	0.87046	0.095529	0.53005	0.72027	0.68799	0.09196	0.2501	0.14077	0.79307	0.37072	0.40109	0.40737	0.15511	0.59756	0.18255	0.069043	0.087997	0.10677	0.06664	0.10825	0.12777	0.081875	0.59518	0.13855	0.43358	0.19014	0.11661	0.087285	0.066827	0.10613	0.073952	0.82706	0.0965	0.206	0.086814	0.46876	0.47577	0.48163
Meth__cg12981137__MGMT	0.024641	0.037714	0.032852	0.027454	0.025071	0.019556	0.029808	0.041721	0.01794	0.023002	0.020019	0.016298	0.94843	0.020718	0.02456	0.022048	0.034492	0.27282	0.022352	0.044979	0.026673	0.046961	0.01459	0.92519	0.96303	0.057816	0.59988	0.043376	0.021301	0.02036	0.78166	0.014912	0.016925	0.023179	0.062451	0.020815	0.023758	0.0229
Meth__cg04868764__SPINT1	0.067673	0.039414	0.06926	0.06449	0.060484	0.93216	0.06739	0.053747	0.05312	0.10007	0.05611	0.11843	0.12087	0.071928	0.090338	0.11373	0.1645	0.45753	0.051329	0.074583	0.058363	0.93036	0.070017	0.86581	0.054502	0.10343	0.09068	0.077201	0.83822	0.042833	0.89214	0.057311	0.046628	0.049078	0.2364	0.065869	0.052553	0.062766
Meth__cg02497758__MAFB	0.16919	0.053579	0.5967	0.047388	0.03218	0.83965	0.059214	0.10725	0.10396	0.04432	0.77766	0.06293	0.12066	0.042712	0.53016	0.091848	0.074752	0.37544	0.59527	0.095504	0.059001	0.40497	0.34046	0.87696	0.041478	0.075934	0.11371	0.10408	0.26313	0.076376	0.35566	0.10185	0.026899	0.040469	0.11393	0.049511	0.051027	0.080684
Meth__cg21890738__CYB561	0.069126	0.053851	0.075145	0.046064	0.035042	0.051027	0.065722	0.088795	0.031607	0.037199	0.06555	0.044863	0.074467	0.035465	0.034325	0.058671	0.10418	0.025851	0.032329	0.091495	0.037126	0.26047	0.03579	0.081191	0.089856	0.063523	0.11574	0.077734	0.077301	0.027658	0.040614	0.042759	0.028062	0.030023	0.091246	0.039847	0.043284	0.049796
Meth__cg02640558__PPP3CC	0.065723	0.034718	0.048738	0.03583	0.026661	0.025394	0.054786	0.078433	0.029437	0.034701	0.061713	0.031607	0.077328	0.029382	0.037466	0.045097	0.11514	0.02946	0.032674	0.053324	0.038855	0.044877	0.025208	0.090279	0.047007	0.077429	0.45487	0.057182	0.027557	0.026841	0.023711	0.023583	0.029131	0.028933	0.073557	0.028055	0.030171	0.032865
Meth__cg22722802__FLJ39599	0.057344	0.090205	0.93916	0.26055	0.038755	0.69063	0.20518	0.48457	0.021187	0.030345	0.88604	0.15495	0.39557	0.035598	0.70837	0.029965	0.07785	0.03622	0.58939	0.42711	0.046205	0.51686	0.025607	0.64759	0.19855	0.039993	0.18242	0.044394	0.16058	0.019164	0.043691	0.099051	0.024819	0.051547	0.057958	0.038322	0.033758	0.029927
Meth__cg19005368__PRRG4	0.040734	0.037949	0.052116	0.042112	0.043024	0.89331	0.047416	0.31785	0.051001	0.034751	0.78426	0.039302	0.062116	0.062309	0.08515	0.058876	0.1221	0.85418	0.036115	0.048532	0.031113	0.47659	0.033379	0.87922	0.048893	0.061274	0.2197	0.072273	0.44462	0.03347	0.468	0.11974	0.028329	0.022767	0.081963	0.038464	0.034041	0.041743
Meth__cg24478145__SCFD1	0.16582	0.1058	0.16766	0.095615	0.04091	0.14527	0.16692	0.11239	0.13931	0.12455	0.19149	0.11925	0.14041	0.094604	0.11901	0.10598	0.16813	0.1775	0.060116	0.11636	0.13071	0.17453	0.10887	0.82823	0.11215	0.20382	0.1689	0.17141	0.10528	0.13649	0.14555	0.060957	0.078954	0.093729	0.26092	0.088677	0.17344	0.082949
Meth__cg15983538__SEMA4A	0.055037	0.074217	0.10529	0.22341	0.063748	0.84618	0.24595	0.15183	0.050269	0.082469	0.094494	0.10354	0.11895	0.054396	0.36339	0.8837	0.14457	0.2754	0.097663	0.1093	0.07786	0.86351	0.11403	0.81885	0.082458	0.18724	0.11087	0.074811	0.21347	0.36508	0.757	0.076965	0.04243	0.084733	0.11846	0.076692	0.066837	0.068948
Meth__cg19118812__ELMO1	0.03263	0.020744	0.96748	0.02769	0.022496	0.64137	0.68493	0.037583	0.023598	0.036108	0.026072	0.036532	0.77016	0.019175	0.039488	0.0214	0.051128	0.026444	0.029052	0.039362	0.04685	0.02918	0.013505	0.95415	0.046555	0.084853	0.96535	0.03667	0.025903	0.021873	0.45653	0.023361	0.021915	0.047149	0.082317	0.029448	0.025323	0.021739
Meth__cg25483003__ENTPD2	0.027448	0.026395	0.25123	0.046992	0.030778	0.96981	0.048842	0.038498	0.043032	0.048717	0.041365	0.31006	0.59165	0.061762	0.037064	0.60325	0.06407	0.96028	0.15813	0.095541	0.060063	0.97156	0.035769	0.92223	0.23298	0.073487	0.066875	0.079761	0.090844	0.019244	0.30212	0.044924	0.021951	0.019893	0.05442	0.043149	0.025799	0.026923
Meth__cg12297221__ART5	0.042027	0.025634	0.045768	0.039511	0.030813	0.61185	0.039409	0.46169	0.028239	0.12014	0.038707	0.094664	0.60618	0.031896	0.92983	0.076585	0.11923	0.041161	0.037151	0.048903	0.46912	0.032726	0.025485	0.67314	0.27011	0.04252	0.63397	0.063942	0.10051	0.096813	0.06655	0.45319	0.025972	0.32842	0.079403	0.043279	0.050552	0.041117
Meth__cg00908551__FANCF	0.097938	0.091072	0.13289	0.1045	0.061214	0.52566	0.093215	0.099178	0.08552	0.090905	0.13581	0.12739	0.69352	0.098628	0.067714	0.065872	0.10502	0.44151	0.11231	0.094707	0.095152	0.10562	0.076443	0.45626	0.09966	0.075219	0.13902	0.1148	0.069437	0.074113	0.11993	0.061247	0.077883	0.057227	0.22867	0.065499	0.068342	0.075328
Meth__cg12799835__FLJ31204	0.074972	0.036908	0.093822	0.052135	0.029721	0.64925	0.08453	0.11915	0.052035	0.17094	0.17595	0.083715	0.078836	0.058803	0.051141	0.054266	0.055504	0.07855	0.039059	0.070827	0.20379	0.054815	0.025749	0.095963	0.038348	0.059843	0.24583	0.073947	0.069707	0.038801	0.070894	0.040712	0.037516	0.18095	0.09611	0.027178	0.053927	0.060354
Meth__cg02915261__LSR	0.01703	0.016309	0.015587	0.021607	0.014638	0.95564	0.022623	0.013228	0.0098437	0.016956	0.017101	0.015379	0.039863	0.015781	0.014933	0.034888	0.028708	0.013192	0.016132	0.018341	0.017493	0.077332	0.014506	0.027077	0.016669	0.02461	0.066667	0.052867	0.021249	0.013061	0.019419	0.010828	0.011202	0.016151	0.033209	0.020342	0.019912	0.018393
