Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg06253734__ADAM10	0.036876	0.025679	0.034101	0.037376	0.02971	0.023875	0.028898	0.013132	0.047079	0.027993	0.029442	0.063275	0.095192	0.041133	0.047686	0.018671	0.029864	0.023598	0.043741	0.030375	0.030645	0.037685	0.023134	0.058455	0.042603	0.032244	0.039861	0.052648	0.033909	0.041303	0.022811	0.034036	0.023127	0.022203	0.21726	0.033426	0.034419	0.02337
Meth__cg17173423__MS4A3	0.86027	0.055443	0.79051	0.88235	0.26151	0.076988	0.6842	0.4508	0.87488	0.13339	0.70914	0.45963	0.67265	0.66964	0.40666	0.15219	0.13572	0.070799	0.12818	0.32767	0.39922	0.086049	0.77648	0.2498	0.72073	0.16708	0.21183	0.10183	0.081574	0.23707	0.079686	0.81791	0.04695	0.2272	0.25187	0.28859	0.56238	0.73303
Meth__cg07861564__HSPB8	0.03468	0.045376	0.045305	0.026336	0.029675	0.83425	0.044531	0.36069	0.049531	0.03866	0.187	0.2586	0.45757	0.057606	0.075702	0.42422	0.13017	0.033823	0.030772	0.045875	0.030308	0.049461	0.028142	0.085495	0.039543	0.060409	0.86769	0.065578	0.047776	0.047295	0.034255	0.071328	0.039104	0.028094	0.059765	0.041425	0.043184	0.088711
Meth__cg14541950__HIST3H2BB	0.8408	0.02117	0.029218	0.038824	0.021831	0.028831	0.70073	0.019076	0.032297	0.030618	0.87104	0.043416	0.066984	0.037135	0.029341	0.025547	0.055156	0.058134	0.025718	0.042264	0.038399	0.027092	0.94585	0.93356	0.035732	0.071758	0.05335	0.043285	0.027317	0.26788	0.032874	0.94658	0.41585	0.44888	0.042799	0.041097	0.029404	0.027015
Meth__cg03201604__ASAHL	0.035344	0.044224	0.037738	0.02603	0.10409	0.61058	0.018249	0.034691	0.019494	0.019572	0.036456	0.02563	0.033504	0.028865	0.92752	0.019923	0.085375	0.018507	0.01516	0.0322	0.017767	0.025518	0.048527	0.051714	0.024787	0.035873	0.033734	0.037467	0.64513	0.021329	0.67732	0.5434	0.064673	0.023287	0.02682	0.02707	0.021854	0.022701
Meth__cg12548454__PSAT1	0.049974	0.033581	0.037561	0.042591	0.051768	0.031235	0.22411	0.03034	0.046898	0.043215	0.04661	0.036988	0.079106	0.041266	0.84876	0.019734	0.043669	0.037266	0.59851	0.24901	0.90962	0.19017	0.82998	0.072826	0.42247	0.076161	0.80167	0.0956	0.032165	0.030129	0.049511	0.018616	0.043949	0.67176	0.16172	0.83172	0.3486	0.71006
Meth__cg07311845__TMLHE	0.39225	0.31204	0.11138	0.2329	0.18401	0.050605	0.34183	0.38515	0.1223	0.074254	0.1299	0.1907	0.12463	0.15699	0.10601	0.19568	0.16114	0.15725	0.10374	0.077408	0.56592	0.052756	0.4855	0.37351	0.21777	0.16866	0.30023	0.35403	0.10181	0.065377	0.096784	0.21024	0.085425	0.47885	0.35608	0.5639	0.60091	0.48397
Meth__cg25778479__ANKMY2	0.13868	0.059934	0.20861	0.17621	0.40256	0.073638	0.094149	0.1289	0.37931	0.19328	0.08907	0.36464	0.063223	0.39664	0.12768	0.058815	0.10553	0.080937	0.13785	0.087484	0.44547	0.16631	0.08313	0.12266	0.10698	0.13112	0.081333	0.11472	0.081179	0.079984	0.058068	0.061514	0.17023	0.050818	0.28035	0.52473	0.074087	0.061239
Meth__cg03270204__DDR1	0.044018	0.048964	0.062368	0.040882	0.064752	0.95527	0.19392	0.033428	0.038747	0.075029	0.43591	0.10019	0.088779	0.050735	0.048002	0.93738	0.087736	0.95905	0.12197	0.089284	0.085729	0.9042	0.043413	0.89823	0.052829	0.070897	0.10857	0.10077	0.93404	0.037622	0.93929	0.048499	0.040012	0.031979	0.055897	0.068538	0.043246	0.060556
Meth__cg06073471__FAM55C	0.034369	0.036062	0.048153	0.089176	0.63421	0.029712	0.037169	0.029649	0.067554	0.041905	0.034207	0.042181	0.092386	0.044623	0.044374	0.050675	0.04114	0.029734	0.045611	0.032717	0.060319	0.057385	0.035138	0.16039	0.051098	0.092211	0.097286	0.081574	0.02397	0.040498	0.038106	0.13045	0.043085	0.35068	0.089947	0.058747	0.83445	0.95488
Meth__cg06436504__DOC1	0.079046	0.056552	0.062893	0.12424	0.12288	0.87227	0.19875	0.94964	0.88928	0.13671	0.7351	0.39849	0.18633	0.65473	0.18136	0.89733	0.78138	0.87068	0.23943	0.088829	0.45184	0.89468	0.096903	0.86003	0.095732	0.32077	0.35787	0.18246	0.90932	0.91649	0.92343	0.41926	0.057293	0.04387	0.1735	0.066534	0.075999	0.12581
Meth__cg19826026__ARHGDIB	0.15685	0.37728	0.87564	0.36374	0.13823	0.85311	0.79456	0.52509	0.11466	0.14725	0.83022	0.2563	0.20142	0.12239	0.19821	0.88679	0.22453	0.70204	0.83875	0.87368	0.89992	0.72343	0.12653	0.12247	0.10358	0.20461	0.58136	0.12522	0.84525	0.741	0.18	0.12047	0.10694	0.84405	0.27736	0.14534	0.086414	0.42785
Meth__cg22722802__FLJ39599	0.057344	0.090205	0.93916	0.26055	0.038755	0.69063	0.20518	0.48457	0.021187	0.030345	0.88604	0.15495	0.39557	0.035598	0.70837	0.029965	0.07785	0.03622	0.58939	0.42711	0.046205	0.51686	0.025607	0.64759	0.19855	0.039993	0.18242	0.044394	0.16058	0.019164	0.043691	0.099051	0.024819	0.051547	0.057958	0.038322	0.033758	0.029927
Meth__cg23619829__MTFR1	0.049676	0.050488	0.063966	0.041848	0.032442	0.14007	0.039931	0.068561	0.093116	0.0427	0.048655	0.047014	0.14591	0.080427	0.078897	0.047594	0.11188	0.036419	0.031469	0.036829	0.041045	0.035796	0.030238	0.12973	0.04502	0.63801	0.13139	0.09964	0.040953	0.037519	0.049244	0.12272	0.046867	0.060846	0.11032	0.041288	0.047014	0.037072
Meth__cg12629515__HIST1H2BO	0.095199	0.08997	0.53531	0.24938	0.25148	0.2817	0.26667	0.79658	0.10255	0.42968	0.15514	0.10375	0.39883	0.092617	0.46033	0.057069	0.27624	0.80332	0.083422	0.095998	0.54527	0.15017	0.13884	0.20628	0.10935	0.14107	0.13099	0.14685	0.83318	0.079065	0.41481	0.59145	0.29143	0.13378	0.17471	0.16182	0.098686	0.10157
Meth__cg18988110__ATAD4	0.036188	0.04799	0.047234	0.039991	0.038218	0.53088	0.039717	0.044991	0.060954	0.041471	0.20909	0.04884	0.087064	0.05277	0.098005	0.83068	0.088533	0.11386	0.031105	0.032276	0.0375	0.63678	0.032614	0.31164	0.035007	0.074065	0.15037	0.09736	0.68919	0.071502	0.09646	0.059731	0.038051	0.04614	0.057468	0.04167	0.036968	0.031184
Meth__cg00420568__SHC3	0.10673	0.47203	0.10158	0.43892	0.28675	0.45864	0.19343	0.90354	0.095376	0.11658	0.12953	0.067094	0.38605	0.11972	0.37506	0.27029	0.094508	0.11173	0.3065	0.099568	0.11723	0.15565	0.090951	0.14809	0.10557	0.26211	0.12422	0.11791	0.81263	0.053855	0.13352	0.065874	0.096082	0.080057	0.30247	0.19214	0.2006	0.78001
Meth__cg10293925__AMPH	0.047828	0.039342	0.93952	0.058467	0.027874	0.69537	0.056555	0.48956	0.052097	0.045632	0.095118	0.34716	0.24135	0.041237	0.065558	0.041229	0.10696	0.040401	0.39527	0.053166	0.051071	0.039332	0.037772	0.92018	0.05598	0.091928	0.54393	0.049784	0.044542	0.051411	0.34566	0.041402	0.039932	0.66114	0.10395	0.045468	0.037361	0.051205
Meth__cg09331011__GNAL	0.049049	0.057035	0.082953	0.08402	0.039163	0.82049	0.099256	0.54637	0.10952	0.047431	0.053402	0.034792	0.078529	0.10762	0.034795	0.044452	0.17095	0.034992	0.75302	0.76039	0.035751	0.04996	0.035288	0.086922	0.04497	0.084699	0.89603	0.05429	0.045295	0.074579	0.037222	0.044707	0.029043	0.042789	0.15041	0.038593	0.032274	0.042594
Meth__cg16080552__TACSTD2	0.081532	0.063337	0.15106	0.16135	0.057061	0.89737	0.17764	0.061114	0.067008	0.12645	0.86069	0.057481	0.13114	0.065351	0.86655	0.34635	0.17581	0.68714	0.17831	0.075019	0.85669	0.8426	0.14745	0.11497	0.08963	0.12395	0.16571	0.10363	0.376	0.068312	0.87973	0.069596	0.059489	0.87634	0.087156	0.090214	0.10215	0.4387
Meth__cg20053158__ASCL1	0.024471	0.029556	0.86241	0.028594	0.030979	0.79897	0.9501	0.54026	0.018764	0.13417	0.5392	0.44728	0.6244	0.22311	0.033142	0.38499	0.04759	0.025454	0.096685	0.027263	0.052077	0.031728	0.03138	0.90807	0.35407	0.021651	0.91996	0.026482	0.033175	0.04463	0.51225	0.024106	0.024386	0.39919	0.072809	0.031811	0.026342	0.030248
Meth__cg01656853__FUT2	0.066308	0.1365	0.66314	0.31179	0.10026	0.86601	0.41167	0.71885	0.75433	0.12388	0.81615	0.19134	0.47425	0.59451	0.068335	0.60996	0.1889	0.5215	0.72034	0.46292	0.076918	0.7816	0.081243	0.51226	0.29652	0.079202	0.18265	0.19463	0.50328	0.073761	0.87192	0.90646	0.14798	0.54472	0.041762	0.060721	0.058727	0.25842
Meth__cg03081134__RECK	0.10233	0.057156	0.0804	0.89137	0.069936	0.061252	0.65945	0.039801	0.04332	0.075511	0.05807	0.17223	0.092225	0.029512	0.054079	0.084933	0.070606	0.083285	0.066641	0.084876	0.068064	0.060387	0.077965	0.094203	0.80592	0.065309	0.85066	0.11918	0.060586	0.11384	0.059208	0.032924	0.062586	0.047367	0.46346	0.079417	0.29424	0.52877
Meth__cg03085312__RARA	0.12641	0.44514	0.88711	0.65041	0.041118	0.88194	0.29562	0.73935	0.057168	0.08177	0.88043	0.43142	0.54927	0.22996	0.070342	0.87011	0.16215	0.67973	0.49981	0.60369	0.045764	0.83616	0.2563	0.79649	0.08611	0.64066	0.84428	0.28449	0.068824	0.079587	0.4895	0.5516	0.16463	0.11208	0.049005	0.47687	0.12377	0.11122
Meth__cg23217005__MT1F	0.065846	0.50595	0.082793	0.43504	0.079372	0.9517	0.06783	0.56787	0.071708	0.062787	0.060957	0.58913	0.13741	0.075295	0.69242	0.08819	0.090309	0.73115	0.058965	0.095663	0.065677	0.59145	0.041498	0.79067	0.064845	0.086209	0.11265	0.12197	0.53543	0.042141	0.51786	0.22654	0.058045	0.060862	0.099422	0.061651	0.049219	0.071936
Meth__cg00089071__PCGF2	0.028417	0.025363	0.084811	0.031913	0.028094	0.029455	0.037387	0.030654	0.032055	0.038693	0.0302	0.027446	0.081208	0.032501	0.61204	0.031799	0.054616	0.022489	0.026073	0.044091	0.030482	0.12447	0.025391	0.051418	0.03553	0.12162	0.059725	0.066001	0.031359	0.020892	0.025673	0.037073	0.02345	0.025116	0.056139	0.023642	0.026499	0.026787
Meth__cg12081743__HDAC9	0.34242	0.12183	0.80246	0.82585	0.54753	0.80989	0.63084	0.09037	0.69406	0.10575	0.15521	0.19236	0.785	0.58467	0.1041	0.096004	0.067801	0.098083	0.073182	0.13398	0.9017	0.12713	0.61023	0.57569	0.60135	0.15277	0.79865	0.31395	0.11738	0.14788	0.12898	0.76466	0.1203	0.24726	0.17596	0.49354	0.64859	0.66201
Meth__cg26024531__CHAF1B	0.065669	0.043904	0.12365	0.35682	0.17255	0.05109	0.058591	0.089276	0.080285	0.081214	0.053254	0.16624	0.16794	0.0841	0.087896	0.050793	0.060915	0.082639	0.303	0.069755	0.13659	0.12357	0.6612	0.23529	0.15015	0.08986	0.12426	0.060253	0.057989	0.046172	0.066658	0.071246	0.11416	0.045381	0.075472	0.10056	0.32696	0.077093
Meth__cg17892328__GLUL	0.030847	0.087281	0.67699	0.026985	0.014447	0.98906	0.023272	0.029768	0.027285	0.031395	0.034904	0.026968	0.24812	0.022744	0.99228	0.022697	0.039555	0.12423	0.026755	0.028253	0.030888	0.042636	0.014421	0.78052	0.024812	0.024035	0.050636	0.036701	0.065045	0.013324	0.063831	0.023372	0.01698	0.017645	0.044162	0.035965	0.02232	0.028107
Meth__cg21426387__SNN	0.51436	0.21108	0.94081	0.03484	0.031247	0.030406	0.071164	0.062651	0.030324	0.041799	0.032196	0.13244	0.041576	0.04204	0.04171	0.20873	0.10459	0.026737	0.65668	0.54685	0.030253	0.035752	0.097523	0.95546	0.039344	0.053504	0.60759	0.11977	0.023182	0.023429	0.047004	0.062099	0.021896	0.22807	0.17078	0.028576	0.030812	0.029179
Meth__cg00725635__B3GALT2	0.14425	0.36484	0.86768	0.10271	0.11235	0.091275	0.095064	0.73398	0.80049	0.10317	0.2567	0.15118	0.63435	0.62249	0.12023	0.069597	0.14466	0.63507	0.13817	0.1862	0.88134	0.071075	0.88271	0.8141	0.30658	0.059513	0.44252	0.31334	0.080219	0.89309	0.87209	0.84604	0.22423	0.7955	0.18673	0.3339	0.52951	0.4523
Meth__cg15812957__VCY	0.42279	0.03425	0.24121	0.76853	0.14302	0.57044	0.66698	0.68994	0.41637	0.12573	0.47066	0.48983	0.55757	0.17564	0.054054	0.11915	0.051702	0.024909	0.067445	0.18313	0.5625	0.078002	0.67216	0.17733	0.13459	0.075352	0.36418	0.060613	0.053478	0.23819	0.019539	0.086548	0.02662	0.26113	0.092133	0.87162	0.22573	0.41281
Meth__cg09424896__CIB3	0.065255	0.063733	0.65167	0.14757	0.060012	0.63935	0.077577	0.95004	0.1486	0.090296	0.73891	0.77515	0.26431	0.13267	0.69546	0.7559	0.74622	0.051335	0.078989	0.066937	0.080463	0.83725	0.052947	0.48722	0.085883	0.16282	0.18148	0.17021	0.92619	0.33109	0.10613	0.099961	0.14254	0.26824	0.12593	0.071693	0.088942	0.063621
Meth__cg12724357__SYT12	0.051897	0.020334	0.032075	0.11786	0.031266	0.10159	0.028288	0.046949	0.025756	0.033242	0.025756	0.024478	0.043355	0.025882	0.052396	0.083216	0.064492	0.027994	0.040568	0.090862	0.034124	0.045684	0.092318	0.043346	0.25419	0.11765	0.064161	0.044775	0.042282	0.020429	0.059622	0.79987	0.021314	0.10757	0.02854	0.032463	0.030682	0.02656
Meth__cg06297145__NFXL1	0.060312	0.065239	0.064789	0.062356	0.040842	0.34523	0.063467	0.31602	0.057896	0.070435	0.0688	0.040503	0.1336	0.060489	0.069778	0.053358	0.12335	0.098599	0.029313	0.068873	0.13496	0.065849	0.078824	0.15411	0.057537	0.096957	0.15414	0.090646	0.072449	0.084064	0.25811	0.11832	0.039501	0.087537	0.15296	0.059483	0.052094	0.060776
Meth__cg02907300__TCEB3	0.066157	0.037988	0.045561	0.039798	0.035353	0.024033	0.046568	0.032463	0.05888	0.035369	0.035697	0.085409	0.076467	0.031985	0.046042	0.034704	0.055347	0.021709	0.040648	0.049298	0.043431	0.057032	0.0452	0.082765	0.16537	0.040732	0.065233	0.053583	0.022355	0.019493	0.034358	0.026038	0.027948	0.02949	0.075191	0.045255	0.31416	0.045249
Meth__cg02104644__SYT7	0.091047	0.053017	0.16944	0.042296	0.04431	0.90859	0.099982	0.5855	0.030261	0.26317	0.035846	0.74153	0.61506	0.041405	0.36514	0.2077	0.075754	0.058131	0.078958	0.25716	0.031047	0.56458	0.050995	0.80424	0.068984	0.049462	0.14466	0.17046	0.038845	0.041624	0.91618	0.048662	0.026293	0.055244	0.097149	0.24633	0.056814	0.055619
Meth__cg08398233__CAMK2N1	0.057466	0.057619	0.080379	0.049655	0.045813	0.56224	0.05304	0.66481	0.055648	0.063787	0.10184	0.065645	0.082275	0.064742	0.065235	0.064541	0.081174	0.036097	0.047177	0.080878	0.052205	0.15461	0.044392	0.54829	0.053739	0.077726	0.13122	0.069019	0.27902	0.045175	0.050188	0.036099	0.037058	0.044351	0.0652	0.061267	0.043851	0.0527
Meth__cg04316770__RUTBC3	0.07362	0.036757	0.050119	0.05093	0.043092	0.050212	0.038797	0.029675	0.05589	0.080775	0.039653	0.052097	0.068823	0.040156	0.036751	0.04153	0.054643	0.032921	0.047344	0.066458	0.039743	0.055492	0.026182	0.067366	0.052866	0.067964	0.051952	0.070943	0.036691	0.033718	0.028197	0.024673	0.02485	0.043646	0.36136	0.06413	0.065053	0.068788
Meth__cg02849695__CCDC19	0.03696	0.044498	0.054146	0.044958	0.038323	0.96989	0.039678	0.74973	0.040082	0.058451	0.066084	0.080697	0.062919	0.047777	0.050932	0.94473	0.07746	0.44781	0.041336	0.061758	0.05005	0.92494	0.027752	0.095631	0.071132	0.15041	0.076439	0.06606	0.28093	0.053785	0.95477	0.040532	0.042209	0.034612	0.099887	0.070497	0.042971	0.046635
Meth__cg22882178__PITX3	0.93999	0.039592	0.91915	0.93756	0.94541	0.6381	0.93518	0.36045	0.041657	0.041114	0.9171	0.12286	0.60512	0.03963	0.12069	0.024645	0.16614	0.065977	0.39538	0.05482	0.5138	0.066348	0.93862	0.82543	0.93211	0.076838	0.86115	0.077211	0.041776	0.49913	0.045681	0.15314	0.082571	0.43038	0.92746	0.12057	0.91867	0.89754
Meth__cg25059428__UBE1	0.54117	0.025433	0.0668	0.052915	0.051827	0.034008	0.064454	0.049954	0.066803	0.0336	0.079334	0.049933	0.52106	0.061027	0.043334	0.089968	0.41973	0.075762	0.048794	0.051951	0.04459	0.090727	0.43764	0.16568	0.38411	0.062269	0.32802	0.038613	0.028687	0.045048	0.021512	0.89615	0.68723	0.13159	0.053184	0.35197	0.13326	0.06069
Meth__cg23752923__MCOLN3	0.034465	0.068827	0.27368	0.079399	0.025807	0.05364	0.68008	0.18454	0.028409	0.033887	0.39969	0.021733	0.065367	0.036594	0.11815	0.028148	0.09076	0.026254	0.050193	0.04521	0.030082	0.030505	0.16699	0.30121	0.038478	0.074454	0.25198	0.083988	0.14337	0.025776	0.21523	0.023147	0.02918	0.27111	0.05919	0.050677	0.10767	0.066345
Meth__cg26228569__CRSP8	0.062223	0.066248	0.072312	0.059065	0.052375	0.059493	0.46511	0.062836	0.068048	0.075424	0.068792	0.0425	0.11092	0.069813	0.081354	0.060074	0.091204	0.069652	0.057574	0.061714	0.063348	0.079057	0.053575	0.16616	0.062709	0.14981	0.14518	0.16416	0.070236	0.068191	0.079937	0.057408	0.05736	0.062592	0.057268	0.069687	0.069693	0.060329
Meth__cg08942875__OCIAD2	0.067471	0.041447	0.12451	0.046871	0.03278	0.71556	0.049001	0.049346	0.02882	0.033582	0.10426	0.058834	0.096123	0.036328	0.051815	0.066334	0.074235	0.51544	0.050305	0.052846	0.091176	0.13802	0.02873	0.078126	0.044211	0.07579	0.074273	0.071624	0.056306	0.031321	0.059224	0.15112	0.032175	0.027914	0.04127	0.049782	0.028823	0.039412
Meth__cg03548857__FFAR2	0.079875	0.087769	0.13936	0.080786	0.10593	0.77832	0.081151	0.817	0.11076	0.079142	0.84925	0.76767	0.50164	0.1227	0.89507	0.94083	0.14705	0.086095	0.13614	0.15012	0.10788	0.28511	0.18836	0.69346	0.095972	0.10841	0.16752	0.099801	0.88278	0.49872	0.64525	0.2088	0.056999	0.22451	0.24822	0.083093	0.095078	0.076451
Meth__cg16771596__C9orf30	0.056644	0.054083	0.035752	0.066667	0.065448	0.039594	0.068474	0.057404	0.058978	0.043552	0.060046	0.057305	0.066412	0.06867	0.046331	0.031562	0.13781	0.054896	0.046025	0.054018	0.67187	0.034028	0.043587	0.18197	0.07942	0.11244	0.092328	0.087387	0.043466	0.039562	0.051506	0.037319	0.055567	0.044473	0.12031	0.07727	0.067793	0.066391
Meth__cg13631259__NUDT8	0.095112	0.11103	0.14713	0.50161	0.34255	0.11607	0.14408	0.067273	0.14318	0.10143	0.10339	0.20845	0.21991	0.12548	0.13162	0.10968	0.16074	0.096695	0.094229	0.13804	0.44378	0.29535	0.10705	0.099208	0.0993	0.12599	0.19382	0.13232	0.067578	0.10078	0.071934	0.088439	0.13617	0.084181	0.14561	0.60467	0.13065	0.11973
Meth__cg11139878__CD5L	0.80234	0.045068	0.24882	0.57406	0.24339	0.09744	0.24423	0.14573	0.26628	0.40792	0.50239	0.34237	0.74223	0.24688	0.15652	0.25153	0.42045	0.11059	0.22182	0.12826	0.29669	0.073463	0.21364	0.085496	0.16599	0.096266	0.21423	0.14148	0.057182	0.53648	0.11355	0.15705	0.095196	0.28778	0.22197	0.17702	0.44636	0.74258
Meth__cg16249454__CXCL2	0.023875	0.22987	0.022435	0.025954	0.021103	0.089794	0.078958	0.028059	0.02595	0.091278	0.029988	0.020634	0.039564	0.076915	0.71471	0.02023	0.041026	0.018585	0.044244	0.028175	0.079515	0.022166	0.01936	0.056035	0.024332	0.042946	0.086578	0.027536	0.025069	0.014448	0.020216	0.78633	0.015745	0.75764	0.19378	0.026162	0.033448	0.359
Meth__cg16111791__CACNB4	0.063205	0.066468	0.25155	0.070713	0.043092	0.22639	0.059942	0.20764	0.075307	0.045782	0.11741	0.050316	0.26019	0.041255	0.22166	0.089577	0.056549	0.043485	0.17626	0.062977	0.084352	0.11809	0.093643	0.073375	0.058179	0.08321	0.81879	0.06192	0.074068	0.070873	0.069058	0.050629	0.063469	0.17625	0.053642	0.066777	0.050617	0.063789
Meth__cg12936220__RPL26L1	0.035328	0.023093	0.84422	0.46603	0.08962	0.31233	0.58033	0.62399	0.21581	0.27379	0.069872	0.17889	0.3635	0.17054	0.083364	0.35633	0.41033	0.92704	0.059726	0.032427	0.38647	0.03554	0.056032	0.049548	0.038371	0.14083	0.072628	0.038018	0.1816	0.06003	0.87654	0.040011	0.061124	0.02956	0.045943	0.030024	0.82511	0.67378
Meth__cg01309671__RP3-473B4.1	0.49873	0.066611	0.062223	0.27683	0.40167	0.91077	0.06925	0.90399	0.062991	0.30932	0.13114	0.024821	0.11437	0.065621	0.75705	0.56276	0.12332	0.050109	0.87991	0.069987	0.45641	0.062843	0.49187	0.11279	0.077519	0.10053	0.30181	0.07281	0.58669	0.061809	0.078939	0.18124	0.054286	0.58127	0.14323	0.57587	0.38203	0.83958
Meth__cg26141626__GPR37	0.069955	0.074232	0.071011	0.069868	0.069555	0.61884	0.070005	0.073705	0.064394	0.084154	0.077871	0.066516	0.48326	0.074726	0.067755	0.098354	0.079782	0.066261	0.06307	0.068803	0.065086	0.098071	0.07417	0.12615	0.058821	0.10636	0.12758	0.1105	0.076705	0.081172	0.091526	0.073667	0.074465	0.070149	0.072218	0.072787	0.067687	0.069336
Meth__cg17711870__WWP1	0.063153	0.044348	0.069335	0.054243	0.035398	0.40752	0.063723	0.13705	0.054121	0.051167	0.066713	0.036142	0.10111	0.059819	0.050353	0.041522	0.094137	0.037261	0.062094	0.042453	0.051916	0.060625	0.041696	0.092569	0.049337	0.16261	0.05772	0.058366	0.07212	0.046366	0.058026	0.045476	0.046673	0.031494	0.099046	0.059914	0.048007	0.051235
Meth__cg10951619__FAM5C	0.26611	0.056186	0.20346	0.10926	0.068854	0.83588	0.1214	0.36509	0.085425	0.19165	0.32089	0.20645	0.47664	0.099781	0.56795	0.09	0.24176	0.17204	0.24914	0.19525	0.42525	0.16094	0.074318	0.59223	0.14799	0.33596	0.36968	0.1029	0.14526	0.31904	0.24864	0.71609	0.076741	0.6712	0.13338	0.063958	0.089048	0.11531
Meth__cg02537909__COBLL1	0.029808	0.035499	0.03356	0.033483	0.023087	0.22592	0.037433	0.042087	0.025037	0.037012	0.030727	0.039244	0.037224	0.032127	0.037108	0.043236	0.082586	0.020055	0.029669	0.038934	0.032172	0.038164	0.025324	0.053547	0.033217	0.037604	0.061424	0.067854	0.028451	0.023397	0.027223	0.028852	0.025249	0.021634	0.059566	0.047267	0.029633	0.036106
Meth__cg12297221__ART5	0.042027	0.025634	0.045768	0.039511	0.030813	0.61185	0.039409	0.46169	0.028239	0.12014	0.038707	0.094664	0.60618	0.031896	0.92983	0.076585	0.11923	0.041161	0.037151	0.048903	0.46912	0.032726	0.025485	0.67314	0.27011	0.04252	0.63397	0.063942	0.10051	0.096813	0.06655	0.45319	0.025972	0.32842	0.079403	0.043279	0.050552	0.041117
Meth__cg15379633__RAB36	0.042028	0.043235	0.058122	0.66299	0.040895	0.027402	0.048298	0.040689	0.55926	0.046498	0.66645	0.72631	0.4729	0.57187	0.036561	0.76812	0.44664	0.60001	0.040229	0.048878	0.034577	0.036474	0.042178	0.11512	0.046546	0.082894	0.58635	0.088277	0.032819	0.38412	0.041031	0.040417	0.045523	0.14992	0.14855	0.036133	0.60348	0.6715
Meth__cg24762359__ATP12A	0.043633	0.045777	0.064687	0.053002	0.050961	0.79009	0.05965	0.065101	0.02265	0.051203	0.17341	0.087469	0.11009	0.047168	0.065885	0.17718	0.088496	0.067723	0.063903	0.045648	0.089839	0.07127	0.036964	0.71291	0.049236	0.11735	0.28779	0.07663	0.069001	0.088918	0.13563	0.095107	0.047	0.14606	0.10189	0.063937	0.044759	0.049915
Meth__cg12650780__SH3BGRL	0.40382	0.0522	0.88795	0.41202	0.60504	0.035986	0.0795	0.30728	0.68622	0.5448	0.052804	0.21896	0.27407	0.65262	0.23975	0.06691	0.084105	0.051074	0.28134	0.088145	0.62447	0.13043	0.47389	0.10877	0.080485	0.065335	0.31265	0.30242	0.04951	0.17535	0.1789	0.87701	0.61131	0.58688	0.29899	0.66921	0.45356	0.76722
Meth__cg12914657__GIMAP1	0.89602	0.02523	0.20713	0.92683	0.88931	0.041187	0.88033	0.4794	0.91	0.13846	0.92981	0.72339	0.71466	0.68791	0.58446	0.90651	0.082453	0.045755	0.85059	0.72608	0.94203	0.042511	0.944	0.12805	0.16241	0.080396	0.087996	0.069163	0.082321	0.048199	0.036174	0.89387	0.049837	0.77194	0.13182	0.90845	0.58369	0.73476
Meth__cg17470697__C10orf56	0.02551	0.29379	0.81728	0.5742	0.06813	0.43791	0.17318	0.82359	0.13318	0.047643	0.050811	0.73352	0.661	0.11214	0.59205	0.27892	0.084994	0.016158	0.93757	0.51391	0.31366	0.046529	0.048705	0.048166	0.13215	0.054061	0.064438	0.26337	0.065893	0.031947	0.049488	0.60885	0.040086	0.88124	0.033441	0.029573	0.10123	0.32705
Meth__cg03665457__LOC158160	0.033176	0.03829	0.22661	0.036275	0.034173	0.27873	0.036906	0.034861	0.044478	0.047929	0.49988	0.7076	0.54014	0.041271	0.036737	0.029521	0.08394	0.76236	0.028665	0.050391	0.46611	0.039379	0.024505	0.12213	0.045091	0.06728	0.44167	0.079438	0.029657	0.28893	0.41236	0.03662	0.52898	0.031666	0.1394	0.039029	0.61029	0.58638
Meth__cg11099291__MGC14376	0.05425	0.057116	0.071165	0.055255	0.053604	0.060314	0.057211	0.35971	0.052465	0.50821	0.050657	0.092744	0.083581	0.063946	0.060361	0.044055	0.14632	0.056002	0.052788	0.051662	0.055422	0.053563	0.045676	0.073957	0.05136	0.098414	0.10737	0.099214	0.054751	0.059776	0.070642	0.054849	0.048544	0.047255	0.2054	0.073825	0.05789	0.058338
Meth__cg02906238__TFCP2L1	0.10252	0.27714	0.084073	0.33339	0.071786	0.93423	0.082626	0.10746	0.054269	0.0675	0.40964	0.066231	0.25173	0.062221	0.062697	0.11687	0.11063	0.62877	0.91783	0.69325	0.065142	0.081845	0.10599	0.59017	0.12173	0.13247	0.89852	0.14406	0.44205	0.06057	0.65636	0.084733	0.062726	0.27426	0.11851	0.061841	0.076988	0.092922
