Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg08084415__ZNF507	0.082636	0.068458	0.45299	0.077309	0.054638	0.061517	0.07384	0.12251	0.045543	0.063874	0.10262	0.052417	0.098779	0.037678	0.075978	0.04807	0.072351	0.14358	0.052396	0.043153	0.087837	0.072328	0.10317	0.050415	0.11746	0.085658	0.098204	0.12779	0.09845	0.071537	0.047909	0.073119	0.064627	0.049904	0.044169	0.24334	0.062625	0.059665	0.063915
Meth__cg20478514__SCCPDH	0.029159	0.03446	0.5147	0.02857	0.025265	0.029657	0.033088	0.022814	0.027718	0.035452	0.29259	0.028472	0.9132	0.025004	0.032058	0.037693	0.025898	0.054973	0.022595	0.019657	0.032161	0.023696	0.031894	0.018868	0.071467	0.034653	0.033176	0.09595	0.053991	0.027964	0.021234	0.021889	0.030548	0.024825	0.043654	0.068695	0.038041	0.027381	0.035982
Meth__cg25559625__EDN1	0.048993	0.038161	0.063303	0.050755	0.05068	0.040625	0.043986	0.049567	0.037423	0.042372	0.063881	0.049369	0.10085	0.03044	0.037802	0.038949	0.036715	0.084762	0.032744	0.035875	0.047795	0.87846	0.046533	0.053687	0.08092	0.045074	0.10014	0.1033	0.056018	0.071986	0.037518	0.039515	0.047236	0.034587	0.063981	0.14133	0.19919	0.049543	0.060168
Meth__cg17213552__DLAT	0.036392	0.053985	0.058085	0.06083	0.050325	0.37854	0.041429	0.044812	0.17451	0.059436	0.12341	0.045533	0.27516	0.030947	0.12795	0.08185	0.053742	0.047837	0.43491	0.029301	0.038068	0.050686	0.4431	0.032529	0.081647	0.038944	0.04662	0.068438	0.049148	0.034129	0.040961	0.050961	0.038832	0.027084	0.026331	0.044739	0.034173	0.032307	0.043247
Meth__cg18915211__ZCRB1	0.07878	0.11256	0.066606	0.1374	0.098738	0.10213	0.33814	0.14363	0.084134	0.1521	0.15228	0.71831	0.062621	0.33109	0.098457	0.1002	0.10938	0.10628	0.085695	0.1422	0.094401	0.21014	0.28551	0.51315	0.68189	0.17826	0.13336	0.089331	0.20281	0.061441	0.044662	0.23616	0.078268	0.068027	0.073621	0.09956	0.30666	0.086274	0.069285
Meth__cg23055678__IL1RAPL2	0.26857	0.052263	0.073571	0.063446	0.063097	0.48399	0.059453	0.11636	0.17396	0.047069	0.78155	0.080214	0.086605	0.045573	0.16096	0.17702	0.17818	0.11499	0.04654	0.055978	0.057907	0.22433	0.11715	0.40396	0.26829	0.058498	0.1155	0.14515	0.07202	0.069614	0.057326	0.14307	0.062972	0.041428	0.23192	0.10003	0.48855	0.091326	0.054432
Meth__cg10764357__BCAT1	0.13199	0.052545	0.92643	0.77854	0.52662	0.59805	0.91163	0.94566	0.14514	0.081771	0.059198	0.43064	0.80372	0.87283	0.41303	0.89227	0.055357	0.16528	0.47134	0.51925	0.42901	0.91105	0.04221	0.24319	0.046973	0.91321	0.22696	0.87564	0.55687	0.042081	0.27706	0.038228	0.06383	0.061062	0.88662	0.83966	0.082028	0.59857	0.89201
Meth__cg00893242__SND1	0.47134	0.55119	0.44271	0.20486	0.93601	0.59924	0.64764	0.173	0.79354	0.91343	0.037971	0.1686	0.83361	0.95665	0.61237	0.046504	0.033419	0.056331	0.71877	0.62563	0.77144	0.89534	0.19773	0.19591	0.096672	0.82118	0.12307	0.8847	0.48426	0.032127	0.024267	0.37208	0.15645	0.048937	0.080059	0.355	0.076892	0.083493	0.053104
Meth__cg18919097__C3orf57	0.059428	0.88799	0.9025	0.064628	0.059227	0.75993	0.15125	0.069851	0.91517	0.04801	0.92486	0.82168	0.50978	0.04326	0.70201	0.88545	0.42752	0.19545	0.47835	0.046005	0.050128	0.90779	0.6894	0.036963	0.91384	0.070293	0.20996	0.13172	0.68477	0.11617	0.895	0.89164	0.052103	0.089856	0.036873	0.12463	0.048114	0.49939	0.74965
Meth__cg19133618__CDKN2B	0.060534	0.037769	0.46856	0.079249	0.050958	0.030185	0.038212	0.048014	0.03304	0.040185	0.038788	0.048921	0.087	0.029971	0.040392	0.028101	0.51465	0.060773	0.034733	0.04375	0.077332	0.037296	0.034663	0.026436	0.53905	0.051869	0.054351	0.081107	0.080332	0.49796	0.33184	0.3428	0.037464	0.041816	0.03599	0.056843	0.047399	0.033323	0.028892
Meth__cg09936839__SIRT6	0.4611	0.14561	0.19984	0.75587	0.72704	0.22475	0.65842	0.11625	0.83689	0.5993	0.13774	0.33164	0.1198	0.81023	0.76517	0.13492	0.079099	0.25263	0.054514	0.83669	0.70172	0.6028	0.12066	0.60279	0.1536	0.83229	0.14132	0.16855	0.72798	0.15635	0.082003	0.059466	0.85906	0.11853	0.13338	0.43134	0.54018	0.31904	0.45669
Meth__cg20235051__LOC388407	0.038057	0.044681	0.050857	0.44818	0.036704	0.46387	0.046307	0.033339	0.039671	0.039663	0.047653	0.022088	0.06769	0.029403	0.040635	0.058828	0.030734	0.090938	0.022965	0.026909	0.053702	0.031044	0.042924	0.026529	0.075069	0.035752	0.096	0.079269	0.097082	0.031508	0.04902	0.035019	0.035007	0.032755	0.028388	0.044252	0.036104	0.035913	0.036864
Meth__cg24434118__TP53INP1	0.11017	0.16287	0.086258	0.16136	0.35394	0.052666	0.12649	0.31356	0.53318	0.093082	0.10429	0.061548	0.29054	0.032055	0.47926	0.94821	0.10191	0.13391	0.037848	0.088269	0.12288	0.059277	0.07988	0.041219	0.12492	0.10072	0.052991	0.076078	0.15315	0.33149	0.037373	0.11772	0.041508	0.034441	0.055684	0.22904	0.041317	0.067422	0.45266
Meth__cg27152280__NRG2	0.02617	0.014016	0.037138	0.039914	0.021257	0.026336	0.024016	0.023834	0.033699	0.025274	0.021359	0.044542	0.10915	0.018565	0.029652	0.032354	0.021062	0.078726	0.017879	0.019247	0.029263	0.053194	0.020978	0.024517	0.050651	0.026174	0.043671	0.051544	0.069305	0.020443	0.018238	0.024594	0.022939	0.029799	0.032754	0.05738	0.030303	0.022916	0.02849
Meth__cg15357945__PRG2	0.12219	0.035874	0.58889	0.097261	0.28883	0.048279	0.083054	0.18664	0.09019	0.11543	0.089928	0.45461	0.12962	0.02192	0.068259	0.10195	0.30391	0.12841	0.043511	0.062647	0.12746	0.63045	0.065085	0.32235	0.15197	0.085994	0.054183	0.21283	0.076101	0.055269	0.27729	0.074179	0.085242	0.053379	0.081976	0.11866	0.12101	0.086388	0.11485
Meth__cg00081975__ABCC3	0.040376	0.85539	0.041419	0.053824	0.43892	0.63537	0.52602	0.5996	0.053521	0.60202	0.65285	0.046137	0.96999	0.024535	0.072	0.94391	0.044372	0.061036	0.025758	0.027814	0.041954	0.61016	0.054969	0.022149	0.054757	0.069654	0.10746	0.67929	0.23343	0.22063	0.031761	0.025022	0.86291	0.031852	0.022262	0.051771	0.038145	0.21451	0.6276
Meth__cg06722216__NOL4	0.52991	0.017395	0.42015	0.028435	0.022763	0.62269	0.031126	0.045316	0.015469	0.021478	0.57875	0.062601	0.097868	0.015301	0.01905	0.034785	0.50901	0.29391	0.01833	0.21401	0.045061	0.051276	0.048119	0.024028	0.93513	0.032874	0.03104	0.043399	0.039975	0.029471	0.016852	0.093633	0.02766	0.023999	0.16792	0.78514	0.027343	0.020311	0.024443
Meth__cg15479752__FFAR2	0.053974	0.049646	0.37581	0.07805	0.16886	0.8048	0.043876	0.40519	0.24519	0.051029	0.87594	0.36013	0.21567	0.06724	0.2363	0.62324	0.39319	0.12657	0.049021	0.12591	0.1885	0.1677	0.30494	0.16878	0.53001	0.17385	0.10136	0.10543	0.13949	0.41349	0.057307	0.05642	0.12411	0.029728	0.19051	0.21598	0.11779	0.13289	0.10961
Meth__cg07897414__KLHL4	0.15545	0.099106	0.41383	0.7425	0.080515	0.056023	0.48336	0.053032	0.045539	0.043036	0.43573	0.17616	0.15436	0.64422	0.038263	0.28744	0.054831	0.050125	0.12103	0.14732	0.2034	0.47018	0.055844	0.1317	0.087594	0.40947	0.082675	0.65921	0.088665	0.21562	0.079153	0.074319	0.1184	0.059001	0.19728	0.12402	0.051381	0.43398	0.65599
Meth__cg14719055__RBBP7	0.40304	0.56126	0.046301	0.55295	0.15772	0.88089	0.058199	0.74346	0.44373	0.052234	0.035508	0.10139	0.87378	0.42474	0.33015	0.69068	0.10383	0.10135	0.10345	0.091935	0.17375	0.749	0.87997	0.40286	0.88278	0.056882	0.30574	0.12715	0.411	0.48146	0.84519	0.89972	0.7684	0.74133	0.56894	0.063474	0.21936	0.28391	0.22173
Meth__cg04893119__PI15	0.77355	0.075998	0.14405	0.56548	0.096756	0.49656	0.14649	0.63203	0.33988	0.40414	0.093759	0.26595	0.216	0.13487	0.2891	0.44961	0.72807	0.20727	0.25308	0.088683	0.2787	0.82845	0.45765	0.26577	0.58963	0.12713	0.24729	0.10439	0.078378	0.50927	0.64908	0.14451	0.73663	0.091483	0.058219	0.10187	0.087666	0.18581	0.10349
Meth__cg19618706__BGN	0.46813	0.06215	0.24709	0.31038	0.067208	0.52391	0.074185	0.46734	0.060785	0.067539	0.061614	0.23482	0.64369	0.042416	0.062969	0.29525	0.095994	0.12852	0.073398	0.13022	0.47631	0.19607	0.52238	0.31049	0.30428	0.068514	0.31467	0.2012	0.0838	0.076713	0.05015	0.11131	0.59	0.062128	0.61072	0.26451	0.42851	0.066941	0.13911
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.063488	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.38589	0.5693	0.42278	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg15262928__TIMM17A	0.043888	0.054676	0.064764	0.047995	0.039549	0.051356	0.056489	0.64658	0.053652	0.047622	0.056086	0.046875	0.090074	0.037763	0.063068	0.050176	0.051316	0.085434	0.044317	0.044562	0.062327	0.046355	0.054792	0.043062	0.072567	0.05063	0.086816	0.090209	0.08178	0.04133	0.053418	0.050936	0.04081	0.049841	0.047684	0.077185	0.049215	0.04541	0.05462
Meth__cg24783979__SEPT5	0.058618	0.038895	0.12995	0.077264	0.037568	0.057179	0.046822	0.076066	0.036111	0.038311	0.053648	0.070486	0.087934	0.034125	0.042352	0.35901	0.050809	0.063545	0.035205	0.033844	0.055142	0.043748	0.038737	0.039211	0.54879	0.064685	0.053156	0.12892	0.076594	0.039894	0.063104	0.040379	0.040903	0.037775	0.040063	0.07383	0.041477	0.038762	0.041168
Meth__cg01603095__SLC2A13	0.16005	0.026137	0.48466	0.61139	0.057297	0.34234	0.053094	0.95996	0.045578	0.033978	0.41319	0.090379	0.84551	0.037123	0.04904	0.94088	0.057641	0.12462	0.044791	0.033416	0.04875	0.57676	0.80873	0.11825	0.13293	0.32089	0.069216	0.79863	0.048015	0.40957	0.39145	0.021087	0.60173	0.031159	0.1064	0.056769	0.040329	0.26527	0.067807
Meth__cg19133883__NSFL1C	0.028364	0.020528	0.4814	0.052291	0.024322	0.024489	0.051742	0.30751	0.02439	0.077251	0.0262	0.066924	0.084087	0.018462	0.03288	0.044838	0.022875	0.097772	0.019496	0.022719	0.044495	0.032027	0.032596	0.014834	0.070168	0.039072	0.066113	0.08285	0.026476	0.022932	0.065569	0.035792	0.015721	0.023811	0.020815	0.087594	0.040301	0.078639	0.054415
Meth__cg19108718__LOC317671	0.074302	0.064986	0.20374	0.078852	0.043462	0.46046	0.072306	0.48722	0.54821	0.065764	0.10197	0.10452	0.17647	0.060812	0.46408	0.092613	0.21625	0.261	0.12019	0.066817	0.060056	0.052087	0.11228	0.045571	0.17848	0.073747	0.14982	0.054916	0.069431	0.62161	0.47122	0.21876	0.067998	0.048715	0.064785	0.093573	0.060661	0.05744	0.057376
Meth__cg05938725__NUAK2	0.070875	0.040752	0.070558	0.045327	0.029956	0.030941	0.040873	0.043599	0.048164	0.043731	0.036586	0.038565	0.082588	0.033745	0.049372	0.039263	0.038164	0.09663	0.027255	0.032246	0.074606	0.079053	0.06525	0.030683	0.079569	0.067579	0.086781	0.12734	0.06869	0.03803	0.025529	0.034661	0.046059	0.044576	0.033294	0.11287	0.034855	0.040059	0.043079
Meth__cg24723331__ST8SIA1	0.75565	0.55296	0.95489	0.95573	0.94976	0.89576	0.95221	0.048658	0.092265	0.94039	0.052505	0.28361	0.11306	0.6338	0.13298	0.061203	0.062461	0.11494	0.31183	0.95343	0.96503	0.49122	0.22166	0.94694	0.91924	0.82828	0.078529	0.94862	0.44525	0.079522	0.036936	0.29661	0.92206	0.033929	0.90329	0.52341	0.38089	0.94044	0.94838
Meth__cg17430393__VSNL1	0.55686	0.022575	0.44812	0.064647	0.043326	0.36647	0.96147	0.040426	0.040048	0.043928	0.11242	0.075825	0.044276	0.25672	0.03543	0.15675	0.071807	0.048632	0.029414	0.37894	0.49901	0.21177	0.030479	0.46753	0.11237	0.93128	0.080645	0.19226	0.058126	0.034816	0.030474	0.025337	0.026956	0.031802	0.16361	0.38922	0.92099	0.42788	0.48828
Meth__cg23366119__CNDP2	0.06474	0.090505	0.13767	0.066611	0.04714	0.0583	0.065789	0.033609	0.10635	0.090854	0.061899	0.26758	0.16751	0.062539	0.079116	0.10396	0.039727	0.12339	0.055266	0.053784	0.10041	0.058501	0.089943	0.068214	0.22754	0.07076	0.14735	0.18684	0.073195	0.05624	0.066267	0.065625	0.080936	0.059025	0.085034	0.3811	0.074492	0.060343	0.051988
Meth__cg23287547__MYO5A	0.051966	0.094028	0.05802	0.44907	0.30091	0.03456	0.38716	0.05432	0.051921	0.066797	0.052166	0.27888	0.19912	0.19708	0.067834	0.046784	0.057179	0.10059	0.055425	0.43586	0.095746	0.80048	0.057017	0.30214	0.046869	0.15754	0.085841	0.91906	0.062951	0.05205	0.044198	0.047212	0.70927	0.20511	0.11533	0.11702	0.057351	0.70972	0.88453
Meth__cg02089348__TMEM129	0.069141	0.50542	0.14954	0.70448	0.68377	0.15485	0.48914	0.041147	0.052837	0.53466	0.082397	0.90115	0.27296	0.73283	0.27095	0.034444	0.050987	0.076851	0.09855	0.46813	0.52612	0.47356	0.75269	0.80677	0.065149	0.23806	0.1132	0.078622	0.3318	0.022415	0.30965	0.040608	0.51066	0.30176	0.072755	0.15352	0.82591	0.28323	0.080272
Meth__cg01471713__C1orf115	0.52993	0.074524	0.96105	0.15935	0.69634	0.95108	0.049332	0.40276	0.17768	0.57744	0.93333	0.46733	0.50908	0.03029	0.15715	0.086221	0.33638	0.23195	0.073402	0.88095	0.95463	0.56609	0.88724	0.78969	0.92132	0.090852	0.061101	0.10171	0.12571	0.7407	0.12707	0.92467	0.14393	0.032296	0.037315	0.44347	0.61926	0.047788	0.059952
Meth__cg20326853__CPSF1	0.028894	0.018538	0.035021	0.024627	0.020163	0.020035	0.031651	0.030394	0.023927	0.043682	0.022919	0.038725	0.044812	0.019897	0.020358	0.0247	0.02765	0.051786	0.015984	0.019771	0.029409	0.064245	0.027552	0.02204	0.21496	0.019755	0.034375	0.037831	0.034868	0.021069	0.023832	0.02879	0.018418	0.023373	0.018156	0.031047	0.022995	0.021696	0.018379
Meth__cg23001457__MRGPRX1	0.56745	0.025138	0.20091	0.49503	0.22909	0.093443	0.12523	0.57016	0.74211	0.040234	0.3621	0.72664	0.56755	0.029578	0.48841	0.087781	0.32956	0.10127	0.041804	0.072944	0.12366	0.36173	0.057339	0.40613	0.0726	0.077363	0.042915	0.18964	0.076821	0.058205	0.54903	0.051217	0.65457	0.040831	0.24099	0.13333	0.54483	0.15924	0.341
Meth__cg09189428__ZNF278	0.041156	0.068069	0.050845	0.041196	0.025797	0.022794	0.0358	0.033009	0.02688	0.031575	0.037178	0.04009	0.29199	0.021352	0.03583	0.028059	0.028365	0.056403	0.029217	0.032838	0.050325	0.030378	0.53659	0.024141	0.045574	0.030114	0.053193	0.044821	0.045098	0.029153	0.02423	0.43322	0.030388	0.022497	0.024485	0.059196	0.029999	0.024913	0.027072
Meth__cg03807235__PEX7	0.048866	0.22372	0.39757	0.049743	0.047584	0.38868	0.053946	0.024501	0.10476	0.040139	0.19972	0.05461	0.069276	0.031508	0.086527	0.045459	0.035571	0.070369	0.034137	0.05376	0.041325	0.12651	0.068531	0.035795	0.69323	0.059525	0.077472	0.06519	0.059621	0.034392	0.040335	0.20861	0.035795	0.030461	0.042573	0.087401	0.041904	0.043669	0.055348
Meth__cg17732044__PEX11A	0.046467	0.037928	0.05488	0.57294	0.047387	0.18738	0.048256	0.043646	0.14035	0.046432	0.072643	0.05117	0.10457	0.033551	0.15109	0.045767	0.042965	0.045889	0.066039	0.040572	0.037931	0.044536	0.048733	0.040627	0.66966	0.031274	0.088402	0.073153	0.11817	0.034517	0.04191	0.054724	0.059248	0.048564	0.07427	0.086442	0.04567	0.043083	0.05659
Meth__cg02649608__ZBTB33	0.43757	0.071208	0.11134	0.057862	0.28913	0.058547	0.065039	0.25076	0.50648	0.064573	0.06689	0.032967	0.11753	0.047283	0.43151	0.28879	0.4405	0.20192	0.047597	0.050951	0.07	0.44552	0.085151	0.38727	0.11719	0.063121	0.36343	0.35376	0.087695	0.46151	0.058724	0.4206	0.051351	0.058053	0.22705	0.17464	0.51546	0.36331	0.066486
Meth__cg19123107__C9orf7	0.061645	0.05413	0.066508	0.096416	0.051142	0.25337	0.056468	0.10374	0.053416	0.051023	0.38688	0.15531	0.21605	0.033673	0.053128	0.21343	0.077856	0.098383	0.24419	0.042191	0.051523	0.056891	0.12806	0.045087	0.2615	0.050667	0.13471	0.14758	0.074956	0.079644	0.050669	0.076781	0.037835	0.044489	0.088986	0.11998	0.06065	0.072717	0.066743
Meth__cg17698643__C16orf63	0.024054	0.018956	0.027743	0.03435	0.024044	0.031893	0.03188	0.024569	0.027769	0.031328	0.026114	0.023416	0.064892	0.01695	0.029087	0.029024	0.022417	0.040082	0.024317	0.019408	0.031476	0.027743	0.029969	0.024259	0.064552	0.02546	0.028484	0.074162	0.028867	0.021407	0.026093	0.023981	0.028904	0.020947	0.024588	0.066062	0.028433	0.024502	0.030414
Meth__cg22874046__ICAM1	0.037525	0.032438	0.045336	0.23791	0.10044	0.96981	0.035613	0.99064	0.13321	0.041632	0.025617	0.074268	0.11008	0.028854	0.12936	0.92224	0.71472	0.10083	0.086201	0.031829	0.43609	0.32489	0.43028	0.062703	0.18231	0.041868	0.040753	0.1159	0.048864	0.10746	0.026309	0.022156	0.21516	0.020708	0.96743	0.074328	0.041611	0.18037	0.6762
Meth__cg23838179__ZNF592	0.04148	0.067008	0.052983	0.038616	0.029132	0.29722	0.046201	0.028751	0.47493	0.045408	0.10757	0.031597	0.075091	0.022452	0.4402	0.031616	0.029295	0.13292	0.026305	0.033644	0.042067	0.035407	0.045873	0.025451	0.065044	0.03978	0.052871	0.10478	0.080864	0.031392	0.034648	0.028647	0.027437	0.029868	0.029484	0.1149	0.040538	0.030451	0.034959
Meth__cg14903309__TARBP2	0.022428	0.024512	0.041744	0.087565	0.02364	0.027688	0.02723	0.08054	0.32874	0.039059	0.031382	0.021826	0.05182	0.017617	0.23754	0.025816	0.024053	0.063072	0.022534	0.016768	0.025744	0.024352	0.029497	0.024487	0.04575	0.025606	0.044912	0.05154	0.052183	0.026831	0.031713	0.027071	0.025437	0.026516	0.023878	0.06532	0.037532	0.03796	0.03518
Meth__cg26450866__KCNA7	0.92992	0.029783	0.90152	0.21574	0.0403	0.928	0.91957	0.045822	0.05275	0.038762	0.89627	0.048724	0.77996	0.35212	0.042008	0.64038	0.051125	0.067629	0.67558	0.45337	0.33932	0.7392	0.78589	0.94928	0.86947	0.91423	0.083401	0.86319	0.057572	0.042269	0.039778	0.10207	0.12793	0.032644	0.67489	0.066625	0.057512	0.20249	0.72036
Meth__cg05388361__STAT2	0.033582	0.33056	0.038899	0.026561	0.016398	0.029645	0.029845	0.027495	0.038412	0.034735	0.038306	0.023556	0.10997	0.021245	0.041499	0.033709	0.025911	0.08477	0.019853	0.023861	0.028001	0.023166	0.027008	0.02284	0.052705	0.033738	0.046046	0.045676	0.078092	0.030811	0.029442	0.034215	0.027194	0.027203	0.033766	0.089608	0.028605	0.028637	0.027618
Meth__cg19534879__CXXC4	0.049465	0.046185	0.046104	0.043011	0.028791	0.15686	0.037921	0.036707	0.042347	0.038228	0.044914	0.40629	0.079535	0.02907	0.047639	0.055625	0.035507	0.075572	0.02771	0.051104	0.043666	0.032661	0.044341	0.031818	0.046359	0.044786	0.07635	0.060322	0.074831	0.037342	0.036598	0.038169	0.038654	0.032308	0.06063	0.23055	0.056605	0.035402	0.040503
Meth__cg07596494__KIF3C	0.048135	0.40926	0.076203	0.07482	0.042526	0.030989	0.23079	0.041296	0.031767	0.053311	0.044344	0.2067	0.3556	0.056837	0.052408	0.040678	0.029035	0.18653	0.088987	0.13788	0.061855	0.041248	0.040309	0.064501	0.13151	0.045577	0.084476	0.10444	0.12982	0.028713	0.027589	0.041238	0.083524	0.12024	0.88642	0.070772	0.040264	0.27147	0.13597
Meth__cg14600885__MYOZ3	0.081972	0.04351	0.45706	0.11638	0.056446	0.30344	0.064094	0.42738	0.11147	0.085207	0.10515	0.23819	0.19211	0.04738	0.10451	0.1583	0.23553	0.3804	0.076779	0.10419	0.10085	0.056934	0.31218	0.16533	0.10442	0.096931	0.095183	0.10913	0.089987	0.080486	0.10332	0.098311	0.086674	0.075997	0.092634	0.096278	0.082415	0.073734	0.093422
Meth__cg10052840__SEMA6B	0.017892	0.020033	0.23987	0.027887	0.64146	0.22626	0.038318	0.27053	0.045339	0.021061	0.017134	0.082514	0.052089	0.019047	0.032141	0.019464	0.054314	0.049743	0.012337	0.024883	0.15123	0.77008	0.24682	0.05861	0.070899	0.018312	0.027271	0.18752	0.037185	0.014935	0.015347	0.21365	0.026366	0.024535	0.019647	0.038428	0.85316	0.029022	0.028253
Meth__cg19996355__PBX4	0.64641	0.022544	0.059631	0.21257	0.72977	0.021873	0.57935	0.030177	0.029908	0.034115	0.069503	0.015245	0.67611	0.97387	0.039958	0.030008	0.060914	0.12106	0.099242	0.025969	0.053575	0.96779	0.036554	0.59745	0.09359	0.64494	0.033755	0.94459	0.038838	0.019609	0.022614	0.030651	0.65907	0.017977	0.031208	0.079768	0.023278	0.82549	0.6084
Meth__cg09163317__GALGT	0.057947	0.040812	0.39558	0.066547	0.045319	0.040398	0.050137	0.041103	0.048877	0.056367	0.070635	0.087638	0.31548	0.046878	0.068937	0.052479	0.036509	0.11765	0.053397	0.030596	0.050161	0.095433	0.063408	0.087921	0.092063	0.046736	0.15551	0.11511	0.056509	0.058628	0.05446	0.064686	0.059967	0.044878	0.10858	0.06362	0.042384	0.047971	0.054456
Meth__cg10293925__AMPH	0.047828	0.039342	0.93952	0.058467	0.027874	0.69537	0.056555	0.48956	0.052097	0.045632	0.095118	0.34716	0.24135	0.03827	0.041237	0.065558	0.041229	0.10696	0.040401	0.39527	0.053166	0.051071	0.039332	0.037772	0.92018	0.05598	0.091928	0.54393	0.049784	0.044542	0.051411	0.34566	0.041402	0.039932	0.66114	0.10395	0.045468	0.037361	0.051205
Meth__cg05385377__TMEM51	0.24074	0.27722	0.078756	0.41854	0.65565	0.61868	0.62256	0.21245	0.039417	0.45604	0.056117	0.030242	0.063114	0.48718	0.072975	0.35251	0.03409	0.096687	0.22355	0.55106	0.54275	0.080689	0.5007	0.10193	0.16517	0.60126	0.098014	0.39074	0.16636	0.048656	0.049815	0.21393	0.47404	0.08948	0.37095	0.19448	0.10301	0.099321	0.12459
Meth__cg12063359__KCNK15	0.094141	0.95077	0.96419	0.089799	0.023105	0.64883	0.044055	0.66757	0.021351	0.028822	0.42341	0.015679	0.93124	0.034001	0.32069	0.96323	0.18283	0.66535	0.13566	0.022651	0.066038	0.025434	0.63698	0.031726	0.61049	0.043522	0.039969	0.77796	0.5107	0.036454	0.070798	0.029544	0.087729	0.5148	0.94903	0.081173	0.029645	0.026159	0.035703
Meth__cg26799802__PHLDA2	0.023484	0.024867	0.034802	0.044648	0.02966	0.33547	0.027098	0.023858	0.051808	0.02731	0.37504	0.062222	0.046703	0.020926	0.038605	0.036187	0.024913	0.046877	0.024703	0.027586	0.035426	0.16234	0.030201	0.031016	0.034512	0.032773	0.031426	0.046738	0.043085	0.050592	0.028535	0.021634	0.032395	0.026925	0.017055	0.048301	0.036128	0.026866	0.025178
Meth__cg26864028__EPOR	0.058648	0.043437	0.04524	0.10739	0.034355	0.9397	0.033	0.9268	0.045894	0.040192	0.94477	0.93501	0.92353	0.026286	0.049613	0.75658	0.95233	0.066415	0.17298	0.026798	0.040316	0.03488	0.912	0.053629	0.029867	0.031301	0.080212	0.075416	0.087467	0.14583	0.78961	0.39492	0.26355	0.034709	0.82565	0.046077	0.048743	0.64914	0.24422
Meth__cg18931815__COL8A2	0.074331	0.33521	0.3596	0.43238	0.055919	0.89354	0.05915	0.10811	0.19427	0.045365	0.88215	0.031238	0.71347	0.028156	0.20362	0.66722	0.45648	0.049191	0.52184	0.044053	0.042625	0.8777	0.64855	0.089071	0.14	0.17866	0.24618	0.3053	0.3514	0.23482	0.47376	0.21465	0.88523	0.080454	0.80195	0.10705	0.87961	0.11043	0.2816
Meth__cg19356189__KLK10	0.11129	0.082353	0.92857	0.41018	0.39302	0.11997	0.24895	0.34246	0.32816	0.078506	0.5566	0.91555	0.57589	0.071381	0.24072	0.68844	0.4355	0.30062	0.06801	0.18811	0.18347	0.90827	0.22113	0.14488	0.12476	0.41859	0.12415	0.20444	0.11531	0.24514	0.0795	0.10198	0.21146	0.44753	0.71902	0.13391	0.13097	0.15143	0.13023
Meth__cg19783114__TP73	0.02622	0.024801	0.033434	0.069043	0.023614	0.60034	0.023789	0.030815	0.024973	0.029385	0.031397	0.050207	0.052825	0.022077	0.027808	0.025345	0.02399	0.046135	0.020005	0.021661	0.030153	0.023412	0.039718	0.036641	0.50511	0.02436	0.05109	0.066052	0.066556	0.20146	0.02122	0.024717	0.024172	0.022532	0.022809	0.10023	0.031158	0.025647	0.028138
Meth__cg08027001__SLC30A4	0.041063	0.041073	0.085718	0.041969	0.032932	0.36877	0.039274	0.044181	0.058732	0.04367	0.05514	0.057783	0.3071	0.025901	0.045813	0.072158	0.042857	0.069637	0.043578	0.051299	0.042033	0.037666	0.041043	0.0269	0.12165	0.059248	0.061362	0.07685	0.053593	0.042723	0.040818	0.05437	0.045322	0.033324	0.032946	0.077592	0.050315	0.035355	0.043679
Meth__cg02765328__CCND2	0.49722	0.03368	0.69268	0.080451	0.066181	0.96614	0.66837	0.95937	0.080732	0.067905	0.96926	0.77828	0.54768	0.9184	0.10595	0.050696	0.35723	0.086547	0.42526	0.96559	0.89328	0.40824	0.05819	0.77327	0.9057	0.47593	0.095794	0.93685	0.096048	0.024801	0.24462	0.087489	0.043471	0.03524	0.7729	0.18026	0.079979	0.33784	0.45137
Meth__cg14696348__MC1R	0.047648	0.089092	0.97473	0.71196	0.1274	0.036569	0.04325	0.049651	0.05608	0.047858	0.035193	0.66583	0.20369	0.058627	0.087566	0.19321	0.041352	0.61386	0.027895	0.026014	0.039102	0.15788	0.046856	0.041978	0.073609	0.50391	0.065985	0.43933	0.19223	0.03612	0.041752	0.33196	0.95478	0.035606	0.96612	0.96105	0.047694	0.03974	0.52808
