Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg07536920__RORB	0.035781	0.028295	0.12849	0.033542	0.031609	0.29402	0.041737	0.28528	0.026102	0.05007	0.045113	0.25119	0.31998	0.033297	0.055932	0.22938	0.082641	0.043156	0.30114	0.05659	0.075448	0.031021	0.045746	0.059564	0.031628	0.045486	0.16958	0.10619	0.031482	0.031146	0.051434	0.025463	0.036375	0.44076	0.083344	0.037481	0.032746	0.034001
Meth__cg07456645__C19orf30	0.037705	0.028759	0.047092	0.043547	0.022241	0.48	0.20855	0.69052	0.051145	0.039363	0.04928	0.12664	0.1236	0.048146	0.031721	0.37453	0.039702	0.30199	0.073931	0.26233	0.026167	0.030099	0.06829	0.4842	0.070148	0.099443	0.53058	0.039581	0.032064	0.29123	0.036913	0.73681	0.030781	0.037713	0.063112	0.047949	0.031694	0.028676
Meth__cg00893636__EPM2AIP1	0.023758	0.020373	0.020166	0.023739	0.038775	0.76105	0.021227	0.025574	0.03207	0.022413	0.95463	0.023368	0.047429	0.027201	0.023298	0.014336	0.044836	0.016646	0.022225	0.026291	0.031991	0.030888	0.026121	0.034197	0.02827	0.038449	0.019365	0.037776	0.032492	0.035702	0.030134	0.016465	0.041439	0.025568	0.025454	0.021363	0.031812	0.026777
Meth__cg26252167__GPR6	0.57239	0.017699	0.95827	0.35039	0.93792	0.97393	0.95933	0.80764	0.020038	0.95999	0.97339	0.86268	0.61853	0.16592	0.026479	0.28689	0.05856	0.042444	0.71344	0.63991	0.97557	0.050976	0.98052	0.92962	0.34716	0.15136	0.94894	0.36481	0.032097	0.29807	0.072282	0.030337	0.043488	0.96751	0.12854	0.87335	0.38251	0.13161
Meth__cg18282543__BAIAP3	0.050871	0.028119	0.94099	0.063631	0.83724	0.48749	0.047314	0.78101	0.041253	0.84743	0.28291	0.30235	0.46771	0.042779	0.22415	0.074823	0.05776	0.038715	0.63601	0.89325	0.097258	0.82937	0.6863	0.84859	0.21003	0.079798	0.83046	0.060685	0.037426	0.030473	0.031626	0.04158	0.028802	0.65803	0.034333	0.68147	0.043768	0.09064
Meth__cg17488985__NT5E	0.032162	0.024062	0.046469	0.082652	0.028141	0.023729	0.90869	0.023433	0.021274	0.079537	0.90366	0.048222	0.22763	0.064908	0.44075	0.017447	0.087238	0.018165	0.93467	0.681	0.062417	0.028944	0.13267	0.039175	0.36068	0.031348	0.91864	0.04932	0.0212	0.027946	0.023828	0.15364	0.032118	0.60989	0.096616	0.021413	0.61066	0.90996
Meth__cg03293882__ZNF614	0.13957	0.10343	0.10986	0.088424	0.080915	0.058838	0.09261	0.38863	0.067535	0.070717	0.23489	0.083472	0.2641	0.070938	0.15559	0.0819	0.11819	0.096841	0.067138	0.12799	0.082534	0.26104	0.10704	0.085766	0.11228	0.15061	0.17056	0.12859	0.10226	0.10548	0.13151	0.070036	0.074475	0.17082	0.20262	0.068108	0.21221	0.11723
Meth__cg07708788__SLCO2A1	0.015971	0.057925	0.037517	0.026432	0.023447	0.69372	0.037764	0.60465	0.026239	0.22455	0.88384	0.19603	0.48234	0.024212	0.081771	0.031643	0.01727	0.020986	0.081589	0.41814	0.053688	0.079545	0.12932	0.50193	0.020757	0.044095	0.026429	0.048191	0.017632	0.024809	0.022235	0.028196	0.01582	0.24774	0.028432	0.02813	0.021991	0.025982
Meth__cg24352530__ABCG2	0.51529	0.067602	0.11241	0.18039	0.14824	0.90169	0.070671	0.47557	0.058433	0.078023	0.65805	0.18186	0.44588	0.27506	0.61561	0.32285	0.076175	0.62351	0.054611	0.073019	0.93637	0.074449	0.75303	0.087879	0.075161	0.082992	0.41387	0.13552	0.039153	0.051912	0.041208	0.63058	0.078351	0.92084	0.19924	0.07398	0.39206	0.6796
Meth__cg13619915__SLITRK3	0.057752	0.037661	0.89323	0.070986	0.03718	0.44091	0.90929	0.9683	0.040031	0.2882	0.14127	0.39978	0.72452	0.072177	0.046042	0.060035	0.1212	0.327	0.44147	0.60315	0.23199	0.048533	0.041122	0.88994	0.93927	0.11288	0.85477	0.81409	0.038317	0.039856	0.51223	0.92911	0.29915	0.91575	0.81101	0.05435	0.71739	0.93591
Meth__cg24304712__C1orf101	0.057821	0.049589	0.30185	0.052127	0.028968	0.92154	0.3786	0.11788	0.50178	0.051294	0.049406	0.095665	0.18905	0.4596	0.049988	0.34286	0.086091	0.067637	0.034252	0.058225	0.042856	0.045394	0.039035	0.42766	0.044548	0.10349	0.07298	0.082953	0.034765	0.042476	0.50709	0.04784	0.0378	0.042746	0.054175	0.042889	0.28422	0.073573
Meth__cg21431091__TMEM9	0.036762	0.029847	0.51488	0.74845	0.028524	0.3731	0.042777	0.11122	0.11452	0.1059	0.059976	0.074133	0.11844	0.10834	0.048066	0.069113	0.058271	0.052273	0.055041	0.057435	0.055545	0.070026	0.030253	0.12126	0.093148	0.079901	0.096924	0.062935	0.031746	0.030242	0.048734	0.10888	0.058041	0.037882	0.10176	0.067038	0.035347	0.043149
Meth__cg05520656__ZNF681	0.67269	0.44704	0.066378	0.062559	0.044407	0.046438	0.14342	0.88327	0.39724	0.063317	0.065909	0.085169	0.14198	0.3796	0.35063	0.063352	0.087834	0.1397	0.04801	0.54939	0.054255	0.046919	0.12568	0.77339	0.067756	0.229	0.60428	0.53934	0.065443	0.038444	0.078072	0.1251	0.057871	0.94539	0.078957	0.080657	0.6342	0.62945
Meth__cg18581221__FLJ45645	0.018527	0.015362	0.018365	0.022281	0.028151	0.016057	0.022042	0.018658	0.013662	0.021062	0.018811	0.015672	0.028782	0.019264	0.37556	0.012761	0.027097	0.010422	0.013105	0.018837	0.014587	0.015833	0.017556	0.052572	0.023043	0.044982	0.024796	0.036599	0.021367	0.017747	0.015485	0.02287	0.013832	0.017209	0.052358	0.025312	0.020205	0.39277
Meth__cg09086761__MTA2	0.032082	0.047557	0.35754	0.050598	0.051189	0.035229	0.053846	0.036764	0.028667	0.027106	0.063843	0.060209	0.1122	0.026671	0.064777	0.082257	0.06497	0.022365	0.097366	0.076248	0.028277	0.086169	0.043617	0.040943	0.036206	0.058378	0.10892	0.042562	0.028758	0.018079	0.062417	0.029097	0.035599	0.069334	0.059014	0.031825	0.035515	0.064099
Meth__cg15958424__ACPP	0.081619	0.054936	0.099589	0.057897	0.17052	0.64915	0.11261	0.42689	0.081173	0.22954	0.41355	0.24419	0.11825	0.084071	0.36306	0.81598	0.088472	0.64299	0.065888	0.060295	0.30969	0.38604	0.15278	0.70139	0.094867	0.20242	0.15679	0.13556	0.82287	0.091768	0.43041	0.64435	0.058362	0.21919	0.13085	0.14562	0.098747	0.10263
Meth__cg21281001__CTSB	0.048632	0.050793	0.046536	0.039082	0.026724	0.027174	0.054599	0.024991	0.028582	0.025728	0.049883	0.039954	0.061958	0.030447	0.37687	0.029296	0.050308	0.016752	0.018783	0.043484	0.028649	0.032612	0.028846	0.065772	0.038313	0.057703	0.067728	0.041713	0.023941	0.026049	0.021621	0.024532	0.025211	0.022143	0.058985	0.028053	0.025126	0.036311
Meth__cg04172348__SYN2	0.80988	0.063827	0.95211	0.94073	0.86205	0.8493	0.91053	0.94075	0.058421	0.92387	0.05796	0.088019	0.90513	0.069229	0.053123	0.084716	0.18587	0.10869	0.90551	0.82197	0.88635	0.044455	0.92515	0.88641	0.71732	0.17303	0.88276	0.09482	0.043517	0.045506	0.61027	0.94575	0.094828	0.41927	0.13652	0.89902	0.61256	0.71698
Meth__cg19965810__KCNH7	0.9684	0.02045	0.90679	0.042011	0.1158	0.76285	0.96235	0.98389	0.032501	0.032404	0.60021	0.80302	0.19314	0.2729	0.038678	0.45871	0.065319	0.044206	0.85627	0.96694	0.029752	0.050005	0.592	0.92141	0.53027	0.058284	0.77361	0.032005	0.027407	0.9042	0.0353	0.94595	0.024902	0.95394	0.1704	0.4532	0.95551	0.9551
Meth__cg02148711__ATRX	0.59868	0.04127	0.12042	0.05956	0.25479	0.038053	0.05975	0.47677	0.46243	0.66728	0.071099	0.0655	0.065831	0.33414	0.52015	0.40862	0.28707	0.048064	0.10156	0.049882	0.60678	0.029832	0.53936	0.16096	0.056411	0.42226	0.33269	0.3536	0.071868	0.049535	0.66179	0.061594	0.035217	0.31698	0.17209	0.58708	0.37117	0.049741
Meth__cg12549513__BEX2	0.54079	0.028396	0.033925	0.034636	0.34903	0.3997	0.033857	0.55361	0.040263	0.51523	0.36589	0.023252	0.066037	0.12509	0.13327	0.56606	0.092978	0.033879	0.021778	0.025912	0.56427	0.48116	0.54148	0.40189	0.032272	0.25706	0.90798	0.11721	0.028383	0.027284	0.12585	0.025912	0.023148	0.47009	0.048995	0.5893	0.48801	0.032015
Meth__cg07246225__ZFHX1B	0.12749	0.12073	0.34029	0.15954	0.10606	0.79853	0.14768	0.19675	0.16346	0.11047	0.27439	0.077033	0.21434	0.1183	0.18122	0.16417	0.29107	0.37787	0.089435	0.11782	0.24227	0.1246	0.14182	0.48441	0.13112	0.16889	0.42958	0.19287	0.095445	0.0998	0.10639	0.18964	0.08743	0.13962	0.33989	0.12643	0.14975	0.11606
Meth__cg02204046__MYCN	0.59686	0.039731	0.21698	0.043936	0.03514	0.90006	0.042943	0.027354	0.032909	0.04692	0.19654	0.084374	0.444	0.037513	0.070415	0.22004	0.21934	0.37671	0.41306	0.43284	0.23378	0.05704	0.033341	0.82328	0.037578	0.083631	0.12497	0.099693	0.1324	0.14908	0.12421	0.03666	0.053066	0.20705	0.092355	0.039824	0.07907	0.040711
Meth__cg05507459__C9orf121	0.063515	0.16106	0.060909	0.53806	0.27329	0.059661	0.21843	0.18581	0.076847	0.095596	0.26747	0.5929	0.54753	0.091734	0.49079	0.044746	0.1086	0.057786	0.26904	0.078774	0.62057	0.113	0.24937	0.31406	0.23993	0.13385	0.45689	0.30351	0.059426	0.34423	0.68375	0.4577	0.25773	0.43923	0.15782	0.084813	0.12205	0.1622
Meth__cg12245996__PRKCQ	0.071085	0.077545	0.77778	0.28891	0.090797	0.38366	0.089219	0.67811	0.073268	0.068277	0.089645	0.1675	0.40444	0.079463	0.1357	0.035996	0.04103	0.069421	0.11433	0.10652	0.40097	0.093681	0.078585	0.31449	0.066157	0.086266	0.45142	0.12609	0.071602	0.14076	0.075041	0.61895	0.072685	0.45703	0.17849	0.37777	0.22595	0.22878
Meth__cg20133313__CYB5R1	0.020334	0.019494	0.03113	0.027939	0.01915	0.022711	0.03466	0.035622	0.34183	0.038132	0.021472	0.069882	0.04672	0.32926	0.02155	0.031993	0.036873	0.026306	0.01834	0.018564	0.032715	0.022921	0.026309	0.062937	0.027582	0.021283	0.034999	0.038707	0.025554	0.022262	0.023695	0.028205	0.023323	0.026412	0.038147	0.033145	0.026539	0.031106
Meth__cg05590257__LOC201164	0.048472	0.038427	0.035091	0.045846	0.053638	0.030564	0.0686	0.038752	0.042496	0.052632	0.039946	0.02722	0.09271	0.056156	0.05061	0.037443	0.063183	0.037563	0.049607	0.042504	0.056524	0.035733	0.035917	0.077656	0.043865	0.052922	0.18012	0.047625	0.038164	0.041624	0.047723	0.036953	0.033046	0.0349	0.13822	0.056496	0.044206	0.038662
Meth__cg05822100__CDH6	0.29254	0.054565	0.70011	0.34348	0.06956	0.050477	0.92952	0.78468	0.053449	0.061039	0.12322	0.54549	0.56033	0.12215	0.40385	0.5264	0.11986	0.40681	0.90149	0.91329	0.44682	0.04318	0.14185	0.78297	0.45633	0.11708	0.81279	0.1659	0.07179	0.093518	0.053763	0.11602	0.049059	0.71949	0.13398	0.46252	0.41616	0.45006
Meth__cg06800962__TM4SF1	0.10009	0.078313	0.27907	0.091478	0.075285	0.16879	0.10368	0.066951	0.15292	0.053961	0.097168	0.18063	0.15181	0.11637	0.13165	0.30188	0.09103	0.27086	0.13012	0.15477	0.11873	0.51565	0.1444	0.13005	0.25901	0.12445	0.14823	0.17442	0.08307	0.066552	0.19496	0.17715	0.073733	0.13479	0.17179	0.12656	0.094084	0.11006
Meth__cg14063008__DAB2IP	0.71472	0.96623	0.048086	0.059603	0.52066	0.03948	0.97329	0.039419	0.82881	0.047381	0.97193	0.85193	0.96515	0.83519	0.17109	0.044017	0.92087	0.03564	0.84896	0.051126	0.043521	0.73782	0.97633	0.11741	0.073566	0.10283	0.93606	0.82733	0.9615	0.038375	0.047786	0.97261	0.042482	0.97506	0.80755	0.73663	0.73927	0.4114
Meth__cg22776578__CPLX2	0.48525	0.017857	0.079386	0.56436	0.80137	0.19359	0.54665	0.45257	0.032862	0.045082	0.20995	0.90086	0.90904	0.11615	0.17443	0.66609	0.041468	0.035091	0.04702	0.36155	0.08952	0.036381	0.89694	0.52994	0.031789	0.035882	0.89411	0.043491	0.022047	0.055977	0.028633	0.18212	0.022174	0.76824	0.044646	0.93197	0.76169	0.14803
Meth__cg05997860__ADAM21	0.23264	0.034324	0.69553	0.67978	0.50797	0.057585	0.36837	0.78136	0.67081	0.080261	0.16681	0.2504	0.21527	0.45761	0.20881	0.4499	0.053191	0.062792	0.1216	0.19866	0.78004	0.098212	0.76245	0.10979	0.21511	0.069855	0.07838	0.12316	0.28709	0.042182	0.19056	0.80283	0.06036	0.38118	0.14421	0.19574	0.43065	0.30075
Meth__cg11908570__KIAA0040	0.049462	0.024274	0.1061	0.035782	0.044906	0.97303	0.099412	0.13243	0.061847	0.083369	0.084917	0.046342	0.053685	0.050801	0.059439	0.11919	0.040421	0.089779	0.038013	0.028133	0.11888	0.056793	0.12616	0.067479	0.051848	0.10286	0.090552	0.040177	0.032508	0.034294	0.040523	0.022389	0.028021	0.057534	0.042688	0.099738	0.032707	0.034706
Meth__cg26381783__ANKRD15	0.092698	0.16341	0.49184	0.046106	0.058449	0.87046	0.072404	0.10366	0.052233	0.04701	0.50836	0.064554	0.095326	0.060064	0.036732	0.16343	0.15581	0.48817	0.44825	0.31383	0.4386	0.21534	0.28023	0.73822	0.057934	0.37277	0.079035	0.44049	0.041773	0.035719	0.27478	0.40988	0.036615	0.064096	0.073009	0.040296	0.038904	0.051056
Meth__cg21975377__FZD6	0.054756	0.042492	0.04641	0.37893	0.054086	0.035936	0.42378	0.034559	0.052045	0.050746	0.047588	0.030954	0.078501	0.038705	0.0353	0.035512	0.089874	0.030966	0.041438	0.041086	0.54483	0.21951	0.16749	0.10508	0.049765	0.060942	0.35436	0.056623	0.40796	0.036136	0.036713	0.043973	0.024358	0.043694	0.67252	0.050216	0.034585	0.035988
Meth__cg17918501__FNDC4	0.20485	0.48636	0.89162	0.7004	0.16031	0.59416	0.90883	0.9358	0.05024	0.1247	0.51125	0.42867	0.9116	0.15804	0.17028	0.16457	0.3895	0.062357	0.86578	0.9036	0.56253	0.090819	0.53737	0.89193	0.31158	0.11203	0.87833	0.6146	0.037162	0.050596	0.059615	0.92137	0.1238	0.96682	0.18852	0.092152	0.57964	0.54032
Meth__cg07378350__GDF5	0.54505	0.049725	0.94347	0.80505	0.11172	0.92972	0.79963	0.82574	0.27155	0.069669	0.36406	0.49491	0.61789	0.24268	0.26573	0.73576	0.42381	0.4	0.17077	0.14908	0.61453	0.086694	0.1899	0.83013	0.17538	0.093576	0.22653	0.069715	0.071293	0.070783	0.87844	0.76155	0.052065	0.61665	0.075387	0.07062	0.059329	0.12474
Meth__cg03238797__ADAMTS18	0.89177	0.042857	0.95333	0.038595	0.22478	0.95681	0.87978	0.66562	0.035111	0.72503	0.93824	0.27037	0.84645	0.038767	0.14021	0.10428	0.11416	0.34894	0.94086	0.94761	0.20578	0.47182	0.49735	0.86178	0.046456	0.58875	0.89008	0.070703	0.89465	0.041963	0.14803	0.054725	0.0324	0.92067	0.0678	0.57962	0.92877	0.91093
Meth__cg16222762__SYT4	0.17267	0.021916	0.065092	0.26269	0.018559	0.067924	0.77291	0.77192	0.034502	0.043785	0.81931	0.16987	0.071897	0.036903	0.033438	0.031415	0.04331	0.46728	0.25779	0.058907	0.94937	0.04331	0.023498	0.070976	0.032227	0.06567	0.87104	0.070314	0.025887	0.50553	0.023272	0.49977	0.022602	0.67382	0.043459	0.026137	0.43546	0.26414
Meth__cg18925548__MDK	0.042878	0.029734	0.087007	0.049091	0.092413	0.028946	0.038892	0.028142	0.019258	0.057603	0.088214	0.4114	0.30729	0.026987	0.91086	0.02334	0.1578	0.01913	0.69953	0.5354	0.09314	0.69843	0.048395	0.12376	0.61791	0.044291	0.92146	0.058657	0.18204	0.024276	0.031646	0.022595	0.53778	0.72063	0.34632	0.039756	0.66368	0.56513
Meth__cg23065097__FKBP1B	0.080626	0.067095	0.8455	0.089689	0.079489	0.57347	0.096726	0.1825	0.46334	0.062081	0.11079	0.90563	0.5604	0.31625	0.65134	0.099288	0.1503	0.26283	0.081333	0.27336	0.53255	0.056271	0.79258	0.92466	0.1331	0.093801	0.22944	0.098603	0.040276	0.083467	0.50138	0.68165	0.080904	0.7767	0.27636	0.062275	0.10819	0.67912
Meth__cg04394967__RDH12	0.10447	0.034143	0.51142	0.60722	0.11977	0.093908	0.11532	0.91458	0.066885	0.19556	0.84854	0.27881	0.48499	0.049318	0.19489	0.097137	0.066573	0.064413	0.1404	0.14895	0.59059	0.23227	0.060387	0.62245	0.12359	0.061224	0.46441	0.055994	0.053012	0.27295	0.080227	0.50099	0.029023	0.22437	0.15966	0.16559	0.22427	0.16462
Meth__cg19257550__CA9	0.090458	0.1443	0.11886	0.87251	0.89247	0.94201	0.45996	0.89598	0.029667	0.96146	0.11819	0.57403	0.27787	0.036555	0.072209	0.54327	0.075462	0.03547	0.44593	0.44319	0.96629	0.20083	0.2018	0.27067	0.61111	0.16722	0.13708	0.4319	0.97798	0.063335	0.032641	0.48655	0.063026	0.88941	0.26254	0.82972	0.63365	0.89791
Meth__cg08537652__PRDM16	0.64665	0.042208	0.054502	0.053194	0.046391	0.89677	0.54242	0.26969	0.060102	0.064882	0.93537	0.74349	0.40872	0.05154	0.049459	0.045047	0.049941	0.043457	0.040142	0.087313	0.065609	0.060606	0.059154	0.9107	0.055843	0.10055	0.92742	0.090722	0.03391	0.045318	0.039481	0.046307	0.038413	0.053144	0.090062	0.064023	0.058444	0.06079
Meth__cg20286200__EYA4	0.050959	0.018715	0.85539	0.46176	0.026849	0.71959	0.95632	0.74286	0.027596	0.044023	0.047045	0.048746	0.32227	0.028874	0.053579	0.20209	0.057959	0.42261	0.43328	0.029586	0.94164	0.043753	0.018064	0.64347	0.030917	0.030231	0.93523	0.059421	0.017442	0.020717	0.98558	0.028118	0.016879	0.81501	0.94055	0.78014	0.04889	0.033145
Meth__cg19324791__CEECAM1	0.04791	0.034851	0.06313	0.06061	0.038808	0.029251	0.040693	0.057006	0.032786	0.03726	0.052553	0.026239	0.080527	0.046937	0.058591	0.03407	0.083311	0.029355	0.039775	0.039494	0.0367	0.055377	0.026409	0.10328	0.045164	0.045836	0.095374	0.087631	0.045096	0.019961	0.041784	0.034251	0.026456	0.031505	0.05099	0.033686	0.029628	0.043285
Meth__cg06885524__CYBRD1	0.031506	0.7267	0.063213	0.30292	0.54616	0.025161	0.55598	0.40433	0.02046	0.037197	0.029179	0.027573	0.66949	0.32941	0.64664	0.021458	0.078378	0.022678	0.58666	0.37887	0.22313	0.029284	0.047742	0.082827	0.04832	0.068765	0.084545	0.18212	0.031254	0.023933	0.035711	0.0249	0.020003	0.51427	0.078761	0.033467	0.337	0.63351
Meth__cg16063112__C10orf107	0.21821	0.57974	0.46984	0.93049	0.41467	0.046668	0.40617	0.12209	0.13071	0.080068	0.097218	0.55063	0.86118	0.41583	0.41237	0.058147	0.19567	0.056335	0.064438	0.13656	0.90201	0.071095	0.64747	0.28627	0.8838	0.092461	0.81944	0.28476	0.057718	0.45253	0.6676	0.84267	0.90696	0.94889	0.63759	0.082263	0.092073	0.59426
Meth__cg11044163__CPVL	0.10946	0.015737	0.56512	0.12109	0.025069	0.073626	0.16207	0.87614	0.030765	0.11753	0.046187	0.18916	0.52967	0.041742	0.79677	0.043919	0.070578	0.043763	0.14259	0.14957	0.87842	0.031927	0.034687	0.18569	0.53538	0.0767	0.22422	0.035185	0.031655	0.065776	0.063116	0.90433	0.029008	0.28294	0.049965	0.037371	0.15322	0.26292
Meth__cg22188495__PRICKLE1	0.069533	0.060677	0.10869	0.22732	0.055923	0.057956	0.046349	0.12438	0.069416	0.11303	0.16084	0.19788	0.23128	0.056859	0.2684	0.13448	0.14349	0.056925	0.038271	0.058911	0.17574	0.06587	0.033399	0.078626	0.065022	0.056869	0.082749	0.065217	0.050082	0.035818	0.06643	0.076801	0.038815	0.19564	0.12349	0.061927	0.064334	0.063139
Meth__cg01655123__PHLDB3	0.029935	0.038159	0.063314	0.031862	0.031234	0.034905	0.036094	0.020769	0.026981	0.035735	0.035365	0.025704	0.062375	0.047512	0.03566	0.029912	0.056611	0.032435	0.029861	0.033234	0.031488	0.032947	0.031497	0.087199	0.032742	0.05687	0.050785	0.062102	0.029715	0.027562	0.03005	0.035395	0.75455	0.025994	0.089287	0.032275	0.031743	0.037681
Meth__cg12582366__FLJ32130	0.05414	0.69618	0.28483	0.46773	0.022832	0.064936	0.044184	0.24705	0.05935	0.030945	0.1122	0.079283	0.20534	0.059019	0.80417	0.031852	0.11636	0.026415	0.07234	0.052821	0.077336	0.053552	0.36463	0.051089	0.48272	0.10137	0.05914	0.55045	0.067949	0.029704	0.35536	0.026322	0.14202	0.668	0.21292	0.035656	0.033763	0.028411
Meth__cg21602160__AOC3	0.11882	0.10507	0.35813	0.52162	0.085511	0.34316	0.16892	0.82081	0.37593	0.18767	0.29037	0.78503	0.27364	0.25571	0.20615	0.44181	0.16472	0.073569	0.12156	0.14726	0.69782	0.55568	0.21367	0.32335	0.31855	0.11785	0.24326	0.10149	0.12325	0.28906	0.13469	0.58488	0.10513	0.14666	0.056917	0.14286	0.11211	0.092162
Meth__cg16977257__PRND	0.034566	0.021785	0.037531	0.0443	0.027171	0.033624	0.035843	0.044718	0.018895	0.077631	0.033868	0.065727	0.10354	0.030213	0.051974	0.030846	0.050164	0.033604	0.034117	0.052318	0.28895	0.043051	0.037813	0.04678	0.049424	0.025899	0.074982	0.045215	0.034939	0.033375	0.049887	0.13951	0.024724	0.14549	0.072323	0.045591	0.056503	0.037665
Meth__cg23996241__AP2B1	0.024115	0.019297	0.030667	0.39821	0.021969	0.022525	0.021782	0.017043	0.022178	0.025847	0.019218	0.021733	0.047615	0.019718	0.020806	0.021104	0.041773	0.020252	0.018024	0.0226	0.021832	0.026685	0.024276	0.064167	0.026148	0.041764	0.042063	0.044463	0.025664	0.026712	0.025559	0.018145	0.030394	0.018127	0.033288	0.021176	0.021372	0.024478
Meth__cg09501516__RGS4	0.07035	0.035424	0.8351	0.18713	0.031031	0.63998	0.085297	0.93843	0.64129	0.096045	0.18267	0.185	0.51168	0.48656	0.26763	0.043154	0.12887	0.87273	0.082842	0.097699	0.90525	0.070265	0.11652	0.66185	0.079933	0.10619	0.31798	0.09019	0.036895	0.89237	0.095636	0.85667	0.059437	0.16365	0.13359	0.057454	0.063214	0.10391
Meth__cg19392138__ZNF449	0.063894	0.033851	0.060122	0.080823	0.034817	0.020958	0.061154	0.36651	0.03904	0.25663	0.03153	0.14364	0.05075	0.024966	0.025068	0.1068	0.049653	0.021896	0.089095	0.099418	0.092455	0.023583	0.34476	0.049599	0.11467	0.031583	0.11754	0.067553	0.31931	0.028155	0.067455	0.27029	0.026502	0.039598	0.081348	0.38213	0.077383	0.034402
Meth__cg10639440__SCRN1	0.066373	0.064153	0.075265	0.067097	0.068243	0.055283	0.083891	0.054899	0.04388	0.055256	0.06539	0.067632	0.15494	0.070003	0.93952	0.057949	0.12176	0.03685	0.057046	0.073058	0.057528	0.053873	0.038886	0.14725	0.067127	0.11538	0.14938	0.090645	0.071612	0.051625	0.051376	0.058572	0.046526	0.044417	0.10776	0.063918	0.057199	0.067861
Meth__cg12099357__FAM76A	0.054419	0.021592	0.049722	0.11552	0.041377	0.35438	0.034622	0.028663	0.053922	0.060063	0.036543	0.031425	0.045677	0.035394	0.025168	0.03603	0.0422	0.021442	0.031179	0.037227	0.07201	0.02611	0.03082	0.074956	0.038565	0.042396	0.037058	0.085674	0.023627	0.01933	0.027187	0.025434	0.025643	0.01959	0.083163	0.04255	0.035807	0.031605
Meth__cg20927059__TFCP2	0.018044	0.59939	0.01838	0.049506	0.58216	0.019048	0.83873	0.014717	0.014447	0.85554	0.018258	0.011189	0.96376	0.10783	0.021513	0.01561	0.064212	0.013298	0.97064	0.96869	0.36057	0.019993	0.029886	0.033934	0.23118	0.036059	0.14323	0.13696	0.016475	0.0158	0.018132	0.38603	0.025608	0.022554	0.27292	0.015967	0.42399	0.94261
Meth__cg11873854__LCN6	0.25851	0.045477	0.48493	0.44663	0.44412	0.28508	0.19971	0.88228	0.12726	0.27059	0.15943	0.39264	0.37348	0.11656	0.23777	0.54284	0.028564	0.041178	0.40934	0.48731	0.77661	0.49739	0.83384	0.067661	0.18624	0.077682	0.25092	0.10685	0.34403	0.072653	0.040514	0.25036	0.0534	0.1542	0.079699	0.66613	0.10942	0.084962
Meth__cg06132694__NDST3	0.049635	0.048353	0.67316	0.052032	0.0424	0.043826	0.063249	0.10208	0.054147	0.053723	0.060828	0.05607	0.12958	0.057308	0.043029	0.075	0.18374	0.069538	0.074375	0.053636	0.084024	0.056703	0.04904	0.11516	0.051473	0.11501	0.067442	0.074795	0.049212	0.049882	0.05667	0.051348	0.044072	0.31593	0.099965	0.067937	0.053678	0.037713
Meth__cg21700166__GPR68	0.30479	0.16829	0.94279	0.28845	0.065672	0.88507	0.34473	0.8568	0.073934	0.071393	0.58287	0.79356	0.91006	0.073249	0.20871	0.5801	0.04307	0.32393	0.72315	0.40589	0.068229	0.82618	0.2756	0.8177	0.28783	0.030349	0.66446	0.087872	0.026221	0.029519	0.51532	0.44867	0.075228	0.7689	0.24769	0.034598	0.25255	0.12499
Meth__cg22467567__IGFBP5	0.28696	0.14691	0.30283	0.072881	0.075076	0.4378	0.089927	0.076005	0.12441	0.9229	0.35874	0.30452	0.84469	0.089801	0.86399	0.051642	0.18373	0.084325	0.47896	0.91883	0.93996	0.52598	0.62682	0.88017	0.11366	0.1366	0.10103	0.27842	0.28841	0.060593	0.79776	0.89694	0.0599	0.95616	0.1669	0.099467	0.52312	0.78336
Meth__cg03565323__ZNF287	0.060874	0.043499	0.83134	0.17582	0.064147	0.37708	0.47693	0.48439	0.069502	0.84078	0.099785	0.13106	0.8125	0.122	0.16926	0.1806	0.16919	0.060854	0.3937	0.17628	0.23076	0.10728	0.19126	0.73095	0.079709	0.10133	0.63786	0.14019	0.3076	0.066501	0.09805	0.091611	0.061695	0.28546	0.15246	0.2267	0.23701	0.087475
Meth__cg03343942__SLC39A5	0.051534	0.029206	0.70315	0.51285	0.17126	0.65375	0.22165	0.78413	0.28636	0.23037	0.57483	0.68571	0.52439	0.22115	0.21653	0.59271	0.16633	0.022783	0.50372	0.36777	0.56515	0.55255	0.81309	0.26681	0.30595	0.039166	0.23621	0.06852	0.49159	0.12508	0.035387	0.1705	0.032578	0.2884	0.10522	0.35785	0.23502	0.11707
