Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg00806490__CDH13	0.95805	0.075245	0.84667	0.87733	0.342	0.93061	0.54065	0.83611	0.55122	0.40449	0.95531	0.73347	0.72278	0.41805	0.5875	0.792	0.10568	0.088401	0.67143	0.53704	0.24675	0.093747	0.36749	0.95535	0.85437	0.081681	0.94824	0.11818	0.10165	0.072716	0.0682	0.70939	0.078639	0.16312	0.21029	0.079313	0.33494	0.075484
Meth__cg20264732__RBM35B	0.046686	0.034188	0.057528	0.039043	0.027442	0.95268	0.043285	0.07562	0.02793	0.036657	0.047701	0.045649	0.076788	0.032751	0.42705	0.072816	0.07017	0.92495	0.033588	0.046215	0.033661	0.93122	0.032962	0.88563	0.052389	0.071887	0.075573	0.098937	0.83739	0.031245	0.94422	0.027784	0.032487	0.030411	0.082999	0.036573	0.037412	0.041099
Meth__cg19814116__KCNAB2	0.033602	0.025608	0.034572	0.28111	0.54896	0.97885	0.031628	0.020915	0.022753	0.60975	0.97896	0.13448	0.62076	0.027647	0.94451	0.067851	0.061663	0.55613	0.98217	0.80559	0.97817	0.9272	0.38035	0.041635	0.95865	0.04	0.10666	0.044345	0.98061	0.017846	0.037408	0.98226	0.024789	0.97399	0.16575	0.075473	0.67645	0.97028
Meth__cg08132931__ADD2	0.57405	0.041512	0.52487	0.39783	0.038083	0.61366	0.70325	0.060746	0.038432	0.055316	0.076793	0.063322	0.61927	0.046242	0.047636	0.041958	0.064777	0.062246	0.66354	0.55288	0.09088	0.075227	0.62142	0.39222	0.40567	0.10175	0.79733	0.065307	0.038033	0.03305	0.036807	0.67471	0.040585	0.27854	0.29422	0.45561	0.62045	0.66157
Meth__cg13438834__C22orf8	0.018221	0.16944	0.75876	0.2862	0.057157	0.058664	0.32831	0.068215	0.026452	0.29502	0.017747	0.13701	0.059649	0.032149	0.025241	0.025557	0.025425	0.031969	0.037484	0.019775	0.3686	0.4634	0.049177	0.73639	0.34252	0.037946	0.095646	0.076031	0.024156	0.03101	0.02259	0.48755	0.32011	0.28296	0.25842	0.026683	0.052247	0.04289
Meth__cg17269277__FGFR3	0.054833	0.030412	0.033394	0.042183	0.029507	0.51432	0.044986	0.036726	0.026526	0.076125	0.061564	0.093464	0.36731	0.044956	0.23718	0.032179	0.07856	0.23803	0.032017	0.053991	0.27818	0.064157	0.93225	0.92212	0.045392	0.10763	0.69648	0.056949	0.040621	0.02005	0.16697	0.021128	0.032142	0.52744	0.1118	0.056953	0.043302	0.029993
Meth__cg08918749__LPL	0.87543	0.15588	0.878	0.18739	0.13548	0.88038	0.86145	0.19538	0.048357	0.11513	0.25774	0.062179	0.79618	0.41532	0.525	0.071348	0.13319	0.42502	0.88035	0.83867	0.25883	0.077495	0.1272	0.80762	0.15806	0.12142	0.8505	0.12977	0.047672	0.043854	0.25616	0.071505	0.065518	0.87765	0.28798	0.061029	0.5333	0.41344
Meth__cg12687215__FAM50A	0.64079	0.016987	0.024084	0.041789	0.34324	0.019896	0.03894	0.19221	0.019849	0.51712	0.022568	0.17109	0.63128	0.02574	0.37489	0.31847	0.060629	0.023985	0.58699	0.027132	0.52711	0.022982	0.34273	0.066779	0.021768	0.064232	0.14056	0.059128	0.55244	0.021915	0.24498	0.029095	0.022222	0.16899	0.063775	0.58774	0.2267	0.027241
Meth__cg06268694__CELSR1	0.52938	0.044622	0.97856	0.04444	0.043023	0.97954	0.036228	0.98374	0.97027	0.046891	0.9835	0.50995	0.060222	0.82529	0.54771	0.039517	0.065766	0.89487	0.027105	0.052949	0.033258	0.25142	0.10076	0.93083	0.043537	0.041302	0.70956	0.13669	0.075981	0.053994	0.98979	0.046364	0.029094	0.25305	0.096289	0.046955	0.04317	0.048843
Meth__cg12249575__TITF1	0.088544	0.031244	0.06911	0.10641	0.059967	0.93953	0.69345	0.024042	0.038144	0.053357	0.12969	0.040423	0.040238	0.039034	0.053485	0.28746	0.060361	0.16561	0.87859	0.69879	0.37893	0.035725	0.17517	0.046346	0.039348	0.19176	0.83329	0.067788	0.28028	0.03027	0.036306	0.036153	0.025291	0.72546	0.29326	0.56761	0.13381	0.49201
Meth__cg06776256__GPRC5A	0.06568	0.074574	0.069093	0.063896	0.062626	0.29139	0.075699	0.050217	0.066788	0.086817	0.085077	0.089929	0.10942	0.078506	0.43728	0.060285	0.12743	0.20024	0.099037	0.076254	0.10767	0.2572	0.071626	0.08313	0.072625	0.12106	0.10875	0.17121	0.14364	0.069428	0.64701	0.068366	0.075381	0.066563	0.068457	0.085082	0.063787	0.078433
Meth__cg07874284__PRPS2	0.56704	0.058171	0.096824	0.083776	0.063553	0.54753	0.06352	0.14557	0.071486	0.46173	0.068334	0.80647	0.45297	0.0745	0.052893	0.081518	0.24289	0.18409	0.064343	0.078326	0.53809	0.096071	0.53872	0.62838	0.17462	0.14603	0.40632	0.23096	0.54082	0.073417	0.30303	0.3388	0.067033	0.048111	0.13899	0.39743	0.064349	0.072581
Meth__cg18282543__BAIAP3	0.050871	0.028119	0.94099	0.063631	0.83724	0.48749	0.047314	0.78101	0.041253	0.84743	0.28291	0.30235	0.46771	0.042779	0.22415	0.074823	0.05776	0.038715	0.63601	0.89325	0.097258	0.82937	0.6863	0.84859	0.21003	0.079798	0.83046	0.060685	0.037426	0.030473	0.031626	0.04158	0.028802	0.65803	0.034333	0.68147	0.043768	0.09064
Meth__cg18384643__MRPS33	0.033375	0.020036	0.059104	0.021999	0.019856	0.045077	0.035408	0.59541	0.019186	0.026052	0.23121	0.043117	0.13629	0.022126	0.035548	0.018835	0.057851	0.020108	0.022336	0.038596	0.034389	0.036993	0.019182	0.068361	0.036684	0.037403	0.078177	0.044137	0.023206	0.023308	0.031498	0.012937	0.032094	0.021187	0.12896	0.046781	0.043347	0.039221
Meth__cg20877313__GLS2	0.031986	0.37903	0.74801	0.037527	0.024241	0.75943	0.030338	0.040941	0.02362	0.027957	0.97264	0.066679	0.095578	0.02393	0.92728	0.097449	0.030751	0.029276	0.96527	0.8443	0.030161	0.9754	0.022067	0.62196	0.68387	0.065136	0.03805	0.22582	0.16503	0.025537	0.031722	0.8251	0.086272	0.87886	0.4706	0.031298	0.055784	0.032912
Meth__cg16597172__MYCN	0.56518	0.042994	0.11986	0.052133	0.030873	0.67973	0.04216	0.029303	0.039237	0.045771	0.043021	0.057964	0.1212	0.052071	0.050439	0.16689	0.12875	0.043466	0.19496	0.39466	0.049955	0.054903	0.036454	0.56466	0.037117	0.12706	0.096364	0.09507	0.037362	0.053361	0.049391	0.027718	0.030728	0.046562	0.085796	0.049275	0.041593	0.044666
Meth__cg02657360__H19	0.31964	0.041697	0.23596	0.081668	0.53404	0.69735	0.11566	0.28977	0.076597	0.84892	0.62975	0.87579	0.70408	0.070743	0.12836	0.14376	0.12608	0.050652	0.28906	0.3508	0.467	0.21727	0.25616	0.16596	0.096187	0.068258	0.11703	0.089755	0.0349	0.11232	0.045181	0.77887	0.044126	0.79718	0.12025	0.87963	0.09633	0.053448
Meth__cg25823578__PTGER2	0.089762	0.05354	0.94502	0.85727	0.11311	0.61724	0.33956	0.8466	0.0483	0.4929	0.84458	0.81435	0.79349	0.11844	0.94228	0.045986	0.056402	0.52365	0.92655	0.72142	0.31794	0.18399	0.46828	0.81805	0.84305	0.06477	0.251	0.08196	0.050728	0.037615	0.91751	0.58146	0.3563	0.51197	0.068906	0.050568	0.14639	0.28882
Meth__cg25416372__EDG8	0.048212	0.044196	0.055172	0.76016	0.040413	0.90922	0.041893	0.053239	0.1552	0.064608	0.080325	0.080396	0.55836	0.17357	0.81792	0.038173	0.1165	0.058601	0.6544	0.51343	0.037376	0.043755	0.37658	0.046094	0.052111	0.15386	0.30892	0.060214	0.036204	0.04067	0.053372	0.43788	0.047606	0.90786	0.10735	0.45795	0.13091	0.053406
Meth__cg13344740__DLX5	0.66528	0.095667	0.44739	0.21938	0.059703	0.61295	0.60363	0.13034	0.090722	0.09394	0.093811	0.79132	0.22418	0.099275	0.13227	0.081986	0.436	0.088561	0.15055	0.42018	0.18249	0.098855	0.14237	0.91278	0.084428	0.12868	0.95034	0.11908	0.079048	0.10023	0.2325	0.061956	0.086236	0.71258	0.062331	0.081417	0.46774	0.080971
Meth__cg19762747__CRX	0.065714	0.041747	0.91989	0.8722	0.85223	0.2789	0.59105	0.9651	0.06463	0.24793	0.75887	0.7918	0.81864	0.065925	0.65289	0.41084	0.078444	0.040971	0.69338	0.7425	0.19841	0.41831	0.13337	0.13594	0.5498	0.091106	0.23462	0.080654	0.56724	0.054998	0.053471	0.032252	0.060165	0.28129	0.1022	0.64437	0.37684	0.51971
Meth__cg05523047__VLDLR	0.022894	0.028249	0.036677	0.037835	0.029029	0.028878	0.44574	0.022602	0.038684	0.050307	0.023094	0.053002	0.042199	0.040736	0.021785	0.014076	0.03119	0.040005	0.013416	0.019893	0.061324	0.053481	0.082164	0.030108	0.03672	0.018238	0.060995	0.03216	0.01654	0.3009	0.17757	0.031283	0.0165	0.042339	0.05449	0.031066	0.035624	0.032538
Meth__cg21099488__PELI2	0.37638	0.048228	0.86725	0.40589	0.039435	0.97233	0.58572	0.033818	0.041959	0.061185	0.94753	0.063713	0.061658	0.052517	0.04838	0.03749	0.043494	0.024265	0.9015	0.49067	0.53856	0.050348	0.82835	0.66998	0.095044	0.076102	0.92253	0.058526	0.054692	0.04549	0.55574	0.04159	0.03233	0.12242	0.8894	0.054126	0.045076	0.041501
Meth__cg17834752__KCNK9	0.92358	0.031918	0.78672	0.14769	0.15411	0.95324	0.93431	0.17107	0.3092	0.93626	0.9392	0.49097	0.69221	0.30242	0.034774	0.041699	0.14859	0.088447	0.94218	0.78095	0.50213	0.074818	0.71079	0.90546	0.90962	0.26251	0.93128	0.064786	0.032203	0.03495	0.2715	0.028281	0.029376	0.73673	0.57817	0.62605	0.51254	0.58975
Meth__cg02282237__PRKCH	0.037052	0.034112	0.042032	0.04672	0.045245	0.35064	0.033673	0.047537	0.037083	0.027137	0.52881	0.062951	0.083862	0.035163	0.033821	0.082258	0.071117	0.23806	0.031315	0.036207	0.051635	0.055514	0.67167	0.83074	0.029517	0.056158	0.07084	0.049731	0.38074	0.033077	0.080095	0.031255	0.025497	0.032091	0.054556	0.034876	0.026521	0.037701
Meth__cg21801378__BRUNOL6	0.078636	0.02509	0.96229	0.083203	0.028799	0.039815	0.037471	0.29744	0.035331	0.032549	0.91329	0.21127	0.28252	0.040885	0.053571	0.27236	0.13821	0.46123	0.032269	0.048405	0.034463	0.039628	0.066818	0.75761	0.038488	0.069504	0.94663	0.073446	0.05116	0.27812	0.059427	0.048429	0.022412	0.22986	0.070002	0.066466	0.56518	0.4875
Meth__cg02661879__FLNC	0.037342	0.027093	0.96064	0.065155	0.03428	0.86047	0.9165	0.81117	0.029506	0.95046	0.84259	0.63372	0.90672	0.037216	0.9563	0.033364	0.077961	0.022092	0.96026	0.95657	0.37733	0.38911	0.37636	0.10096	0.68195	0.074946	0.94053	0.053289	0.09066	0.041719	0.049024	0.035429	0.027596	0.95108	0.056343	0.054954	0.044405	0.24182
Meth__cg02260587__PCDHB2	0.86158	0.028977	0.63079	0.92344	0.026623	0.03984	0.34554	0.8833	0.16324	0.048265	0.41957	0.05205	0.26046	0.16348	0.88652	0.04831	0.1143	0.040189	0.85057	0.64029	0.48143	0.92672	0.3794	0.37807	0.052346	0.089894	0.36292	0.15313	0.91871	0.8079	0.074459	0.032759	0.032062	0.067242	0.12396	0.051172	0.61074	0.050703
Meth__cg20339230__ST8SIA2	0.96718	0.028654	0.9758	0.037346	0.034037	0.96698	0.79202	0.82534	0.033827	0.21312	0.97084	0.37684	0.79465	0.29086	0.1181	0.071529	0.1615	0.15336	0.96721	0.97541	0.72879	0.039068	0.97439	0.96064	0.84263	0.74677	0.94044	0.083859	0.017664	0.17711	0.94207	0.018038	0.33661	0.94849	0.81184	0.060312	0.14175	0.48773
Meth__cg07786760__DCHS2	0.060983	0.054161	0.63384	0.16325	0.048502	0.45717	0.49165	0.066727	0.054095	0.084527	0.43474	0.086855	0.15357	0.048398	0.81128	0.077607	0.13658	0.068507	0.28272	0.14137	0.17744	0.052245	0.045326	0.58927	0.046301	0.06714	0.48554	0.082771	0.072993	0.061593	0.14399	0.071124	0.035627	0.29048	0.081841	0.064846	0.067548	0.075595
Meth__cg03554552__PPP1R13L	0.02375	0.016897	0.027024	0.01981	0.02244	0.031206	0.023393	0.017806	0.019	0.020744	0.023081	0.031827	0.043408	0.021474	0.019246	0.025636	0.11258	0.023805	0.019182	0.022585	0.022364	0.023564	0.017242	0.078521	0.022142	0.056538	0.079199	0.056577	0.084888	0.019417	0.019398	0.017643	0.017652	0.019582	0.029544	0.024877	0.020273	0.022917
Meth__cg09134003__NEUROG2	0.15666	0.067056	0.082107	0.066953	0.030608	0.21068	0.070662	0.069331	0.045247	0.056162	0.11341	0.047159	0.1238	0.051383	0.59056	0.05152	0.097211	0.043382	0.085605	0.064648	0.072182	0.06316	0.058756	0.87649	0.058582	0.093203	0.75678	0.087942	0.040318	0.037903	0.03751	0.042027	0.037682	0.078577	0.12142	0.052399	0.048628	0.046339
Meth__cg27420236__RPRM	0.045339	0.039058	0.94996	0.91628	0.089534	0.77288	0.83467	0.02843	0.038177	0.042327	0.96255	0.59307	0.82287	0.051712	0.80851	0.45226	0.25472	0.25177	0.083172	0.68829	0.050925	0.73754	0.96662	0.89236	0.15033	0.050382	0.92771	0.052215	0.042465	0.027799	0.74537	0.1749	0.025989	0.73172	0.60873	0.074945	0.33443	0.6836
Meth__cg16213655__PPL	0.033254	0.087996	0.24405	0.062749	0.18575	0.95985	0.03659	0.1373	0.033354	0.06143	0.59075	0.077557	0.064036	0.034746	0.071759	0.033193	0.030056	0.39879	0.15449	0.28334	0.20739	0.95903	0.035291	0.87526	0.067848	0.047144	0.080569	0.13101	0.1433	0.033059	0.88401	0.26274	0.024802	0.027211	0.041948	0.028075	0.2452	0.49936
Meth__cg05879919__ANKRD9	0.027925	0.016739	0.078247	0.45174	0.029401	0.65329	0.025578	0.034033	0.020642	0.024505	0.038308	0.026994	0.063719	0.022626	0.048863	0.020446	0.039657	0.025239	0.019791	0.044693	0.032874	0.042928	0.021863	0.034246	0.098135	0.035752	0.085416	0.033353	0.024581	0.016543	0.020004	0.011929	0.020085	0.017491	0.024556	0.02372	0.091766	0.026642
Meth__cg04711050__SLC1A1	0.038258	0.025921	0.030851	0.029974	0.018358	0.45664	0.037253	0.036322	0.021093	0.03811	0.064169	0.041129	0.073778	0.037797	0.059713	0.039301	0.060693	0.020525	0.44602	0.13874	0.03047	0.034236	0.058685	0.34911	0.034709	0.072054	0.87774	0.071312	0.022714	0.023823	0.10474	0.035699	0.019685	0.028206	0.05268	0.029667	0.024054	0.024794
Meth__cg18443378__WDR17	0.043637	0.054868	0.90856	0.40667	0.04038	0.041896	0.059302	0.065063	0.039773	0.062589	0.038255	0.086732	0.57673	0.27866	0.07872	0.30425	0.1071	0.037714	0.041037	0.052697	0.042511	0.042976	0.032742	0.072898	0.55755	0.070783	0.91685	0.12822	0.035683	0.031161	0.093178	0.93185	0.055753	0.58174	0.1722	0.061432	0.049336	0.19105
Meth__cg10409680__HLA-C	0.14972	0.15559	0.21806	0.028539	0.046745	0.065655	0.2889	0.038886	0.033831	0.026226	0.090105	0.050842	0.12636	0.043426	0.073505	0.1251	0.16149	0.07138	0.10314	0.16271	0.054705	0.12213	0.042073	0.39808	0.04168	0.18222	0.088581	0.25543	0.11642	0.068339	0.096213	0.21608	0.040963	0.03029	0.16159	0.18741	0.05537	0.075478
Meth__cg25130333__CD99L2	0.56915	0.038763	0.16413	0.42145	0.066502	0.46728	0.037496	0.625	0.029685	0.031807	0.050165	0.052418	0.11534	0.042449	0.55153	0.49472	0.21287	0.052245	0.032518	0.084266	0.42942	0.095774	0.48267	0.081507	0.035678	0.34957	0.35833	0.07627	0.52325	0.039752	0.07888	0.029685	0.030012	0.21721	0.087908	0.60109	0.32071	0.037103
Meth__cg13701109__ADAMTS19	0.05918	0.018903	0.19745	0.055004	0.92754	0.18874	0.24112	0.96278	0.91934	0.87656	0.92794	0.69267	0.21145	0.80902	0.85603	0.73933	0.048582	0.037379	0.022471	0.041177	0.95568	0.77842	0.29171	0.48867	0.91566	0.10796	0.90196	0.49176	0.056011	0.7378	0.10084	0.052097	0.48102	0.24382	0.82171	0.23262	0.85142	0.88267
Meth__cg02067021__DNAJC5B	0.028909	0.026682	0.40225	0.034316	0.10982	0.41566	0.02546	0.91101	0.026228	0.21216	0.52697	0.82479	0.072321	0.02292	0.31178	0.37539	0.045791	0.88515	0.12727	0.093623	0.65658	0.90452	0.020805	0.9329	0.028769	0.095865	0.029474	0.036055	0.39376	0.13701	0.38071	0.019328	0.037123	0.035141	0.038767	0.065511	0.029191	0.025946
Meth__cg15808558__EPHA4	0.105	0.031696	0.054932	0.060263	0.036372	0.037056	0.048675	0.061572	0.039878	0.051822	0.089797	0.07676	0.10289	0.041789	0.04954	0.04006	0.095316	0.041488	0.08273	0.051626	0.056025	0.060866	0.061351	0.089243	0.052437	0.073509	0.088525	0.090615	0.052314	0.10768	0.042318	0.033093	0.03977	0.032779	0.062002	0.049665	0.04099	0.039896
Meth__cg15228639__PLA2G4E	0.35072	0.02865	0.66221	0.038305	0.31295	0.72152	0.079336	0.61774	0.037228	0.12532	0.39473	0.85283	0.25517	0.040515	0.60888	0.86369	0.2474	0.07179	0.18156	0.54302	0.84334	0.83544	0.41303	0.441	0.08943	0.12672	0.10104	0.043286	0.39444	0.88019	0.58788	0.053056	0.035259	0.25197	0.15719	0.5646	0.16793	0.13859
Meth__cg10080004__SYT5	0.068838	0.040291	0.76923	0.14712	0.049803	0.52945	0.20698	0.47513	0.15589	0.04344	0.81159	0.70424	0.64516	0.13108	0.034761	0.74549	0.065366	0.45377	0.39123	0.11375	0.027157	0.082386	0.25727	0.70075	0.16077	0.076876	0.52166	0.04726	0.32877	0.2267	0.47267	0.1092	0.046121	0.15215	0.13287	0.029993	0.21182	0.16491
Meth__cg07708788__SLCO2A1	0.015971	0.057925	0.037517	0.026432	0.023447	0.69372	0.037764	0.60465	0.026239	0.22455	0.88384	0.19603	0.48234	0.024212	0.081771	0.031643	0.01727	0.020986	0.081589	0.41814	0.053688	0.079545	0.12932	0.50193	0.020757	0.044095	0.026429	0.048191	0.017632	0.024809	0.022235	0.028196	0.01582	0.24774	0.028432	0.02813	0.021991	0.025982
Meth__cg20312687__DEFB118	0.69875	0.099957	0.077001	0.073784	0.055889	0.051616	0.13144	0.31776	0.052179	0.1017	0.22018	0.66003	0.40449	0.083401	0.15459	0.04783	0.085422	0.066125	0.081412	0.088357	0.077815	0.11777	0.24562	0.15153	0.10678	0.11321	0.10077	0.13382	0.058966	0.072968	0.10382	0.040218	0.081348	0.1562	0.08962	0.11317	0.21811	0.27732
Meth__cg20270599__LEPREL1	0.090829	0.13762	0.18543	0.11928	0.12996	0.085797	0.68241	0.034788	0.11373	0.080347	0.18386	0.11875	0.22108	0.10518	0.13734	0.24724	0.092216	0.066411	0.083254	0.084948	0.64374	0.12892	0.080085	0.18334	0.76583	0.12163	0.67176	0.12408	0.054333	0.051415	0.084717	0.16488	0.21666	0.6378	0.58368	0.10739	0.059839	0.093571
Meth__cg06253734__ADAM10	0.036876	0.025679	0.034101	0.037376	0.02971	0.023875	0.028898	0.013132	0.047079	0.027993	0.029442	0.063275	0.095192	0.041133	0.047686	0.018671	0.029864	0.023598	0.043741	0.030375	0.030645	0.037685	0.023134	0.058455	0.042603	0.032244	0.039861	0.052648	0.033909	0.041303	0.022811	0.034036	0.023127	0.022203	0.21726	0.033426	0.034419	0.02337
Meth__cg08411049__SERPINB5	0.037852	0.034076	0.10221	0.8357	0.021755	0.89521	0.048385	0.034672	0.043258	0.037471	0.051679	0.09383	0.077276	0.058181	0.055135	0.40661	0.042394	0.79517	0.035255	0.054879	0.039553	0.90968	0.030769	0.53326	0.048862	0.039866	0.078862	0.089885	0.43472	0.019318	0.026966	0.08047	0.031722	0.046922	0.06	0.062919	0.023345	0.044332
Meth__cg24930915__RAB26	0.055301	0.028137	0.070923	0.0681	0.033641	0.82069	0.058106	0.048173	0.033318	0.048106	0.063461	0.067462	0.089336	0.037766	0.1468	0.048704	0.092121	0.74006	0.029188	0.056591	0.053442	0.51004	0.029901	0.085656	0.055311	0.085333	0.080416	0.054122	0.044857	0.027772	0.027488	0.03112	0.031904	0.029522	0.091675	0.067139	0.055597	0.058288
Meth__cg21300318__C19orf30	0.79965	0.51845	0.11569	0.29001	0.080682	0.81548	0.73482	0.080113	0.066424	0.067662	0.46109	0.6856	0.44224	0.059691	0.10685	0.075542	0.17813	0.19029	0.46805	0.67736	0.051043	0.11472	0.27373	0.55523	0.44853	0.43395	0.52257	0.62058	0.063553	0.33373	0.43118	0.81247	0.22717	0.76701	0.10576	0.78922	0.069888	0.10412
Meth__cg01172899__SLC16A14	0.058537	0.38384	0.34659	0.11106	0.60238	0.86698	0.11523	0.17485	0.071455	0.21945	0.12243	0.35792	0.77848	0.10135	0.44428	0.13639	0.10199	0.39893	0.53061	0.20053	0.23113	0.86897	0.08361	0.5538	0.089871	0.12688	0.17717	0.34775	0.63182	0.093569	0.6174	0.22436	0.11467	0.44468	0.14427	0.45268	0.096006	0.15851
Meth__cg05697231__PML	0.039944	0.042348	0.042677	0.047578	0.043177	0.036883	0.049514	0.038002	0.042922	0.058388	0.028374	0.66208	0.034789	0.050133	0.0424	0.031408	0.07108	0.040184	0.031985	0.035861	0.040093	0.044569	0.032649	0.072957	0.046834	0.074404	0.14102	0.045369	0.031826	0.037226	0.037168	0.041781	0.030642	0.048521	0.05831	0.04622	0.05328	0.060576
Meth__cg24433189__SSTR5	0.028836	0.016473	0.032568	0.025166	0.019554	0.39035	0.017663	0.025564	0.023671	0.01446	0.033161	0.02203	0.060971	0.023939	0.024094	0.01824	0.038091	0.024184	0.016263	0.036486	0.01724	0.03697	0.016063	0.063122	0.032915	0.025016	0.034488	0.053376	0.043166	0.016565	0.013881	0.018609	0.016556	0.012912	0.090648	0.016073	0.023424	0.017696
Meth__cg15613048__KIF17	0.031866	0.028906	0.98178	0.39098	0.58713	0.98059	0.97279	0.98419	0.02713	0.038304	0.2018	0.59073	0.90799	0.030936	0.92909	0.18233	0.054623	0.28737	0.94761	0.46755	0.042479	0.033173	0.099593	0.78508	0.97879	0.053415	0.92083	0.049364	0.12993	0.27937	0.34061	0.018573	0.016579	0.027642	0.104	0.029929	0.9731	0.96635
Meth__cg17914753__CYP2S1	0.055127	0.042515	0.47684	0.074429	0.21509	0.65718	0.094511	0.069396	0.041518	0.060988	0.34068	0.091251	0.19433	0.039661	0.29473	0.049868	0.12815	0.026195	0.077849	0.096916	0.11255	0.77048	0.1098	0.42564	0.062998	0.051105	0.1276	0.087675	0.073398	0.046945	0.04098	0.26673	0.031027	0.27329	0.089325	0.10146	0.08165	0.27592
Meth__cg01651364__FLJ23518	0.057832	0.038102	0.041297	0.051285	0.071049	0.032331	0.86287	0.35407	0.036208	0.050482	0.036388	0.019684	0.057677	0.034828	0.032062	0.041499	0.075061	0.032681	0.036508	0.058669	0.088121	0.043075	0.066905	0.064622	0.04519	0.48722	0.38193	0.061668	0.038651	0.035851	0.052603	0.048815	0.037941	0.049698	0.27672	0.042902	0.082175	0.046451
Meth__cg00815605__ACOT2	0.066589	0.54777	0.081616	0.076174	0.079405	0.39865	0.085456	0.058386	0.081464	0.10247	0.067716	0.071762	0.64658	0.094285	0.10197	0.064734	0.16954	0.34172	0.74117	0.53552	0.061944	0.085858	0.19467	0.1146	0.078571	0.093013	0.11946	0.27994	0.079772	0.065903	0.47917	0.10204	0.063582	0.055901	0.08671	0.07937	0.064324	0.075357
Meth__cg25920792__HTRA1	0.47861	0.029454	0.70178	0.054438	0.036575	0.94643	0.3193	0.076946	0.034936	0.46625	0.19486	0.040667	0.3523	0.029451	0.03756	0.034176	0.073817	0.023032	0.62411	0.74867	0.031875	0.041323	0.092172	0.4945	0.047085	0.14176	0.87606	0.074107	0.033887	0.034518	0.040834	0.029868	0.026957	0.62071	0.076914	0.041622	0.050881	0.22298
Meth__cg13574590__CCND2	0.58654	0.031936	0.93727	0.044923	0.038517	0.79212	0.16141	0.42216	0.042911	0.092061	0.89119	0.65243	0.189	0.071374	0.034004	0.12513	0.037727	0.051917	0.59996	0.39075	0.10857	0.099581	0.11589	0.5512	0.068262	0.17241	0.89899	0.049286	0.031945	0.14096	0.10678	0.035231	0.042338	0.55266	0.15654	0.063639	0.11566	0.061507
Meth__cg02613803__TMPRSS2	0.064557	0.088029	0.67596	0.073143	0.40258	0.80727	0.095807	0.05775	0.0544	0.069228	0.86081	0.038551	0.74461	0.056895	0.8081	0.069861	0.10533	0.052467	0.5628	0.34834	0.2596	0.44669	0.21667	0.58584	0.063595	0.075679	0.13095	0.1505	0.083166	0.071095	0.080169	0.11184	0.041759	0.49443	0.12698	0.051719	0.12566	0.84746
Meth__cg21958798__GUCY1A2	0.071599	0.071005	0.92033	0.05986	0.040047	0.043829	0.08048	0.17559	0.064407	0.063333	0.7822	0.20482	0.41599	0.060509	0.45515	0.051117	0.11032	0.39908	0.075292	0.095106	0.15125	0.093027	0.045755	0.89516	0.063151	0.12012	0.10547	0.1003	0.036589	0.04432	0.070556	0.047543	0.046984	0.061707	0.08422	0.053104	0.07082	0.083785
Meth__cg09874752__SFRP5	0.57191	0.042928	0.94819	0.65626	0.045226	0.51225	0.81316	0.2371	0.038552	0.11061	0.63952	0.070351	0.89858	0.041333	0.53221	0.055901	0.082062	0.037566	0.94747	0.95539	0.12495	0.90829	0.47688	0.91906	0.60734	0.074098	0.91788	0.088973	0.040454	0.063402	0.067201	0.063371	0.034816	0.27297	0.87262	0.048482	0.55043	0.076095
Meth__cg20878850__AR	0.20097	0.56474	0.92547	0.073502	0.65492	0.24217	0.050238	0.87557	0.41214	0.040189	0.87117	0.64143	0.73833	0.33386	0.44332	0.39721	0.081752	0.29316	0.093521	0.071313	0.29556	0.2241	0.56163	0.79492	0.051235	0.039851	0.34135	0.44485	0.039281	0.031181	0.056504	0.23424	0.079198	0.90249	0.15231	0.69154	0.22541	0.66857
Meth__cg22776578__CPLX2	0.48525	0.017857	0.079386	0.56436	0.80137	0.19359	0.54665	0.45257	0.032862	0.045082	0.20995	0.90086	0.90904	0.11615	0.17443	0.66609	0.041468	0.035091	0.04702	0.36155	0.08952	0.036381	0.89694	0.52994	0.031789	0.035882	0.89411	0.043491	0.022047	0.055977	0.028633	0.18212	0.022174	0.76824	0.044646	0.93197	0.76169	0.14803
Meth__cg07177300__FRMPD4	0.32269	0.039058	0.20981	0.0429	0.039141	0.27954	0.58772	0.11324	0.047913	0.042124	0.18829	0.71448	0.24032	0.070499	0.044367	0.045173	0.098741	0.042194	0.052481	0.11905	0.48698	0.11611	0.48659	0.34019	0.052567	0.13941	0.6561	0.086406	0.053221	0.064336	0.076964	0.046117	0.042295	0.26171	0.064386	0.17273	0.043183	0.050704
