Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg15095327__IL17RE	0.043641	0.050845	0.20318	0.048744	0.047566	0.83814	0.069404	0.11624	0.074411	0.055282	0.75355	0.08564	0.10955	0.086027	0.072375	0.054397	0.794	0.10376	0.48599	0.39975	0.38583	0.86714	0.80469	0.05485	0.52734	0.062282	0.13768	0.77963	0.098734	0.35929	0.23003	0.79736	0.041318	0.063932	0.084012	0.054134	0.057524	0.076272
Meth__cg02774439__HAND2	0.92696	0.056757	0.67065	0.93519	0.52137	0.051204	0.87441	0.42387	0.061265	0.06042	0.053218	0.12877	0.69848	0.36333	0.23613	0.082824	0.40627	0.1032	0.14743	0.85356	0.80055	0.91523	0.053735	0.88157	0.81346	0.75534	0.34389	0.85131	0.064165	0.047154	0.036746	0.14737	0.52457	0.9242	0.43971	0.91076	0.73893	0.9004
Meth__cg19111262__IGSF9	0.039211	0.051878	0.049253	0.051877	0.032709	0.87894	0.049199	0.040137	0.036842	0.055298	0.074081	0.053224	0.083688	0.024281	0.047581	0.051816	0.22488	0.08207	0.87074	0.069502	0.050441	0.048899	0.95482	0.034731	0.80738	0.066364	0.070038	0.062521	0.062023	0.71583	0.066415	0.94467	0.038395	0.043157	0.075828	0.059041	0.046012	0.039604
Meth__cg08942875__OCIAD2	0.067471	0.041447	0.12451	0.046871	0.03278	0.71556	0.049001	0.049346	0.02882	0.033582	0.10426	0.058834	0.096123	0.027846	0.036328	0.051815	0.066334	0.074235	0.51544	0.050305	0.052846	0.091176	0.13802	0.02873	0.078126	0.044211	0.07579	0.074273	0.071624	0.056306	0.031321	0.059224	0.032175	0.027914	0.04127	0.049782	0.028823	0.039412
Meth__cg09243900__RAB25	0.06656	0.044754	0.065745	0.069495	0.057205	0.92211	0.065311	0.049319	0.053652	0.070708	0.36055	0.054334	0.088115	0.049814	0.051841	0.18874	0.90448	0.09224	0.8575	0.05608	0.067266	0.064249	0.92018	0.067062	0.85421	0.07798	0.10981	0.057734	0.21213	0.43773	0.060403	0.88861	0.050536	0.053532	0.08133	0.061831	0.061861	0.058729
Meth__cg07231132__TMEM92	0.028297	0.061007	0.035058	0.78535	0.080146	0.03376	0.044485	0.031739	0.039113	0.031917	0.043065	0.074816	0.13989	0.035052	0.039519	0.17616	0.035955	0.10307	0.032416	0.046046	0.081453	0.055244	0.043062	0.044637	0.057646	0.1929	0.053559	0.11258	0.16408	0.024466	0.030971	0.037275	0.05949	0.12718	0.076446	0.057277	0.088895	0.11525
Meth__cg21634602__APC	0.51638	0.95976	0.96322	0.34686	0.15223	0.035507	0.96225	0.9773	0.12505	0.037094	0.5171	0.067914	0.93815	0.97314	0.40571	0.95784	0.035174	0.09594	0.049352	0.039449	0.37004	0.97902	0.036869	0.97339	0.054039	0.96006	0.069767	0.92388	0.37178	0.96742	0.0436	0.041057	0.97002	0.97823	0.11445	0.39554	0.96535	0.96052
Meth__cg07160163__SYK	0.028546	0.44521	0.39231	0.040283	0.037514	0.88107	0.062463	0.084334	0.03164	0.064848	0.59895	0.096186	0.046453	0.040498	0.041803	0.028983	0.1386	0.060597	0.033209	0.025822	0.03286	0.2368	0.049264	0.03287	0.83051	0.028272	0.048763	0.1385	0.17771	0.033415	0.30087	0.044803	0.029294	0.039067	0.21236	0.044321	0.07595	0.045057
Meth__cg18530748__SULT1A1	0.049366	0.83088	0.97725	0.062705	0.037986	0.96602	0.37779	0.084202	0.036532	0.052913	0.96474	0.12372	0.17907	0.023825	0.049124	0.97209	0.059178	0.090626	0.050239	0.70466	0.60277	0.21158	0.96029	0.041926	0.95169	0.040278	0.055933	0.062547	0.12508	0.14627	0.045303	0.3586	0.038108	0.043324	0.088552	0.049755	0.058723	0.048643
Meth__cg04993257__PLAC2	0.050234	0.056214	0.074614	0.071465	0.048435	0.90588	0.090424	0.35652	0.49833	0.064161	0.38732	0.067105	0.11862	0.067768	0.41367	0.22762	0.41563	0.075083	0.83776	0.061686	0.046958	0.10669	0.050662	0.049068	0.88682	0.060935	0.073114	0.091118	0.060272	0.45007	0.3686	0.12381	0.047941	0.65453	0.093518	0.058035	0.05034	0.053526
Meth__cg19586576__GJA7	0.37478	0.079222	0.050182	0.14902	0.065055	0.059649	0.48894	0.034191	0.057893	0.065835	0.057062	0.066527	0.083288	0.52537	0.0656	0.058015	0.049937	0.15354	0.04531	0.90986	0.89585	0.49588	0.061299	0.63074	0.85392	0.059534	0.17144	0.83192	0.18916	0.052065	0.047207	0.054728	0.060338	0.80923	0.11115	0.091493	0.060062	0.052767
Meth__cg02961200__DKFZp451M2119	0.032722	0.044799	0.096557	0.2383	0.53361	0.11341	0.055275	0.033488	0.10106	0.052724	0.044098	0.044088	0.37539	0.055445	0.11406	0.033624	0.04872	0.11683	0.034583	0.39136	0.6062	0.061253	0.067839	0.080078	0.052003	0.16645	0.062234	0.062366	0.096394	0.034812	0.0619	0.034126	0.036961	0.029799	0.17387	0.048578	0.33208	0.36981
Meth__cg14951292__HMOX2	0.076695	0.050266	0.82708	0.60329	0.034155	0.6606	0.040776	0.207	0.072583	0.096613	0.043425	0.91105	0.63914	0.26354	0.070819	0.35668	0.70137	0.31101	0.836	0.25534	0.08564	0.18092	0.66715	0.03782	0.81729	0.78936	0.27735	0.076686	0.047243	0.29313	0.52981	0.11927	0.68052	0.068838	0.072353	0.033655	0.099825	0.035873
Meth__cg19005368__PRRG4	0.040734	0.037949	0.052116	0.042112	0.043024	0.89331	0.047416	0.31785	0.051001	0.034751	0.78426	0.039302	0.062116	0.028179	0.062309	0.08515	0.058876	0.1221	0.85418	0.036115	0.048532	0.031113	0.47659	0.033379	0.87922	0.048893	0.061274	0.2197	0.072273	0.44462	0.03347	0.468	0.028329	0.022767	0.081963	0.038464	0.034041	0.041743
Meth__cg21922841__SLC9A3R1	0.044974	0.018208	0.20621	0.02608	0.027716	0.39734	0.06852	0.28439	0.028047	0.037116	0.085945	0.079541	0.079498	0.027572	0.034164	0.094118	0.19259	0.042213	0.028081	0.10669	0.057086	0.49124	0.031565	0.11855	0.18491	0.069953	0.057045	0.178	0.027038	0.022754	0.03042	0.039804	0.017868	0.037247	0.055263	0.018286	0.026066	0.026496
Meth__cg10061117__SORL1	0.016696	0.013689	0.74631	0.021845	0.02058	0.44619	0.021847	0.023665	0.01197	0.018013	0.081166	0.15029	0.11838	0.018924	0.01507	0.08672	0.042547	0.2004	0.01206	0.052458	0.059021	0.17787	0.033392	0.018312	0.83941	0.011425	0.038462	0.053218	0.020979	0.024111	0.22595	0.029946	0.014094	0.01447	0.022636	0.016701	0.01898	0.031188
Meth__cg02676865__UBTD1	0.071118	0.89832	0.11829	0.96518	0.82476	0.041939	0.85065	0.67022	0.067923	0.69974	0.077852	0.0956	0.18566	0.067766	0.080167	0.079763	0.057481	0.096762	0.039126	0.96045	0.9357	0.94871	0.072519	0.82364	0.65784	0.93217	0.099961	0.13725	0.93632	0.51974	0.044783	0.049362	0.087289	0.94575	0.056561	0.078638	0.25741	0.94383
Meth__cg08831594__TSPAN15	0.046048	0.020593	0.077019	0.037313	0.04513	0.96431	0.053323	0.035126	0.04876	0.053385	0.7675	0.099624	0.078079	0.035798	0.051595	0.042332	0.24267	0.054054	0.96724	0.037317	0.047001	0.05482	0.058512	0.043201	0.067132	0.060955	0.075117	0.10884	0.083126	0.044619	0.049299	0.3779	0.051772	0.049541	0.11403	0.044042	0.04555	0.045496
Meth__cg26317056__NNT	0.026344	0.055491	0.50769	0.55634	0.036311	0.018655	0.08384	0.017847	0.014912	0.02522	0.01554	0.021288	0.87207	0.024688	0.02351	0.016711	0.01383	0.021878	0.01632	0.070977	0.018506	0.016436	0.018922	0.099927	0.033076	0.022403	0.024529	0.064226	0.093017	0.018131	0.020783	0.01993	0.3048	0.71881	0.07394	0.24484	0.28717	0.084842
Meth__cg07981910__DAB2IP	0.57093	0.96791	0.0169	0.027196	0.34701	0.023875	0.94056	0.016687	0.6013	0.024603	0.97624	0.69297	0.95871	0.25318	0.63412	0.15132	0.020868	0.96641	0.021275	0.62076	0.021669	0.024576	0.5292	0.98745	0.05987	0.026292	0.049527	0.96453	0.59257	0.97709	0.015264	0.022875	0.01682	0.97963	0.6881	0.53385	0.58797	0.29672
Meth__cg03548857__FFAR2	0.079875	0.087769	0.13936	0.080786	0.10593	0.77832	0.081151	0.817	0.11076	0.079142	0.84925	0.76767	0.50164	0.080051	0.1227	0.89507	0.94083	0.14705	0.086095	0.13614	0.15012	0.10788	0.28511	0.18836	0.69346	0.095972	0.10841	0.16752	0.099801	0.88278	0.49872	0.64525	0.056999	0.22451	0.24822	0.083093	0.095078	0.076451
Meth__cg04502814__SEPP1	0.068303	0.034453	0.43436	0.038177	0.038233	0.6125	0.046296	0.87369	0.50453	0.048946	0.057913	0.10861	0.72348	0.041923	0.32764	0.26449	0.18164	0.15899	0.074284	0.050389	0.047816	0.04781	0.50368	0.049934	0.5071	0.042484	0.045876	0.089701	0.069376	0.45658	0.88947	0.10437	0.042602	0.063827	0.045363	0.05983	0.052462	0.067939
Meth__cg21602520__BCL2	0.046958	0.077954	0.94727	0.24149	0.33085	0.96633	0.066128	0.26622	0.86556	0.044701	0.94333	0.93871	0.94708	0.49335	0.75933	0.92554	0.92762	0.74503	0.57908	0.038538	0.046838	0.038996	0.96319	0.41431	0.94754	0.060168	0.083088	0.91319	0.069498	0.45537	0.93335	0.96885	0.87083	0.95928	0.57398	0.57608	0.082738	0.047451
Meth__cg21237418__RAB34	0.023467	0.94707	0.31359	0.96542	0.88582	0.018763	0.93829	0.024551	0.082526	0.95641	0.028467	0.43625	0.95236	0.96792	0.12134	0.97133	0.020995	0.059652	0.036948	0.82026	0.96915	0.9609	0.039639	0.42662	0.097682	0.95489	0.082457	0.94688	0.9371	0.019285	0.022629	0.01512	0.94437	0.9667	0.77845	0.52197	0.50792	0.93949
Meth__cg20353465__ABHD1	0.061278	0.055752	0.07989	0.57764	0.064113	0.91169	0.071832	0.067365	0.056389	0.06091	0.16949	0.1466	0.62978	0.038321	0.059208	0.47702	0.18695	0.11046	0.07002	0.044507	0.056983	0.064846	0.059856	0.050428	0.71759	0.089287	0.1362	0.14539	0.17314	0.072143	0.29704	0.069778	0.057168	0.048107	0.11635	0.065293	0.061381	0.080226
Meth__cg17213552__DLAT	0.036392	0.053985	0.058085	0.06083	0.050325	0.37854	0.041429	0.044812	0.17451	0.059436	0.12341	0.045533	0.27516	0.030947	0.12795	0.08185	0.053742	0.047837	0.43491	0.029301	0.038068	0.050686	0.4431	0.032529	0.081647	0.038944	0.04662	0.068438	0.049148	0.034129	0.040961	0.050961	0.027084	0.026331	0.044739	0.034173	0.032307	0.043247
Meth__cg15800421__CCR10	0.063282	0.68288	0.13441	0.54481	0.087386	0.047359	0.41267	0.047096	0.049716	0.061213	0.072406	0.52434	0.67607	0.80753	0.14902	0.6879	0.088762	0.10737	0.057732	0.85728	0.83672	0.24756	0.53769	0.308	0.077042	0.82966	0.073465	0.58134	0.55084	0.054517	0.058548	0.070508	0.078228	0.66671	0.12519	0.15676	0.58494	0.45362
Meth__cg13243219__MDS1	0.094203	0.053205	0.068851	0.076076	0.055473	0.17864	0.077174	0.10513	0.098281	0.062923	0.42189	0.49524	0.18054	0.053629	0.10416	0.082871	0.14946	0.18653	0.060935	0.043271	0.06323	0.073335	0.082634	0.064443	0.10987	0.07223	0.20837	0.1034	0.082081	0.061713	0.081497	0.089356	0.058967	0.068433	0.074576	0.077595	0.078299	0.067709
Meth__cg16245261__PRKCDBP	0.72705	0.05243	0.36675	0.89555	0.73029	0.30544	0.52796	0.052952	0.096729	0.68071	0.082096	0.26244	0.57302	0.059811	0.1117	0.092571	0.094151	0.20845	0.09409	0.42778	0.42774	0.11599	0.089734	0.42691	0.091419	0.61039	0.088987	0.17963	0.12772	0.069953	0.051734	0.074111	0.66353	0.33006	0.72243	0.72104	0.61394	0.58942
Meth__cg24762359__ATP12A	0.043633	0.045777	0.064687	0.053002	0.050961	0.79009	0.05965	0.065101	0.02265	0.051203	0.17341	0.087469	0.11009	0.09274	0.047168	0.065885	0.17718	0.088496	0.067723	0.063903	0.045648	0.089839	0.07127	0.036964	0.71291	0.049236	0.11735	0.28779	0.07663	0.069001	0.088918	0.13563	0.047	0.14606	0.10189	0.063937	0.044759	0.049915
Meth__cg15981265__KIAA1900	0.041726	0.032501	0.065164	0.043625	0.05399	0.75541	0.050882	0.059986	0.041646	0.057173	0.06539	0.052653	0.18142	0.035126	0.041817	0.035056	0.061076	0.063921	0.083685	0.043711	0.034858	0.039691	0.045446	0.032708	0.10419	0.035865	0.093514	0.094942	0.047878	0.041195	0.029048	0.10164	0.028017	0.03659	0.12389	0.037671	0.045923	0.034685
Meth__cg09553358__BM88	0.19551	0.032216	0.18956	0.62024	0.066284	0.67366	0.5422	0.92269	0.60857	0.060298	0.96309	0.91798	0.68254	0.74966	0.52351	0.14619	0.92848	0.22437	0.89478	0.81504	0.76277	0.16346	0.86417	0.04737	0.88758	0.51789	0.12487	0.9519	0.05399	0.028121	0.30309	0.7356	0.048992	0.49317	0.070658	0.054393	0.13521	0.16752
Meth__cg25153340__PLEKHK1	0.048699	0.034652	0.082032	0.096752	0.049301	0.80658	0.055659	0.06583	0.092346	0.030835	0.060547	0.1012	0.11134	0.028221	0.093392	0.049413	0.063568	0.086985	0.25701	0.055185	0.043381	0.064338	0.079051	0.044312	0.14695	0.059496	0.10389	0.072682	0.042382	0.031792	0.046117	0.26628	0.035862	0.038959	0.043073	0.050485	0.040718	0.052228
Meth__cg09424896__CIB3	0.065255	0.063733	0.65167	0.14757	0.060012	0.63935	0.077577	0.95004	0.1486	0.090296	0.73891	0.77515	0.26431	0.31089	0.13267	0.69546	0.7559	0.74622	0.051335	0.078989	0.066937	0.080463	0.83725	0.052947	0.48722	0.085883	0.16282	0.18148	0.17021	0.92619	0.33109	0.10613	0.14254	0.26824	0.12593	0.071693	0.088942	0.063621
Meth__cg24371225__MGC42105	0.033896	0.071905	0.97614	0.035425	0.028658	0.83156	0.055265	0.98228	0.025216	0.028904	0.13387	0.077482	0.96836	0.021982	0.02793	0.97415	0.072064	0.048143	0.63021	0.026546	0.028956	0.070675	0.43743	0.16493	0.79978	0.042729	0.15431	0.95404	0.072919	0.063367	0.031444	0.31851	0.021768	0.97798	0.30713	0.031498	0.077025	0.43057
Meth__cg21550442__FLJ36445	0.11427	0.08404	0.069588	0.084946	0.10408	0.92644	0.10117	0.89144	0.47491	0.063995	0.11029	0.80191	0.16644	0.029705	0.45181	0.16906	0.89634	0.10795	0.80866	0.057298	0.10033	0.069324	0.94977	0.0626	0.73665	0.072196	0.15833	0.10155	0.11052	0.87527	0.064078	0.87784	0.053738	0.07996	0.18507	0.089698	0.076898	0.064845
Meth__cg12658982__LOC222171	0.024225	0.017444	0.032814	0.018915	0.01872	0.4622	0.022233	0.017107	0.022495	0.024861	0.58454	0.38692	0.021517	0.017567	0.014709	0.5723	0.018176	0.060476	0.036821	0.021628	0.027353	0.018784	0.025772	0.013563	0.89236	0.022482	0.046154	0.052173	0.05583	0.019224	0.016807	0.066532	0.014206	0.01222	0.043268	0.023931	0.020081	0.019946
Meth__cg12507125__WWTR1	0.051565	0.04821	0.049819	0.081806	0.055255	0.042939	0.057088	0.039403	0.064318	0.051777	0.040247	0.039923	0.095177	0.059797	0.068567	0.042076	0.047037	0.15681	0.032704	0.040348	0.052127	0.14245	0.06519	0.048291	0.079032	0.056748	0.085882	0.17482	0.079556	0.044697	0.035047	0.04137	0.043916	0.03455	0.11137	0.050395	0.047429	0.58564
Meth__cg16204757__MSN	0.46294	0.050255	0.051576	0.84574	0.35971	0.043521	0.85614	0.34232	0.33583	0.061737	0.048217	0.050845	0.43375	0.75804	0.36272	0.34494	0.42781	0.27795	0.042125	0.85928	0.85094	0.53157	0.16536	0.49806	0.080287	0.51252	0.33558	0.82685	0.44018	0.4693	0.036989	0.49118	0.040049	0.81599	0.20759	0.092333	0.2296	0.063792
Meth__cg25112191__RORC	0.018744	0.028408	0.50252	0.091963	0.063136	0.35332	0.35254	0.89386	0.78913	0.0331	0.84209	0.34071	0.24153	0.17455	0.69928	0.31252	0.20532	0.032072	0.1257	0.47218	0.32785	0.022248	0.47174	0.17929	0.71286	0.40712	0.41855	0.66426	0.11274	0.11035	0.43873	0.07902	0.041085	0.014347	0.044251	0.031027	0.22586	0.16289
Meth__cg04956511__PTPN6	0.03225	0.022618	0.031017	0.038527	0.026983	0.9805	0.040832	0.31457	0.053368	0.032539	0.095867	0.049161	0.040184	0.016814	0.047216	0.026186	0.98352	0.10567	0.98399	0.020275	0.032936	0.024559	0.97769	0.025787	0.59746	0.034722	0.058024	0.060752	0.07638	0.96965	0.021993	0.68302	0.02673	0.023815	0.062668	0.033818	0.028054	0.029209
Meth__cg07753583__LRRC61	0.061933	0.24376	0.069407	0.076771	0.045369	0.86105	0.063376	0.058662	0.040715	0.069167	0.071677	0.033169	0.5032	0.040639	0.047919	0.53293	0.063067	0.14303	0.44343	0.048157	0.062882	0.060432	0.89269	0.042142	0.39909	0.069845	0.46137	0.14899	0.18916	0.4939	0.50786	0.53519	0.042795	0.050322	0.088547	0.050179	0.051941	0.056229
Meth__cg06668073__C20orf42	0.90337	0.23621	0.071409	0.11402	0.16595	0.35316	0.59099	0.029798	0.10216	0.11498	0.069126	0.068892	0.21828	0.084016	0.12421	0.075404	0.050772	0.093868	0.054367	0.38659	0.16042	0.29746	0.25111	0.075731	0.078561	0.094229	0.22968	0.71898	0.12871	0.1113	0.052595	0.064689	0.078411	0.62276	0.1239	0.093095	0.12292	0.10998
Meth__cg25095814__CASP8	0.078878	0.07786	0.061195	0.093237	0.068077	0.073232	0.10118	0.07575	0.15925	0.076386	0.13617	0.073067	0.091571	0.074912	0.099548	0.063751	0.068827	0.20654	0.069252	0.071285	0.20327	0.41303	0.080043	0.065383	0.14957	0.099564	0.096502	0.68547	0.17391	0.2279	0.048687	0.054557	0.042991	0.076905	0.38845	0.099474	0.2757	0.43539
Meth__cg18153124__KCNQ3	0.043802	0.039059	0.97699	0.05436	0.028558	0.94589	0.11557	0.93726	0.030065	0.041507	0.096636	0.22285	0.41368	0.065709	0.034332	0.048995	0.34205	0.069701	0.057466	0.25798	0.045316	0.033445	0.041915	0.29779	0.66296	0.5132	0.27294	0.9209	0.12012	0.036647	0.33917	0.092633	0.031342	0.11592	0.065828	0.043749	0.045263	0.038328
Meth__cg18993334__C1orf182	0.068844	0.075306	0.19248	0.050319	0.054784	0.06857	0.078068	0.072671	0.084713	0.13646	0.10406	0.32946	0.078918	0.050957	0.085697	0.085502	0.073754	0.12406	0.13652	0.077632	0.091339	0.099719	0.09476	0.076271	0.36302	0.12524	0.16549	0.078219	0.11351	0.070906	0.32546	0.11262	0.080868	0.098055	0.13261	0.067261	0.070645	0.075038
Meth__cg19220586__CREG1	0.050464	0.04129	0.065038	0.050458	0.036963	0.52486	0.051353	0.089608	0.040086	0.055195	0.069853	0.069912	0.065387	0.023023	0.044057	0.052157	0.06568	0.13188	0.46558	0.034264	0.065688	0.06118	0.1325	0.035552	0.58325	0.05841	0.086374	0.14101	0.071048	0.056792	0.047212	0.041216	0.040141	0.042547	0.18355	0.050488	0.058124	0.046195
Meth__cg22289810__NF1	0.076821	0.12771	0.16332	0.12721	0.081126	0.16761	0.073305	0.24903	0.11935	0.12762	0.077147	0.21732	0.26268	0.082816	0.092177	0.083859	0.27489	0.20176	0.17016	0.10748	0.11892	0.071811	0.13344	0.044646	0.71402	0.085041	0.11909	0.098755	0.15505	0.093471	0.11165	0.71777	0.066316	0.070683	0.16372	0.10195	0.091075	0.10673
Meth__cg17701886__B3GNT5	0.77203	0.57047	0.094199	0.50322	0.86472	0.090658	0.86485	0.038001	0.094171	0.43974	0.078217	0.050863	0.11302	0.62668	0.087743	0.08715	0.08563	0.11927	0.24784	0.37231	0.3919	0.85786	0.13302	0.79106	0.17144	0.078535	0.099707	0.38298	0.37924	0.073483	0.07921	0.078909	0.0473	0.89075	0.75338	0.56443	0.8369	0.83783
Meth__cg17469978__CAV1	0.073565	0.12553	0.052519	0.565	0.4382	0.037877	0.50598	0.03487	0.080347	0.056812	0.10298	0.040635	0.10294	0.1363	0.080225	0.76619	0.044752	0.15253	0.032265	0.040709	0.064479	0.79267	0.027848	0.23904	0.095389	0.078602	0.24441	0.87349	0.27916	0.040379	0.02989	0.044724	0.062565	0.87243	0.097035	0.10157	0.38802	0.47909
Meth__cg23583739__KDELR3	0.050493	0.57089	0.057216	0.10046	0.056546	0.041348	0.69652	0.047301	0.049108	0.048226	0.044365	0.04484	0.15308	0.36345	0.052632	0.050599	0.044922	0.091523	0.036565	0.053559	0.057388	0.057027	0.062081	0.038658	0.15686	0.085541	0.049093	0.51243	0.25534	0.049352	0.033905	0.030807	0.035548	0.56431	0.11028	0.068311	0.19084	0.046658
Meth__cg24889366__GNG13	0.039695	0.034513	0.50619	0.040614	0.036974	0.55077	0.046729	0.60194	0.047528	0.045447	0.58631	0.10593	0.20493	0.049939	0.054546	0.85567	0.47782	0.094947	0.049739	0.049619	0.042227	0.040644	0.93341	0.16911	0.67336	0.16198	0.056211	0.24133	0.068439	0.077284	0.038898	0.027971	0.027773	0.026613	0.073254	0.034775	0.044332	0.042113
Meth__cg05626013__LRRTM3	0.29061	0.093426	0.17159	0.63909	0.10767	0.27788	0.21835	0.77333	0.19201	0.13245	0.25376	0.23782	0.2509	0.16485	0.2089	0.20077	0.22465	0.14815	0.16475	0.13124	0.15774	0.78845	0.20112	0.16157	0.45484	0.1721	0.13881	0.29889	0.087942	0.10622	0.20464	0.34642	0.10595	0.10853	0.13061	0.12659	0.14646	0.14324
Meth__cg26774312__CAV2	0.021488	0.22452	0.021596	0.34431	0.259	0.018965	0.14185	0.010472	0.36743	0.023078	0.022347	0.034905	0.036884	0.20873	0.2897	0.016854	0.015186	0.03862	0.021988	0.017224	0.023027	0.69439	0.023475	0.021855	0.077826	0.020207	0.035278	0.14527	0.059563	0.016149	0.022044	0.036405	0.02518	0.026863	0.27991	0.032106	0.21346	0.091704
Meth__cg00513220__MOSC2	0.03051	0.626	0.85276	0.031575	0.065989	0.78412	0.35869	0.55531	0.16853	0.14089	0.36735	0.057219	0.64128	0.021385	0.15332	0.95724	0.29741	0.12406	0.35464	0.03248	0.039791	0.090206	0.69552	0.073015	0.0908	0.033435	0.074074	0.050426	0.43412	0.25392	0.065883	0.10969	0.072283	0.42737	0.068304	0.039132	0.22937	0.27567
Meth__cg27427207__ATP8A1	0.06031	0.050374	0.19572	0.067775	0.055593	0.34994	0.051177	0.70117	0.041174	0.082521	0.10491	0.056787	0.065743	0.051638	0.067884	0.048281	0.15706	0.081751	0.11499	0.052979	0.054302	0.045878	0.057281	0.029169	0.32973	0.055078	0.09548	0.088836	0.12502	0.053556	0.044235	0.4921	0.039381	0.054091	0.12882	0.060782	0.058055	0.047971
Meth__cg25705900__RNF144	0.06793	0.035627	0.45138	0.043002	0.042328	0.095482	0.057739	0.24556	0.048481	0.055769	0.24247	0.071832	0.19151	0.034535	0.057135	0.042534	0.060634	0.070309	0.044347	0.067664	0.055307	0.10708	0.061631	0.060669	0.89481	0.055456	0.15813	0.15613	0.069711	0.050225	0.1147	0.57175	0.035337	0.045032	0.10295	0.1238	0.042402	0.04056
Meth__cg14163776__CENTB2	0.38273	0.057989	0.87119	0.1001	0.061693	0.73855	0.088809	0.24767	0.34874	0.071846	0.13701	0.77451	0.63269	0.041325	0.18636	0.10191	0.67557	0.16197	0.28278	0.15045	0.089276	0.13783	0.27957	0.05397	0.46769	0.27654	0.089538	0.10055	0.095787	0.15563	0.31529	0.35714	0.091445	0.094187	0.078844	0.20087	0.096485	0.088354
Meth__cg15014458__LYPD3	0.022762	0.015946	0.02478	0.0206	0.044169	0.9626	0.028331	0.02388	0.022456	0.018656	0.10169	0.042575	0.024098	0.019187	0.019666	0.026175	0.33324	0.024142	0.075374	0.017774	0.021623	0.048363	0.29879	0.01938	0.85454	0.021726	0.038514	0.07516	0.03547	0.86683	0.020285	0.024045	0.019013	0.016825	0.035497	0.024875	0.020836	0.020043
Meth__cg05801648__SYK	0.10544	0.10226	0.11106	0.10691	0.10235	0.87487	0.14196	0.27619	0.09733	0.13999	0.60114	0.1091	0.1224	0.10285	0.094785	0.079635	0.49815	0.13585	0.12478	0.076791	0.092559	0.53721	0.17893	0.10837	0.73364	0.11477	0.36228	0.79153	0.15902	0.12082	0.081052	0.71146	0.10809	0.094701	0.15053	0.11089	0.093039	0.091988
Meth__cg06747888__TBR1	0.34451	0.14694	0.9166	0.11045	0.068479	0.91287	0.10154	0.91489	0.30024	0.086213	0.87401	0.8873	0.92516	0.093604	0.21282	0.89441	0.69516	0.29074	0.8852	0.073411	0.084	0.36592	0.89432	0.17871	0.80047	0.066035	0.10285	0.1454	0.13495	0.93282	0.15766	0.90857	0.15039	0.53994	0.13363	0.11234	0.38505	0.16266
Meth__cg13702536__GPR81	0.092228	0.087957	0.8184	0.062138	0.04599	0.82742	0.13801	0.81674	0.1192	0.070814	0.24385	0.070679	0.2675	0.038316	0.16459	0.60632	0.084418	0.31722	0.11922	0.060567	0.077254	0.098118	0.72925	0.069644	0.5199	0.068456	0.11718	0.17687	0.15856	0.14234	0.1138	0.417	0.10752	0.71257	0.18123	0.073065	0.098016	0.074287
Meth__cg17639046__HS3ST3B1	0.062075	0.053671	0.19465	0.063922	0.047387	0.56859	0.06445	0.6699	0.051716	0.067864	0.23336	0.20667	0.11081	0.049411	0.061366	0.10126	0.10908	0.40616	0.060726	0.050236	0.073668	0.065299	0.075233	0.05223	0.79662	0.1184	0.53573	0.87496	0.089071	0.19884	0.11072	0.051497	0.0543	0.21767	0.04127	0.06183	0.057832	0.052649
Meth__cg03003745__UNQ473	0.023829	0.021727	0.24205	0.03205	0.024317	0.76967	0.032516	0.94579	0.87651	0.028213	0.33372	0.36855	0.11754	0.015164	0.62171	0.24389	0.92538	0.28638	0.020053	0.022614	0.023669	0.036617	0.83669	0.020176	0.10883	0.025744	0.030464	0.069658	0.10154	0.58374	0.10797	0.067347	0.018647	0.049721	0.12986	0.020689	0.024956	0.018402
Meth__cg12529801__PRO0149	0.029528	0.042743	0.13522	0.035783	0.020513	0.88324	0.36897	0.04592	0.02717	0.02187	0.023709	0.035454	0.069167	0.021962	0.031506	0.027884	0.041547	0.020552	0.031816	0.013935	0.020908	0.02503	0.040728	0.022717	0.19898	0.020155	0.023833	0.047948	0.041789	0.020279	0.021717	0.091529	0.016421	0.037023	0.045782	0.020007	0.02195	0.02493
Meth__cg08700306__LRP3	0.029822	0.34655	0.24749	0.029985	0.038212	0.037435	0.038887	0.82744	0.047049	0.28144	0.044869	0.89802	0.41217	0.048698	0.043019	0.40806	0.027445	0.41259	0.054136	0.088368	0.10149	0.028419	0.13541	0.035374	0.52712	0.034702	0.13183	0.043153	0.39009	0.079143	0.42559	0.41659	0.065571	0.033679	0.054623	0.033749	0.03356	0.033209
