Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17992056__ICMT	0.07284	0.059518	0.083463	0.51328	0.90482	0.67323	0.52665	0.045046	0.39861	0.066178	0.070207	0.17329	0.18455	0.30128	0.13658	0.36598	0.16625	0.31546	0.065706	0.077119	0.10228	0.058967	0.079211	0.12686	0.75202	0.11483	0.1006	0.11262	0.051998	0.060111	0.064125	0.40191	0.06036	0.03698	0.12744	0.073048	0.15287	0.06205
Meth__cg18487515__ZNF342	0.031791	0.039582	0.63621	0.028261	0.035825	0.64466	0.040621	0.025668	0.033478	0.035974	0.035771	0.027136	0.13036	0.039877	0.93579	0.027747	0.056545	0.75966	0.021764	0.042049	0.048196	0.05467	0.021812	0.076582	0.037155	0.048477	0.050013	0.10181	0.038096	0.03139	0.17918	0.029177	0.020099	0.02961	0.056975	0.038914	0.034459	0.038648
Meth__cg03132911__IQGAP2	0.069092	0.037696	0.34557	0.045455	0.044131	0.3109	0.035875	0.099487	0.077983	0.13965	0.050804	0.05122	0.066249	0.071979	0.049258	0.054128	0.052456	0.024945	0.029703	0.057143	0.052179	0.058832	0.041667	0.48213	0.053641	0.05594	0.10152	0.12164	0.036098	0.032276	0.04389	0.030036	0.030425	0.085986	0.13995	0.073171	0.054821	0.039853
Meth__cg07308943__FLJ20628	0.036066	0.034547	0.045047	0.044329	0.032067	0.25217	0.05228	0.028523	0.036549	0.036669	0.062892	0.028717	0.088464	0.03618	0.047367	0.041605	0.076428	0.036259	0.030503	0.035051	0.035906	0.034762	0.038704	0.084247	0.040973	0.066507	0.055483	0.058457	0.031445	0.032788	0.044686	0.031561	0.032084	0.038078	0.05925	0.031838	0.04221	0.035023
Meth__cg11027570__RBP1	0.75775	0.093604	0.9784	0.093663	0.11737	0.85427	0.81289	0.07998	0.094383	0.082054	0.92108	0.19371	0.9057	0.11753	0.68959	0.066934	0.10637	0.30404	0.98665	0.73945	0.083831	0.09434	0.12949	0.86522	0.31493	0.082688	0.928	0.12595	0.089923	0.079572	0.11123	0.95294	0.087691	0.9732	0.061638	0.095855	0.43715	0.96554
Meth__cg07658718__CDK5R1	0.12705	0.24008	0.35711	0.15604	0.080799	0.088335	0.16338	0.38498	0.057517	0.11641	0.16803	0.32836	0.13152	0.076152	0.073878	0.11846	0.11309	0.054356	0.060982	0.13728	0.061354	0.076753	0.11887	0.54756	0.11329	0.087447	0.14862	0.13023	0.041681	0.089227	0.06438	0.049655	0.055879	0.23963	0.20401	0.081733	0.063409	0.069881
Meth__cg22443330__KIAA1018	0.080933	0.075801	0.28265	0.17445	0.096182	0.10713	0.14815	0.58581	0.12938	0.14222	0.12661	0.61132	0.19462	0.12843	0.24454	0.70141	0.2029	0.10426	0.15674	0.31798	0.13315	0.85371	0.11659	0.55452	0.20316	0.13085	0.29203	0.11289	0.099088	0.44444	0.68354	0.11757	0.067899	0.082564	0.25382	0.11957	0.075152	0.099894
Meth__cg01656853__FUT2	0.066308	0.1365	0.66314	0.31179	0.10026	0.86601	0.41167	0.71885	0.75433	0.12388	0.81615	0.19134	0.47425	0.59451	0.068335	0.60996	0.1889	0.5215	0.72034	0.46292	0.076918	0.7816	0.081243	0.51226	0.29652	0.079202	0.18265	0.19463	0.50328	0.073761	0.87192	0.90646	0.14798	0.54472	0.041762	0.060721	0.058727	0.25842
Meth__cg22796458__UBQLN4	0.026568	0.034258	0.032251	0.048016	0.081056	0.032488	0.040589	0.026348	0.23196	0.079448	0.027187	0.085967	0.071988	0.19066	0.027766	0.019763	0.047216	0.04388	0.03607	0.041413	0.040446	0.024154	0.029576	0.061434	0.053194	0.059617	0.10201	0.030829	0.028019	0.026482	0.025449	0.040525	0.039521	0.03423	0.11865	0.047358	0.046911	0.05188
Meth__cg15983538__SEMA4A	0.055037	0.074217	0.10529	0.22341	0.063748	0.84618	0.24595	0.15183	0.050269	0.082469	0.094494	0.10354	0.11895	0.054396	0.36339	0.8837	0.14457	0.2754	0.097663	0.1093	0.07786	0.86351	0.11403	0.81885	0.082458	0.18724	0.11087	0.074811	0.21347	0.36508	0.757	0.076965	0.04243	0.084733	0.11846	0.076692	0.066837	0.068948
Meth__cg11400333__MGC33486	0.065965	0.04302	0.35079	0.45569	0.058885	0.2758	0.41465	0.24618	0.058689	0.047049	0.084294	0.099443	0.31316	0.071531	0.10405	0.066271	0.086461	0.05712	0.59201	0.51235	0.037713	0.051732	0.20095	0.64432	0.17071	0.072002	0.83763	0.14143	0.039502	0.052292	0.044845	0.045176	0.050578	0.13106	0.0561	0.03738	0.054691	0.054054
Meth__cg01151699__CACNG2	0.10254	0.052545	0.10389	0.072727	0.084303	0.06527	0.46665	0.69083	0.14651	0.08121	0.11266	0.29098	0.37544	0.14156	0.058039	0.05928	0.12227	0.28694	0.061132	0.097848	0.43443	0.072393	0.045748	0.83529	0.062753	0.10342	0.74103	0.092317	0.062981	0.060345	0.074886	0.046089	0.044536	0.097116	0.095286	0.069349	0.086593	0.059938
Meth__cg00512374__IGFBP4	0.039019	0.17056	0.73212	0.045583	0.026289	0.038611	0.036017	0.025474	0.026224	0.036427	0.041428	0.053654	0.88136	0.033356	0.25959	0.035694	0.055902	0.033113	0.043203	0.043687	0.040802	0.042195	0.029138	0.067978	0.030704	0.047754	0.070992	0.072526	0.027244	0.029867	0.028511	0.025094	0.039253	0.89333	0.081357	0.036087	0.029941	0.03818
Meth__cg01731341__FGF6	0.59495	0.031631	0.94487	0.94467	0.60298	0.2069	0.23149	0.80334	0.044633	0.57189	0.94246	0.92999	0.55648	0.14235	0.59819	0.96507	0.20962	0.034019	0.66832	0.37095	0.57098	0.32242	0.38337	0.41226	0.56983	0.038707	0.26354	0.044001	0.94626	0.46815	0.025523	0.91483	0.032911	0.33116	0.071166	0.10139	0.41365	0.13136
Meth__cg25834568__RSPO3	0.082336	0.077293	0.73914	0.11013	0.08344	0.1517	0.10127	0.12159	0.084233	0.10169	0.56496	0.12894	0.19921	0.11826	0.089654	0.080133	0.12387	0.078731	0.095208	0.12959	0.079429	0.08127	0.10292	0.19496	0.18037	0.084699	0.22184	0.0982	0.081492	0.079344	0.082167	0.090787	0.084075	0.10455	0.10253	0.10592	0.21899	0.21009
Meth__cg08695223__SLC9A6	0.70761	0.038366	0.024223	0.047747	0.12944	0.022613	0.038625	0.3778	0.027714	0.66247	0.033191	0.04339	0.037502	0.024488	0.52896	0.70072	0.13285	0.022654	0.0223	0.026586	0.36969	0.13264	0.60511	0.046012	0.043895	0.56481	0.50872	0.070312	0.74961	0.023837	0.7034	0.027126	0.02134	0.44607	0.056338	0.6194	0.070392	0.028041
Meth__cg24898753__FTH1	0.015413	0.71955	0.55515	0.090737	0.10143	0.056127	0.55003	0.029342	0.018959	0.75923	0.018579	0.21301	0.072801	0.041377	0.12401	0.031824	0.02156	0.96695	0.11154	0.07772	0.025326	0.38588	0.14617	0.30307	0.041294	0.32953	0.037905	0.6795	0.062795	0.026879	0.046473	0.012092	0.032228	0.017065	0.13475	0.13328	0.018849	0.019812
Meth__cg09816912__MARCKS	0.91854	0.04504	0.041871	0.047589	0.046857	0.036366	0.068434	0.042588	0.05226	0.074944	0.050772	0.042979	0.49703	0.62427	0.048773	0.043719	0.077224	0.058465	0.043421	0.043701	0.040189	0.058223	0.044921	0.14431	0.050671	0.065421	0.35891	0.06279	0.044075	0.047376	0.04958	0.04878	0.039527	0.037866	0.8364	0.27277	0.07333	0.051219
Meth__cg04784672__LRFN5	0.90456	0.023474	0.91519	0.032396	0.023618	0.66062	0.75786	0.93455	0.032906	0.28292	0.95922	0.95503	0.7639	0.16408	0.039842	0.18731	0.066732	0.067626	0.77887	0.90535	0.80727	0.031088	0.95224	0.8719	0.028117	0.086519	0.57157	0.042121	0.025892	0.083512	0.60284	0.20847	0.032648	0.52875	0.41658	0.71244	0.80176	0.52011
Meth__cg03556497__SLC32A1	0.208	0.081666	0.6296	0.18796	0.12842	0.49228	0.29291	0.55419	0.082155	0.11509	0.5878	0.33999	0.15024	0.091718	0.061853	0.11441	0.18032	0.071168	0.33421	0.56274	0.24161	0.074491	0.6181	0.52797	0.18207	0.11685	0.63514	0.11413	0.062246	0.071815	0.07529	0.072023	0.078942	0.42785	0.16349	0.17826	0.27274	0.16116
Meth__cg27063607__MRPL33	0.055158	0.043818	0.043045	0.046769	0.047023	0.37139	0.077016	0.042168	0.053249	0.05393	0.043986	0.055256	0.10044	0.069437	0.044511	0.044002	0.10831	0.043258	0.032291	0.052259	0.054029	0.036253	0.039789	0.076452	0.060392	0.075254	0.12258	0.11462	0.041461	0.045312	0.037087	0.04292	0.039164	0.047676	0.11338	0.039619	0.051636	0.053326
Meth__cg04525496__CSPG2	0.73104	0.024087	0.62211	0.43738	0.41544	0.074345	0.94704	0.025519	0.092589	0.1205	0.36619	0.33666	0.95308	0.26764	0.96353	0.016597	0.26081	0.028513	0.61342	0.78532	0.11429	0.038458	0.6405	0.95729	0.67445	0.0465	0.94118	0.054082	0.028212	0.027611	0.032579	0.97277	0.30494	0.84369	0.40109	0.096408	0.96699	0.96196
Meth__cg17773950__IGF2AS	0.42903	0.055883	0.58901	0.098246	0.067176	0.32571	0.27331	0.48893	0.065234	0.076214	0.58555	0.76724	0.41506	0.059686	0.055702	0.32811	0.13711	0.33661	0.82642	0.44181	0.07161	0.055131	0.44401	0.76673	0.075557	0.087146	0.83494	0.078018	0.047588	0.45769	0.12432	0.043988	0.046278	0.19644	0.53664	0.74262	0.053325	0.05472
Meth__cg01717150__KCNK9	0.24736	0.037899	0.082538	0.046334	0.035845	0.678	0.0696	0.057418	0.03894	0.041914	0.60861	0.039762	0.19789	0.037478	0.039749	0.065094	0.080059	0.13174	0.034562	0.044662	0.045683	0.051193	0.13297	0.85351	0.066475	0.056206	0.19922	0.104	0.030106	0.059152	0.21111	0.037638	0.035009	0.063977	0.062078	0.057696	0.07604	0.054449
Meth__cg24478145__SCFD1	0.16582	0.1058	0.16766	0.095615	0.04091	0.14527	0.16692	0.11239	0.13931	0.12455	0.19149	0.11925	0.14041	0.094604	0.11901	0.10598	0.16813	0.1775	0.060116	0.11636	0.13071	0.17453	0.10887	0.82823	0.11215	0.20382	0.1689	0.17141	0.10528	0.13649	0.14555	0.060957	0.078954	0.093729	0.26092	0.088677	0.17344	0.082949
Meth__cg00718513__	0.28091	0.04774	0.13012	0.12325	0.38122	0.046487	0.06697	0.11187	0.48577	0.12091	0.13058	0.11412	0.085273	0.31714	0.075766	0.044891	0.059576	0.092951	0.066601	0.064197	0.054758	0.054758	0.21622	0.10417	0.12465	0.13973	0.10309	0.057172	0.041052	0.062521	0.064757	0.3744	0.034645	0.060901	0.18206	0.17159	0.11628	0.099275
Meth__cg26822601__GNL3L	0.39183	0.09159	0.077619	0.059354	0.27437	0.053141	0.082521	0.047894	0.33038	0.078625	0.052882	0.58401	0.22859	0.24217	0.35057	0.053912	0.37127	0.074773	0.039659	0.073639	0.11027	0.17729	0.46525	0.21903	0.35588	0.35057	0.3581	0.093104	0.30558	0.054891	0.2233	0.088286	0.055179	0.052447	0.13352	0.33125	0.19172	0.05893
Meth__cg25589890__ULBP1	0.056146	0.041909	0.049916	0.051915	0.036247	0.93626	0.044792	0.040072	0.49535	0.032479	0.47047	0.031709	0.91516	0.50606	0.56351	0.043169	0.069273	0.040628	0.042569	0.054173	0.53516	0.038313	0.3299	0.89611	0.042954	0.059274	0.080388	0.082562	0.036033	0.042197	0.52754	0.037413	0.041096	0.64778	0.074506	0.042673	0.043272	0.047862
Meth__cg02237119__WBSCR27	0.079581	0.098979	0.25433	0.29833	0.11318	0.65562	0.20857	0.061874	0.7111	0.13405	0.11677	0.53299	0.38777	0.66452	0.11975	0.067718	0.074277	0.17208	0.4447	0.37427	0.13395	0.42609	0.12214	0.14058	0.25371	0.086914	0.086967	0.17078	0.043724	0.084316	0.065748	0.18571	0.061764	0.061316	0.07289	0.089165	0.059934	0.060017
Meth__cg18285951__INPP5E	0.047988	0.069021	0.93549	0.25474	0.037606	0.033028	0.036854	0.028228	0.04359	0.048948	0.0398	0.41478	0.071035	0.27678	0.090285	0.033881	0.08044	0.052045	0.034341	0.054153	0.052493	0.14974	0.057994	0.12191	0.047954	0.079614	0.09184	0.13002	0.041741	0.035594	0.036633	0.040754	0.17955	0.60425	0.13598	0.064554	0.045329	0.047459
Meth__cg24835159__RNF43	0.084587	0.17434	0.085326	0.053329	0.18877	0.52139	0.072049	0.068585	0.85288	0.062148	0.87304	0.12972	0.25099	0.6651	0.083687	0.091146	0.18905	0.83141	0.22284	0.04834	0.13285	0.8331	0.073956	0.75502	0.052067	0.2187	0.25422	0.1664	0.86023	0.062004	0.069078	0.068028	0.052684	0.061594	0.19796	0.42235	0.31192	0.81211
Meth__cg19923326__KCNQ1	0.10331	0.10228	0.80401	0.14411	0.19978	0.85631	0.2112	0.79723	0.26501	0.65236	0.41511	0.38274	0.4141	0.24895	0.45858	0.89536	0.12192	0.060467	0.082756	0.25299	0.36517	0.81263	0.27055	0.13908	0.17093	0.081791	0.17703	0.093433	0.4371	0.89623	0.16851	0.29351	0.085591	0.38514	0.075494	0.14329	0.30741	0.42101
Meth__cg22609576__SPG20	0.036944	0.044558	0.40293	0.047021	0.036035	0.036742	0.04643	0.0369	0.033581	0.060883	0.047115	0.089789	0.057456	0.039852	0.047149	0.035198	0.088257	0.030339	0.029552	0.048345	0.046104	0.041187	0.036973	0.089769	0.043512	0.052538	0.25847	0.075984	0.028171	0.038282	0.035642	0.039842	0.034109	0.039795	0.11333	0.041382	0.047418	0.036949
Meth__cg08040428__PSD3	0.04471	0.045046	0.92156	0.051294	0.35874	0.89801	0.073391	0.042325	0.044672	0.081791	0.045332	0.059123	0.10326	0.20752	0.065552	0.050924	0.1257	0.034798	0.034563	0.061226	0.26828	0.056331	0.24976	0.058048	0.071666	0.068844	0.082056	0.074585	0.048602	0.043797	0.038685	0.039626	0.056929	0.096763	0.10927	0.066082	0.048575	0.057938
Meth__cg27269921__MN1	0.023956	0.020398	0.02505	0.024236	0.025042	0.038284	0.024654	0.016021	0.023573	0.02704	0.24246	0.015971	0.02995	0.032998	0.02609	0.021741	0.035899	0.017909	0.027943	0.021872	0.023458	0.022057	0.026303	0.96774	0.026661	0.062579	0.029062	0.029153	0.022684	0.020206	0.016452	0.022517	0.021257	0.018282	0.040275	0.028593	0.020938	0.023037
Meth__cg02017041__SCN1B	0.066506	0.36499	0.59614	0.38979	0.16237	0.29522	0.41275	0.54689	0.077586	0.64496	0.20589	0.63898	0.32404	0.062468	0.10402	0.12595	0.13903	0.044873	0.21402	0.066177	0.069661	0.17275	0.16898	0.1128	0.33896	0.27579	0.84117	0.069127	0.060065	0.53302	0.16935	0.31452	0.41204	0.82424	0.082885	0.056935	0.29476	0.56796
Meth__cg00836605__JAZF1	0.038985	0.045558	0.050788	0.040145	0.041691	0.44862	0.040222	0.037648	0.030584	0.035733	0.040211	0.050998	0.13468	0.033171	0.040751	0.03166	0.060982	0.028074	0.0271	0.03555	0.062696	0.038784	0.071282	0.061717	0.039383	0.077246	0.080957	0.048558	0.02523	0.026068	0.033543	0.066356	0.025536	0.030998	0.058554	0.036219	0.032996	0.034162
Meth__cg00725143__NPEPPS	0.025689	0.02787	0.036633	0.018237	0.042954	0.091097	0.034373	0.021465	0.035096	0.036924	0.026342	0.038909	0.058731	0.026958	0.019574	0.024018	0.036603	0.028482	0.025775	0.024133	0.03164	0.036102	0.029238	0.074655	0.033939	0.044365	0.051043	0.041295	0.0209	0.017409	0.024033	0.046402	0.028216	0.020829	0.03304	0.026802	0.045312	0.051343
Meth__cg11044163__CPVL	0.10946	0.015737	0.56512	0.12109	0.025069	0.073626	0.16207	0.87614	0.030765	0.11753	0.046187	0.18916	0.52967	0.041742	0.79677	0.043919	0.070578	0.043763	0.14259	0.14957	0.87842	0.031927	0.034687	0.18569	0.53538	0.0767	0.22422	0.035185	0.031655	0.065776	0.063116	0.90433	0.029008	0.28294	0.049965	0.037371	0.15322	0.26292
Meth__cg14870461__AER61	0.69573	0.94442	0.75392	0.97486	0.95143	0.03558	0.22057	0.69238	0.85566	0.24271	0.027343	0.77487	0.87496	0.87452	0.040534	0.020638	0.14968	0.011646	0.2137	0.27823	0.26523	0.17849	0.59615	0.037273	0.25964	0.022156	0.5696	0.79922	0.017455	0.019148	0.011109	0.94438	0.6021	0.73793	0.24775	0.49158	0.82783	0.77426
Meth__cg05684891__DAB2IP	0.37319	0.91491	0.28499	0.25014	0.29239	0.13225	0.92046	0.09957	0.73587	0.20438	0.96512	0.92751	0.9421	0.77917	0.096321	0.062837	0.93645	0.081683	0.9272	0.17146	0.029486	0.58553	0.9625	0.3013	0.067869	0.050637	0.94902	0.67096	0.87052	0.029534	0.031012	0.9748	0.03602	0.95331	0.75197	0.65583	0.7352	0.34068
Meth__cg24146183__JMJD2D	0.027103	0.016529	0.022192	0.020077	0.026508	0.022029	0.0267	0.038286	0.016394	0.028317	0.013841	0.018368	0.019469	0.016452	0.012123	0.014867	0.031603	0.018375	0.021361	0.02426	0.030684	0.015397	0.024886	0.03148	0.023596	0.013865	0.022463	0.018681	0.029659	0.030902	0.17219	0.019517	0.022347	0.018312	0.018174	0.01919	0.021137	0.022867
Meth__cg12858460__EOMES	0.58499	0.065293	0.53091	0.072857	0.090619	0.056546	0.88393	0.10847	0.052943	0.5063	0.19194	0.11798	0.12651	0.11369	0.052632	0.05367	0.10912	0.43241	0.32198	0.4839	0.53928	0.061381	0.5664	0.8722	0.051759	0.67342	0.57015	0.16429	0.088974	0.050012	0.057154	0.052164	0.58967	0.87869	0.52327	0.21166	0.58818	0.88564
Meth__cg11879514__SLC16A6	0.064351	0.071244	0.12678	0.097892	0.10182	0.1377	0.075519	0.038267	0.099266	0.076362	0.10921	0.47283	0.55456	0.12638	0.72931	0.080723	0.15104	0.11491	0.042772	0.057016	0.08415	0.77128	0.081772	0.82357	0.064658	0.15651	0.083727	0.1153	0.097356	0.077519	0.10085	0.067491	0.071481	0.098211	0.11185	0.085747	0.074879	0.051785
Meth__cg26993951__C2orf7	0.032662	0.02229	0.063572	0.084985	0.027111	0.037751	0.031503	0.03898	0.06262	0.045451	0.035263	0.18505	0.045383	0.05927	0.034028	0.022004	0.053189	0.026159	0.031244	0.047032	0.03781	0.03109	0.070085	0.072142	0.045513	0.048541	0.049303	0.070598	0.033415	0.030596	0.027974	0.045267	0.02576	0.026199	0.081724	0.24022	0.048448	0.031605
Meth__cg06790324__GRB10	0.0287	0.029236	0.035245	0.029391	0.026686	0.76044	0.032203	0.044538	0.022733	0.024045	0.028278	0.027343	0.042168	0.023738	0.027516	0.038745	0.037123	0.040643	0.020475	0.031217	0.021197	0.034179	0.073741	0.1097	0.033744	0.040874	0.067736	0.046753	0.017421	0.019674	0.016846	0.021786	0.017838	0.045768	0.040162	0.026064	0.03015	0.028468
Meth__cg13127386__SLC4A8	0.047375	0.044101	0.061562	0.34846	0.47397	0.52075	0.066575	0.078003	0.043116	0.058495	0.5684	0.37718	0.522	0.50795	0.047063	0.0437	0.20773	0.24663	0.067114	0.058643	0.037041	0.04241	0.7373	0.84932	0.086711	0.058684	0.84374	0.070923	0.036061	0.030666	0.041942	0.95945	0.52605	0.72973	0.079687	0.05	0.65021	0.93337
Meth__cg00459975__HMBOX1	0.039522	0.029774	0.14843	0.054007	0.036204	0.03598	0.045407	0.050857	0.025983	0.077819	0.037549	0.021816	0.081186	0.028791	0.037736	0.030011	0.083648	0.029951	0.027681	0.028474	0.81126	0.036276	0.050635	0.45644	0.042895	0.064664	0.39566	0.047642	0.19031	0.041171	0.026221	0.29769	0.033561	0.050461	0.047816	0.038106	0.32461	0.34747
Meth__cg18070061__DUSP4	0.021645	0.021646	0.029298	0.029703	0.017932	0.027862	0.030815	0.019184	0.0089809	0.020288	0.60896	0.027794	0.033289	0.016183	0.018523	0.01195	0.039301	0.025823	0.025557	0.022526	0.02316	0.022763	0.013107	0.080664	0.024675	0.029681	0.039405	0.023226	0.017952	0.012035	0.014885	0.010202	0.021077	0.01504	0.030199	0.021323	0.022956	0.023116
Meth__cg15729869__BARHL1	0.30313	0.015262	0.95474	0.1169	0.0080385	0.23277	0.29095	0.29218	0.011313	0.010038	0.54646	0.021235	0.18952	0.010886	0.0084604	0.034746	0.024116	0.13378	0.013885	0.1249	0.15597	0.39896	0.029218	0.93537	0.016265	0.015209	0.44814	0.016587	0.0094148	0.010205	0.01275	0.010199	0.010671	0.087779	0.036905	0.017953	0.063543	0.012873
Meth__cg23089298__SEMA4C	0.022763	0.072226	0.39779	0.02172	0.024106	0.037874	0.026181	0.030915	0.031571	0.026251	0.030331	0.42224	0.060323	0.033253	0.02853	0.031816	0.033211	0.026858	0.019478	0.030833	0.02543	0.031081	0.016998	0.60464	0.030522	0.034035	0.064939	0.057236	0.026938	0.02481	0.028615	0.02779	0.031706	0.04386	0.026273	0.029907	0.027025	0.025777
Meth__cg23078779__MAGED4	0.40245	0.01959	0.90978	0.21612	0.052054	0.40495	0.66208	0.27818	0.20353	0.12517	0.79496	0.43016	0.38595	0.18227	0.44878	0.051085	0.35318	0.032894	0.2872	0.081373	0.38735	0.17835	0.3591	0.70222	0.10221	0.052209	0.59671	0.36842	0.36422	0.033377	0.34693	0.12454	0.12149	0.6402	0.059113	0.70514	0.16363	0.21173
Meth__cg07207789__CRISPLD2	0.071852	0.0416	0.032095	0.27964	0.7222	0.85604	0.31603	0.85904	0.41265	0.25904	0.53911	0.71975	0.3778	0.27844	0.50834	0.91253	0.087316	0.84012	0.055578	0.18647	0.84036	0.91523	0.21688	0.81184	0.5357	0.10635	0.2125	0.085175	0.054089	0.1055	0.86498	0.86763	0.034067	0.79814	0.34204	0.35958	0.33383	0.41318
Meth__cg04315264__RPL10A	0.12409	0.071006	0.16315	0.07865	0.03408	0.45683	0.087918	0.079172	0.081468	0.055048	0.090721	0.21244	0.12497	0.06298	0.041672	0.066809	0.1033	0.038307	0.058875	0.098184	0.057401	0.59049	0.042107	0.10666	0.074336	0.080491	0.14251	0.098487	0.055057	0.056675	0.040166	0.041864	0.065784	0.041265	0.076223	0.045231	0.053536	0.051424
Meth__cg26535072__APBA1	0.07811	0.25744	0.10365	0.13754	0.12622	0.19572	0.26775	0.042872	0.044396	0.071526	0.050727	0.1849	0.50763	0.066861	0.10886	0.042214	0.11554	0.053401	0.072294	0.10057	0.36079	0.057685	0.15532	0.12814	0.076421	0.12636	0.33735	0.25687	0.077043	0.069989	0.30112	0.076073	0.11776	0.6467	0.20357	0.35334	0.088728	0.053156
Meth__cg20478514__SCCPDH	0.029159	0.03446	0.5147	0.02857	0.025265	0.029657	0.033088	0.022814	0.027718	0.035452	0.29259	0.028472	0.9132	0.032058	0.037693	0.025898	0.054973	0.022595	0.019657	0.032161	0.023696	0.031894	0.018868	0.071467	0.034653	0.033176	0.09595	0.053991	0.027964	0.021234	0.021889	0.030548	0.024825	0.043654	0.068695	0.038041	0.027381	0.035982
Meth__cg06981182__C10orf59	0.61137	0.070592	0.087392	0.91535	0.08291	0.90222	0.068847	0.034723	0.048838	0.61946	0.56736	0.1383	0.90052	0.068891	0.073012	0.047696	0.0895	0.050917	0.042279	0.060715	0.91464	0.23261	0.044769	0.12711	0.4904	0.10013	0.11615	0.17001	0.28538	0.53793	0.17021	0.097911	0.055253	0.88652	0.43443	0.057492	0.20871	0.48137
Meth__cg11719297__RIPK4	0.11051	0.11478	0.09388	0.096402	0.06107	0.59899	0.12217	0.18862	0.050232	0.072066	0.12462	0.081253	0.10821	0.075619	0.054823	0.10091	0.12337	0.27949	0.06914	0.15466	0.090671	0.10459	0.11513	0.19261	0.09082	0.087148	0.15438	0.13072	0.075194	0.088402	0.090382	0.072435	0.054221	0.060583	0.17043	0.074312	0.071375	0.062064
Meth__cg20916523__VHL	0.91215	0.38676	0.55283	0.82252	0.86783	0.11552	0.7563	0.03203	0.36108	0.78472	0.052723	0.93439	0.22095	0.28243	0.76545	0.056398	0.25226	0.37079	0.35853	0.056409	0.19642	0.37916	0.97128	0.04568	0.60596	0.15864	0.14653	0.75193	0.035865	0.07025	0.6258	0.11187	0.12091	0.03511	0.14672	0.39165	0.073125	0.04371
Meth__cg10639440__SCRN1	0.066373	0.064153	0.075265	0.067097	0.068243	0.055283	0.083891	0.054899	0.04388	0.055256	0.06539	0.067632	0.15494	0.070003	0.93952	0.057949	0.12176	0.03685	0.057046	0.073058	0.057528	0.053873	0.038886	0.14725	0.067127	0.11538	0.14938	0.090645	0.071612	0.051625	0.051376	0.058572	0.046526	0.044417	0.10776	0.063918	0.057199	0.067861
Meth__cg10663017__DUSP23	0.067152	0.061946	0.083548	0.28018	0.055946	0.61708	0.06405	0.06688	0.071339	0.088765	0.079993	0.075472	0.12446	0.08325	0.064775	0.039958	0.11026	0.08342	0.098522	0.12946	0.095486	0.1179	0.037479	0.093412	0.12382	0.14631	0.093497	0.071219	0.074451	0.12512	0.075124	0.072536	0.039102	0.094474	0.15555	0.093842	0.082316	0.082344
Meth__cg00815605__ACOT2	0.066589	0.54777	0.081616	0.076174	0.079405	0.39865	0.085456	0.058386	0.081464	0.10247	0.067716	0.071762	0.64658	0.094285	0.10197	0.064734	0.16954	0.34172	0.74117	0.53552	0.061944	0.085858	0.19467	0.1146	0.078571	0.093013	0.11946	0.27994	0.079772	0.065903	0.47917	0.10204	0.063582	0.055901	0.08671	0.07937	0.064324	0.075357
Meth__cg25059792__EIF3S4	0.043772	0.050404	0.048866	0.052069	0.042599	0.04774	0.049162	0.034025	0.044518	0.058846	0.046674	0.041811	0.095153	0.05014	0.049517	0.041082	0.1381	0.085909	0.070405	0.10783	0.042665	0.044168	0.060858	0.28041	0.05936	0.081706	0.13812	0.24721	0.039931	0.042792	0.052808	0.050442	0.045484	0.040671	0.14755	0.054682	0.058491	0.046829
Meth__cg18931421__KIAA0090	0.079169	0.059541	0.37136	0.075641	0.054358	0.075759	0.059748	0.067529	0.068856	0.047288	0.073538	0.069085	0.20062	0.061641	0.074618	0.04176	0.17126	0.053525	0.08352	0.071697	0.0754	0.05195	0.055556	0.18705	0.057749	0.13209	0.149	0.162	0.046719	0.038121	0.049685	0.045879	0.040661	0.099323	0.061509	0.065642	0.059049	0.063138
Meth__cg25822709__RRAGA	0.18917	0.063789	0.10569	0.16425	0.10826	0.068401	0.069029	0.079198	0.092494	0.095623	0.063789	0.062162	0.088158	0.073601	0.047019	0.053716	0.041034	0.068621	0.061294	0.080457	0.10672	0.064475	0.08414	0.21148	0.11715	0.080164	0.14702	0.17465	0.037814	0.030199	0.49599	0.080168	0.061684	0.061734	0.1454	0.25253	0.088545	0.058624
Meth__cg14225485__FAM84A	0.035872	0.040108	0.95981	0.19417	0.050691	0.16413	0.035364	0.053771	0.045642	0.29565	0.045155	0.0389	0.063684	0.044011	0.047031	0.040624	0.09931	0.43209	0.03401	0.042879	0.030314	0.0344	0.023885	0.89769	0.037098	0.070161	0.12569	0.037219	0.031341	0.031956	0.048533	0.025105	0.02765	0.03276	0.40935	0.034258	0.13211	0.041124
