Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg18408326__CACNB2	0.27802	0.042508	0.76881	0.73495	0.48067	0.06669	0.4214	0.46751	0.63171	0.052307	0.18947	0.8285	0.53467	0.4228	0.10467	0.041377	0.14031	0.037956	0.054891	0.053872	0.36645	0.31295	0.62805	0.05959	0.19697	0.59874	0.36219	0.16047	0.30064	0.077633	0.046185	0.18884	0.071775	0.12502	0.045019	0.23727	0.060041	0.53668	0.52214
Meth__cg05741384__ODC1	0.028316	0.035661	0.049107	0.04473	0.029435	0.047569	0.02911	0.04556	0.065718	0.027713	0.02499	0.033528	0.062856	0.10579	0.2172	0.026767	0.30262	0.043346	0.041817	0.019288	0.018502	0.035514	0.094875	0.041991	0.024282	0.041685	0.034145	0.034363	0.053302	0.060164	0.019659	0.056854	0.020536	0.02989	0.022028	0.020735	0.02939	0.054196	0.042335
Meth__cg12229172__MGST2	0.5682	0.045802	0.051602	0.040588	0.058105	0.90616	0.061106	0.91855	0.044391	0.66609	0.066968	0.040776	0.023511	0.066223	0.025156	0.5669	0.073619	0.043697	0.1088	0.44056	0.052563	0.052042	0.065077	0.039409	0.029149	0.090873	0.043879	0.082931	0.24578	0.073442	0.043947	0.036818	0.039534	0.028719	0.022618	0.032005	0.20466	0.038517	0.29641
Meth__cg25104030__RASGEF1A	0.057249	0.04033	0.31348	0.060835	0.051146	0.4472	0.081241	0.3124	0.45393	0.041467	0.044912	0.49508	0.08152	0.36717	0.044909	0.059034	0.45259	0.053621	0.081723	0.039421	0.035256	0.04827	0.18108	0.46131	0.064386	0.3243	0.04657	0.075085	0.13272	0.053804	0.039706	0.049151	0.069546	0.22339	0.04145	0.031162	0.08744	0.07011	0.046049
Meth__cg12063359__KCNK15	0.094141	0.95077	0.96419	0.089799	0.023105	0.64883	0.044055	0.57069	0.66757	0.021351	0.028822	0.42341	0.015679	0.93124	0.034001	0.32069	0.96323	0.18283	0.66535	0.13566	0.022651	0.066038	0.025434	0.63698	0.031726	0.61049	0.043522	0.039969	0.77796	0.5107	0.036454	0.070798	0.029544	0.087729	0.5148	0.94903	0.081173	0.026159	0.035703
Meth__cg18392783__PRKCDBP	0.72279	0.05668	0.10198	0.92889	0.92279	0.39119	0.92838	0.13322	0.068458	0.092324	0.9204	0.095684	0.097667	0.89594	0.040635	0.10376	0.072654	0.064022	0.1539	0.050832	0.93983	0.9281	0.081283	0.10755	0.064907	0.12885	0.90392	0.11032	0.85172	0.13426	0.060323	0.049095	0.053102	0.91698	0.052042	0.91754	0.83479	0.61401	0.90978
Meth__cg15840658__APBA1	0.074204	0.080116	0.080893	0.057326	0.048096	0.60417	0.081125	0.027849	0.093471	0.028194	0.041468	0.044829	0.038062	0.11331	0.031751	0.045738	0.046519	0.077648	0.074681	0.031839	0.037431	0.059179	0.06317	0.066227	0.043651	0.44059	0.066217	0.062682	0.11808	0.1106	0.037689	0.12387	0.049747	0.10303	0.029879	0.093522	0.064953	0.04335	0.05322
Meth__cg14314889__OR1E2	0.57682	0.033208	0.26345	0.64087	0.03974	0.11834	0.15843	0.027847	0.23179	0.079042	0.063533	0.41599	0.55985	0.16041	0.054154	0.12291	0.23011	0.37169	0.14849	0.02276	0.10887	0.28114	0.85211	0.13736	0.39538	0.16138	0.035748	0.13947	0.15532	0.057372	0.032783	0.12302	0.055291	0.29395	0.026733	0.50192	0.045338	0.21919	0.047609
Meth__cg27383956__FLJ13265	0.03109	0.044627	0.94986	0.05002	0.049315	0.88459	0.048568	0.95166	0.98124	0.31235	0.048619	0.95776	0.89548	0.85139	0.063695	0.29594	0.96099	0.75764	0.70933	0.74376	0.10065	0.04704	0.086473	0.95444	0.10301	0.57359	0.042971	0.084074	0.13299	0.055699	0.054876	0.94499	0.067977	0.55097	0.080572	0.78281	0.094811	0.20177	0.14567
Meth__cg02430692__PEX5L	0.083123	0.042468	0.74502	0.60438	0.049606	0.45257	0.69856	0.19553	0.88833	0.080092	0.058632	0.44078	0.55406	0.48601	0.84722	0.109	0.10839	0.13236	0.21011	0.15516	0.09387	0.19981	0.20466	0.10245	0.092431	0.73765	0.12777	0.081752	0.43664	0.12434	0.043781	0.063084	0.11493	0.22032	0.051334	0.18069	0.17088	0.10606	0.091176
Meth__cg16029957__QPCT	0.06882	0.22599	0.91428	0.42365	0.18334	0.28956	0.22688	0.12951	0.42959	0.1136	0.099585	0.89365	0.41627	0.8442	0.078759	0.12807	0.88251	0.51268	0.13284	0.092934	0.27199	0.26918	0.39211	0.27028	0.088428	0.1471	0.33314	0.13041	0.65477	0.20461	0.10096	0.083656	0.084521	0.36542	0.090431	0.78951	0.31003	0.19326	0.13049
Meth__cg24677780__CA11	0.055462	0.23461	0.073828	0.45431	0.18105	0.04277	0.26434	0.34303	0.0436	0.05866	0.050339	0.12198	0.15311	0.42224	0.13389	0.070786	0.21562	0.058251	0.1175	0.040124	0.067817	0.094313	0.34116	0.20821	0.088606	0.12322	0.24275	0.070035	0.35797	0.11028	0.055734	0.055288	0.050731	0.12253	0.24427	0.42725	0.074248	0.086204	0.070084
Meth__cg19304410__CACHD1	0.026998	0.033008	0.034736	0.032235	0.022516	0.36622	0.029439	0.054299	0.81303	0.031781	0.029705	0.23034	0.12405	0.24255	0.087686	0.034823	0.30429	0.030007	0.05231	0.030747	0.022765	0.028651	0.027912	0.074585	0.02533	0.062956	0.025362	0.097563	0.12692	0.072469	0.068299	0.037886	0.27604	0.09788	0.024606	0.024766	0.063877	0.08513	0.098728
Meth__cg07997737__NRTN	0.16461	0.20494	0.47987	0.23982	0.15686	0.23703	0.12488	0.23827	0.82267	0.10978	0.29868	0.84916	0.64207	0.68844	0.061492	0.098994	0.65751	0.66927	0.41086	0.053234	0.48228	0.47454	0.41555	0.68617	0.66625	0.16821	0.13173	0.13955	0.09283	0.3792	0.072664	0.052992	0.098102	0.71981	0.10466	0.27753	0.18228	0.086437	0.10518
Meth__cg12874092__VIM	0.93535	0.17695	0.98619	0.017637	0.56029	0.01704	0.97934	0.062345	0.017528	0.0091108	0.98641	0.094174	0.23194	0.030378	0.99325	0.016964	0.016682	0.0111	0.020677	0.015159	0.97836	0.9792	0.64735	0.020785	0.98288	0.038988	0.070573	0.048694	0.93911	0.27269	0.015201	0.012244	0.013827	0.014388	0.06775	0.98033	0.94419	0.94847	0.97627
Meth__cg15681351__UPF3B	0.11488	0.087939	0.05956	0.12861	0.055223	0.052796	0.10443	0.14904	0.5457	0.055985	0.052546	0.094648	0.12023	0.16507	0.096573	0.063348	0.42984	0.06799	0.13674	0.11496	0.068667	0.079954	0.36549	0.052822	0.57278	0.13562	0.09777	0.10602	0.46753	0.13448	0.36202	0.11829	0.098528	0.1385	0.078901	0.28199	0.21854	0.076677	0.080385
Meth__cg07607921__ZZEF1	0.037116	0.83904	0.38169	0.064192	0.21837	0.054377	0.11481	0.046996	0.031031	0.60202	0.41469	0.056031	0.10143	0.73768	0.038909	0.48857	0.053916	0.036589	0.056312	0.049119	0.05398	0.03502	0.053564	0.15285	0.57612	0.084865	0.049135	0.073013	0.061512	0.24854	0.018092	0.026329	0.77721	0.057904	0.076434	0.1422	0.085938	0.034836	0.061852
Meth__cg20536369__TIMM13	0.053221	0.043085	0.13534	0.064207	0.041554	0.042386	0.073922	0.062106	0.056214	0.039259	0.045423	0.050641	0.034572	0.098333	0.044558	0.049144	0.037994	0.070527	0.11658	0.037308	0.53798	0.64654	0.048919	0.074156	0.038716	0.1171	0.067292	0.088741	0.092256	0.059011	0.055172	0.040247	0.036262	0.035774	0.042191	0.038108	0.10908	0.046187	0.045589
Meth__cg07559730__ZNF702	0.04709	0.032904	0.045875	0.11117	0.030824	0.95345	0.053638	0.90134	0.37557	0.023909	0.031679	0.032483	0.07003	0.15689	0.026413	0.029214	0.04217	0.033252	0.11605	0.038797	0.90193	0.52733	0.051608	0.060022	0.032846	0.84614	0.040887	0.20019	0.39281	0.070144	0.064961	0.06517	0.12627	0.033353	0.027525	0.027915	0.1772	0.27905	0.45986
Meth__cg13243219__MDS1	0.094203	0.053205	0.068851	0.076076	0.055473	0.17864	0.077174	0.37547	0.10513	0.098281	0.062923	0.42189	0.49524	0.18054	0.053629	0.10416	0.082871	0.14946	0.18653	0.060935	0.043271	0.06323	0.073335	0.082634	0.064443	0.10987	0.07223	0.20837	0.1034	0.082081	0.061713	0.081497	0.089356	0.069053	0.058967	0.068433	0.074576	0.078299	0.067709
Meth__cg04041960__RGS10	0.047879	0.03874	0.079229	0.10616	0.052037	0.14192	0.059415	0.051996	0.033403	0.32767	0.04059	0.057067	0.070891	0.90506	0.97562	0.28391	0.04765	0.048323	0.15702	0.047276	0.037683	0.056562	0.23274	0.35091	0.072276	0.12822	0.6352	0.069644	0.79466	0.077766	0.03782	0.02903	0.036905	0.047226	0.36455	0.029353	0.10105	0.041428	0.045136
Meth__cg05769169__EGLN3	0.031794	0.023579	0.038731	0.03079	0.026325	0.78547	0.038859	0.43498	0.025401	0.027577	0.042051	0.031555	0.049218	0.063104	0.031095	0.02801	0.018779	0.023777	0.072339	0.057953	0.015971	0.034735	0.023174	0.068363	0.028846	0.73383	0.043699	0.033472	0.051272	0.029447	0.17445	0.032322	0.029788	0.022528	0.019791	0.031592	0.095641	0.03299	0.03088
Meth__cg13631259__NUDT8	0.095112	0.11103	0.14713	0.50161	0.34255	0.11607	0.14408	0.049205	0.067273	0.14318	0.10143	0.10339	0.20845	0.21991	0.10175	0.12548	0.13162	0.10968	0.16074	0.096695	0.094229	0.13804	0.44378	0.29535	0.10705	0.099208	0.0993	0.12599	0.19382	0.13232	0.067578	0.10078	0.071934	0.088439	0.13617	0.084181	0.14561	0.13065	0.11973
Meth__cg00653387__PTN	0.89716	0.045683	0.40236	0.79197	0.053582	0.72814	0.91778	0.44337	0.88911	0.27854	0.053831	0.79862	0.11823	0.29949	0.060495	0.28004	0.64109	0.15572	0.16559	0.089287	0.15578	0.31242	0.18561	0.090687	0.69463	0.2767	0.42605	0.038647	0.85302	0.076012	0.09352	0.42925	0.28177	0.8883	0.40604	0.27582	0.15375	0.087615	0.35434
Meth__cg15034135__ADAMTS19	0.033601	0.026077	0.59479	0.034448	0.023326	0.64105	0.025554	0.050604	0.038414	0.027263	0.032941	0.92784	0.054008	0.47198	0.018336	0.030377	0.85521	0.027328	0.059688	0.021042	0.018038	0.031376	0.038306	0.041367	0.017704	0.61922	0.035244	0.020078	0.60637	0.048875	0.016019	0.030053	0.025215	0.023859	0.018922	0.16478	0.11937	0.024717	0.022974
Meth__cg15319457__HES6	0.17235	0.033993	0.90556	0.038572	0.032747	0.21981	0.043817	0.44876	0.036559	0.025841	0.20937	0.58979	0.052678	0.12822	0.029342	0.035969	0.036226	0.028412	0.08132	0.889	0.035348	0.033422	0.035689	0.04328	0.040087	0.79387	0.034892	0.38798	0.13554	0.083594	0.10981	0.02323	0.043327	0.021265	0.024843	0.56169	0.10755	0.031623	0.057088
Meth__cg08090772__ADHFE1	0.044871	0.45811	0.056877	0.055659	0.22235	0.64463	0.73202	0.20573	0.95389	0.9115	0.043832	0.84421	0.45178	0.095328	0.93582	0.79143	0.056753	0.18066	0.59923	0.72219	0.53566	0.048473	0.04448	0.89043	0.59291	0.37955	0.051213	0.10981	0.09343	0.33158	0.88143	0.88872	0.9281	0.8279	0.04501	0.048648	0.091933	0.30407	0.70866
Meth__cg05468303__DGCR6	0.049874	0.36945	0.82682	0.16823	0.083111	0.73025	0.081757	0.056791	0.13167	0.481	0.081883	0.037057	0.23862	0.30046	0.074132	0.38467	0.29121	0.10502	0.17558	0.26363	0.099421	0.067009	0.55459	0.10171	0.047361	0.57943	0.048959	0.074846	0.077299	0.20432	0.042269	0.042834	0.65241	0.091826	0.10824	0.048932	0.14376	0.048064	0.057202
Meth__cg00261781__MATN3	0.027808	0.031546	0.077026	0.035295	0.025076	0.61913	0.038209	0.044333	0.06914	0.029344	0.032664	0.16167	0.043911	0.11105	0.019224	0.037698	0.041018	0.028262	0.087354	0.022005	0.0204	0.038633	0.35519	0.042935	0.040424	0.08267	0.033184	0.053744	0.18634	0.071805	0.045468	0.033762	0.060349	0.029835	0.02428	0.61425	0.062301	0.031707	0.038271
Meth__cg07782113__HIVEP1	0.018414	0.010182	0.014348	0.012397	0.013963	0.011865	0.022444	0.03196	0.019421	0.010395	0.013349	0.018699	0.0085566	0.020708	0.0074158	0.010024	0.010989	0.011495	0.031774	0.013087	0.019152	0.01219	0.015186	0.018646	0.012966	0.045643	0.01924	0.015685	0.024031	0.10608	0.022298	0.016623	0.0080596	0.0078895	0.012576	0.014997	0.019043	0.018313	0.017481
Meth__cg26803566__SGPP1	0.046025	0.041542	0.068353	0.11419	0.11042	0.15575	0.15105	0.071847	0.38267	0.47211	0.10898	0.076634	0.22436	0.063582	0.14455	0.081247	0.088436	0.041768	0.2239	0.063811	0.10493	0.075041	0.098817	0.1458	0.33872	0.13108	0.05841	0.13648	0.14901	0.10578	0.047287	0.041449	0.03159	0.30908	0.03064	0.065836	0.12871	0.05536	0.063159
Meth__cg00303548__HS6ST3	0.031044	0.015658	0.036516	0.028269	0.018552	0.3425	0.041356	0.1036	0.028235	0.024516	0.036309	0.037953	0.020909	0.084408	0.025022	0.024661	0.038908	0.030124	0.037391	0.035288	0.032418	0.049931	0.027975	0.0269	0.019417	0.070198	0.050559	0.081592	0.05774	0.029247	0.022965	0.02732	0.032543	0.029412	0.018698	0.037547	0.067436	0.03398	0.038228
Meth__cg05592527__ARMCX6	0.50842	0.015967	0.031809	0.60709	0.024396	0.015995	0.024666	0.050327	0.12514	0.013238	0.014175	0.024186	0.052509	0.09996	0.01353	0.143	0.13646	0.40133	0.027895	0.017847	0.021919	0.019277	0.31885	0.082363	0.51303	0.034347	0.021007	0.02525	0.11808	0.037522	0.024677	0.017078	0.023196	0.07133	0.01856	0.11828	0.071616	0.020721	0.079713
Meth__cg16762195__LGP2	0.029625	0.076357	0.055523	0.043369	0.024755	0.14529	0.037691	0.33015	0.033215	0.04833	0.067469	0.1291	0.031151	0.15563	0.036015	0.0351	0.33017	0.029089	0.060087	0.037444	0.41257	0.43414	0.030873	0.081125	0.034823	0.16766	0.13311	0.050491	0.12418	0.044272	0.029743	0.028521	0.030796	0.022191	0.0308	0.10755	0.077834	0.1682	0.3161
Meth__cg04325632__ADRA2C	0.051841	0.0612	0.17774	0.62132	0.78745	0.36183	0.51255	0.066587	0.055453	0.061688	0.54361	0.27959	0.20135	0.40999	0.076852	0.079579	0.056136	0.045943	0.11118	0.06331	0.48203	0.45072	0.76657	0.082143	0.43196	0.57166	0.47471	0.086735	0.1255	0.19948	0.059711	0.059595	0.075636	0.067861	0.046753	0.38887	0.26713	0.43616	0.58913
Meth__cg27397287__CD97	0.038682	0.1521	0.17801	0.53807	0.17712	0.71549	0.3268	0.86912	0.2378	0.20463	0.44367	0.076265	0.13512	0.18131	0.18216	0.15427	0.18914	0.045371	0.058388	0.13711	0.24453	0.41251	0.66639	0.39438	0.083103	0.28986	0.52169	0.30791	0.64288	0.10478	0.60458	0.033987	0.036477	0.43652	0.050264	0.4837	0.112	0.42564	0.44799
Meth__cg00292662__LGALS1	0.053644	0.16456	0.056186	0.14659	0.065405	0.037183	0.045059	0.029247	0.039776	0.033552	0.066745	0.043177	0.060235	0.071709	0.031975	0.056345	0.036909	0.038611	0.079734	0.031378	0.43845	0.38293	0.22213	0.047001	0.045969	0.078754	0.10599	0.05928	0.13099	0.07959	0.042994	0.036419	0.042809	0.057891	0.045981	0.04278	0.054889	0.31603	0.63544
Meth__cg07057831__EPIM	0.031351	0.03144	0.33189	0.034983	0.048666	0.037473	0.029283	0.24555	0.094429	0.11122	0.03956	0.11106	0.89028	0.55967	0.063612	0.1215	0.2474	0.035271	0.10291	0.027678	0.054213	0.035852	0.075383	0.2077	0.032002	0.13788	0.050706	0.068547	0.092185	0.11332	0.025567	0.55264	0.035212	0.38909	0.03146	0.34452	0.075224	0.037883	0.036172
Meth__cg03440846__ACSS2	0.056238	0.03975	0.31488	0.79236	0.11188	0.55104	0.092432	0.21512	0.58245	0.092146	0.20177	0.56727	0.44609	0.082797	0.085854	0.11546	0.06733	0.18194	0.14317	0.039103	0.15484	0.17007	0.85658	0.49577	0.44832	0.12271	0.080186	0.13195	0.058118	0.12285	0.034127	0.084981	0.051026	0.7005	0.17633	0.093968	0.092251	0.064725	0.041809
Meth__cg21374864__TOR1A	0.11063	0.063	0.12536	0.061638	0.059404	0.044454	0.058313	0.17391	0.63959	0.05308	0.069205	0.092978	0.075853	0.12065	0.09439	0.057506	0.063166	0.047993	0.2343	0.079059	0.062486	0.076393	0.049679	0.07507	0.05833	0.09792	0.054551	0.13118	0.097734	0.13212	0.074233	0.066095	0.056608	0.046444	0.056711	0.055667	0.13712	0.068935	0.098575
Meth__cg05828624__REG1A	0.59271	0.11688	0.2775	0.88003	0.090413	0.14558	0.76402	0.15907	0.66054	0.74007	0.12989	0.31849	0.62568	0.14474	0.20107	0.55594	0.33424	0.12905	0.24965	0.12652	0.090954	0.10497	0.14491	0.1295	0.47312	0.20518	0.1462	0.25992	0.70619	0.1746	0.51529	0.8387	0.16111	0.66509	0.12049	0.11224	0.125	0.3206	0.17422
Meth__cg13397379__OR2C3	0.66172	0.017001	0.21709	0.38944	0.048304	0.62305	0.58342	0.33504	0.67434	0.01717	0.030705	0.56886	0.79678	0.1192	0.025338	0.08287	0.48027	0.49497	0.048011	0.018126	0.027299	0.031291	0.87857	0.12127	0.52188	0.40912	0.056057	0.046202	0.428	0.035371	0.066727	0.75452	0.049427	0.35521	0.045074	0.074362	0.029918	0.24402	0.26688
Meth__cg24408313__BCL2	0.092924	0.26644	0.85352	0.05112	0.10681	0.89925	0.072043	0.82748	0.85645	0.73872	0.044376	0.88951	0.86823	0.75592	0.12655	0.66092	0.89026	0.91772	0.6388	0.68451	0.13241	0.07515	0.1425	0.88796	0.1239	0.90598	0.066455	0.076456	0.08786	0.20824	0.50751	0.63588	0.93945	0.63184	0.044232	0.16185	0.08773	0.070443	0.10098
Meth__cg23166289__C1orf107	0.042051	0.027429	0.45433	0.53578	0.15136	0.7202	0.086906	0.14175	0.12222	0.40208	0.098272	0.17135	0.57243	0.14817	0.66623	0.34176	0.20899	0.10262	0.15068	0.79459	0.038528	0.070656	0.073905	0.039741	0.066131	0.27906	0.3189	0.092422	0.20407	0.074841	0.035996	0.38187	0.52924	0.82982	0.33486	0.32602	0.08332	0.043636	0.038831
Meth__cg18219951__GABRG2	0.16308	0.060276	0.52009	0.37071	0.085969	0.07614	0.11421	0.085762	0.19981	0.29191	0.084848	0.68721	0.095469	0.17578	0.076949	0.22915	0.15073	0.098958	0.1468	0.095361	0.071571	0.10273	0.11866	0.10928	0.20169	0.11689	0.088433	0.089539	0.20181	0.077028	0.057186	0.10966	0.28276	0.28195	0.047553	0.069846	0.090738	0.11147	0.097542
Meth__cg04101379__DZIP1	0.77623	0.052824	0.95091	0.76086	0.39284	0.037964	0.8545	0.091807	0.056646	0.31928	0.92134	0.063343	0.24746	0.92436	0.90934	0.42273	0.61977	0.03582	0.53097	0.074231	0.94782	0.91433	0.92849	0.031014	0.93433	0.83833	0.90482	0.13518	0.8957	0.11241	0.048196	0.26308	0.073253	0.33511	0.41092	0.8949	0.86862	0.92521	0.93218
Meth__cg23337754__CRABP1	0.062927	0.054591	0.93268	0.73582	0.7854	0.93034	0.059451	0.4786	0.68619	0.054607	0.90915	0.097064	0.17852	0.84696	0.18425	0.064542	0.23976	0.059255	0.075232	0.13186	0.90413	0.61722	0.11397	0.18937	0.0722	0.84685	0.29934	0.072416	0.83921	0.076587	0.056537	0.061463	0.052	0.72179	0.062475	0.90654	0.43024	0.4113	0.66656
Meth__cg05820087__ATP13A4	0.11772	0.092339	0.82356	0.11928	0.069182	0.32099	0.81292	0.12544	0.84996	0.74457	0.10542	0.72547	0.21363	0.72403	0.10641	0.41463	0.60686	0.38771	0.24422	0.074251	0.40561	0.16886	0.81942	0.22899	0.076696	0.33599	0.13846	0.19884	0.62622	0.24858	0.80119	0.40069	0.11219	0.33045	0.109	0.23072	0.10437	0.14329	0.092671
Meth__cg05286874__ABCA1	0.48258	0.021962	0.37006	0.36238	0.016301	0.017646	0.027802	0.97591	0.048023	0.02058	0.025381	0.02359	0.026611	0.81567	0.027384	0.023375	0.41761	0.017065	0.052967	0.016804	0.97285	0.54978	0.040057	0.027094	0.01578	0.055876	0.45604	0.044879	0.097611	0.047798	0.090347	0.028462	0.044531	0.015962	0.018469	0.96715	0.074651	0.021845	0.066255
Meth__cg25869832__RPS4X	0.030823	0.020693	0.064086	0.05702	0.028854	0.029713	0.061454	0.099593	0.026087	0.036258	0.03071	0.040775	0.1599	0.061247	0.043855	0.030005	0.05223	0.026412	0.079146	0.072088	0.06314	0.060136	0.041177	0.033416	0.029171	0.067174	0.059403	0.11296	0.064393	0.037653	0.059243	0.031899	0.034008	0.064537	0.02983	0.024993	0.14433	0.042018	0.042579
Meth__cg14764661__MRC2	0.23022	0.070608	0.90005	0.63036	0.43995	0.028614	0.71593	0.060206	0.043478	0.21353	0.91882	0.41204	0.20403	0.55596	0.11772	0.16919	0.054793	0.021784	0.29415	0.029233	0.86795	0.66311	0.71308	0.030227	0.76292	0.31665	0.83346	0.38775	0.80433	0.067731	0.025495	0.030041	0.14614	0.84397	0.20798	0.87605	0.50349	0.91217	0.93832
Meth__cg25372693__B4GALT4	0.14453	0.034017	0.19721	0.091165	0.10475	0.080436	0.04429	0.050026	0.073013	0.063533	0.070132	0.050186	0.11703	0.086444	0.027351	0.070624	0.046537	0.046708	0.12525	0.031951	0.067039	0.10425	0.09839	0.070329	0.042864	0.20408	0.076534	0.10016	0.11885	0.054324	0.045387	0.038151	0.047823	0.065841	0.038489	0.037343	0.074061	0.083154	0.058694
Meth__cg11070941__STX11	0.042568	0.037106	0.051704	0.064145	0.096792	0.042354	0.068201	0.049938	0.025579	0.059704	0.066258	0.078471	0.15923	0.098944	0.04008	0.10589	0.055057	0.061549	0.10884	0.036212	0.036538	0.036541	0.13519	0.04339	0.044554	0.086671	0.055341	0.079888	0.1684	0.083511	0.031101	0.028017	0.043394	0.16791	0.043256	0.13656	0.056336	0.05818	0.041981
Meth__cg23066860__GPRASP2	0.50862	0.091992	0.11872	0.099321	0.28962	0.052416	0.14221	0.087692	0.74688	0.48172	0.18491	0.11061	0.093106	0.20274	0.33141	0.45876	0.45935	0.55019	0.1965	0.060634	0.1581	0.086935	0.47388	0.11062	0.27573	0.18661	0.099613	0.36183	0.62757	0.13158	0.084087	0.074891	0.30445	0.16972	0.076113	0.63517	0.15634	0.076287	0.084623
Meth__cg22827290__MGC13024	0.045519	0.056927	0.039194	0.60352	0.03883	0.040879	0.047093	0.041915	0.14051	0.054351	0.039889	0.072517	0.0898	0.053783	0.032015	0.041588	0.56497	0.039117	0.062989	0.03548	0.029507	0.045038	0.05179	0.068993	0.038438	0.081743	0.043283	0.053925	0.059602	0.11051	0.040121	0.033621	0.031128	0.050895	0.029124	0.045524	0.035599	0.042776	0.043298
Meth__cg15767406__ZNF660	0.3189	0.025519	0.12177	0.36896	0.088942	0.24494	0.39771	0.12487	0.74056	0.29137	0.31861	0.20859	0.61261	0.10127	0.033109	0.16211	0.10692	0.2686	0.047011	0.059615	0.079303	0.083052	0.76681	0.15034	0.1631	0.0735	0.11215	0.10796	0.21966	0.099441	0.039278	0.067362	0.04159	0.2061	0.032359	0.10284	0.12645	0.053632	0.065649
Meth__cg17887537__RRAGA	0.042788	0.022811	0.050861	0.058859	0.035381	0.032455	0.029693	0.054719	0.024438	0.020259	0.027612	0.027676	0.030536	0.06701	0.014465	0.026251	0.023652	0.024762	0.022196	0.023625	0.034982	0.034759	0.030037	0.030667	0.031428	0.066197	0.060907	0.041089	0.062375	0.047646	0.031799	0.017282	0.29585	0.039352	0.024722	0.040149	0.081748	0.03076	0.034451
Meth__cg22747092__BTBD14A	0.066853	0.073927	0.12421	0.1518	0.5248	0.56384	0.30988	0.92813	0.7968	0.27614	0.78217	0.23982	0.83994	0.42701	0.15965	0.22008	0.60845	0.74513	0.31623	0.099537	0.10642	0.097232	0.52822	0.69742	0.064619	0.17587	0.1659	0.16141	0.17375	0.10307	0.092598	0.87719	0.22614	0.14464	0.045229	0.060754	0.17285	0.052666	0.049025
Meth__cg03609102__MUC5B	0.023048	0.018929	0.86477	0.025664	0.01365	0.56322	0.019154	0.10479	0.91849	0.56227	0.02859	0.22949	0.8021	0.19173	0.020787	0.46585	0.54421	0.88815	0.036661	0.035204	0.032847	0.23739	0.047714	0.85014	0.29075	0.20239	0.031602	0.022187	0.27103	0.073333	0.86762	0.31253	0.016475	0.31998	0.018841	0.69896	0.097923	0.024829	0.023617
Meth__cg17404915__OVOL2	0.047399	0.037864	0.070104	0.046047	0.032537	0.6685	0.068304	0.86445	0.034505	0.042803	0.068241	0.035902	0.088712	0.12702	0.061721	0.043344	0.049794	0.038615	0.054328	0.15242	0.03014	0.04444	0.056425	0.057055	0.032977	0.86392	0.05496	0.070609	0.058824	0.086553	0.5219	0.032558	0.088424	0.037966	0.025967	0.029595	0.1059	0.0672	0.067883
Meth__cg16555388__TNFSF10	0.094425	0.1482	0.8276	0.12146	0.14779	0.86874	0.19718	0.65702	0.49902	0.088787	0.0756	0.84883	0.052411	0.14735	0.10354	0.086892	0.22654	0.89794	0.074466	0.70235	0.65885	0.40394	0.076663	0.096774	0.062056	0.18236	0.070637	0.085505	0.082134	0.45828	0.75395	0.37843	0.13361	0.068139	0.064638	0.058063	0.11455	0.20884	0.4967
Meth__cg02718725__CNN3	0.095922	0.76956	0.65455	0.46418	0.685	0.066589	0.078282	0.078567	0.1107	0.084016	0.15205	0.079197	0.086041	0.55908	0.1035	0.098818	0.092466	0.068525	0.12611	0.063976	0.87256	0.84551	0.07334	0.094955	0.087847	0.17061	0.097633	0.1625	0.14765	0.35906	0.062677	0.086289	0.51229	0.23058	0.067492	0.080878	0.15493	0.38835	0.78004
Meth__cg07611334__C20orf98	0.078128	0.92055	0.94229	0.079551	0.060195	0.051695	0.0699	0.064001	0.074969	0.054332	0.057244	0.10033	0.5728	0.52537	0.15264	0.37607	0.13794	0.064871	0.098354	0.052031	0.055884	0.060912	0.052361	0.59193	0.11156	0.10755	0.068359	0.099903	0.09125	0.54733	0.043418	0.046276	0.081049	0.06141	0.19581	0.044704	0.05874	0.053636	0.088096
Meth__cg13306164__HPCA	0.14776	0.013855	0.13392	0.030589	0.018024	0.013802	0.024071	0.66768	0.010271	0.014372	0.022786	0.22034	0.029263	0.26293	0.011846	0.013467	0.014971	0.014447	0.019162	0.023391	0.015942	0.019252	0.014804	0.020404	0.018947	0.75343	0.019003	0.018012	0.96583	0.028286	0.013591	0.022526	0.013513	0.011517	0.014806	0.10213	0.083964	0.036247	0.14982
Meth__cg08416046__IRS4	0.51233	0.063854	0.12831	0.068735	0.37831	0.67078	0.10843	0.58634	0.5229	0.058938	0.63761	0.49901	0.069857	0.07507	0.045047	0.076183	0.52814	0.55541	0.19929	0.6489	0.69291	0.063113	0.49763	0.55113	0.51563	0.9036	0.054191	0.55923	0.38752	0.087172	0.54168	0.05836	0.28852	0.044333	0.047295	0.29649	0.93077	0.45224	0.052694
