Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg17420360__FLJ13236	0.01805	0.012955	0.029971	0.018376	0.015875	0.45266	0.016365	0.92331	0.027105	0.028583	0.020987	0.88824	0.021291	0.49849	0.013278	0.020759	0.80169	0.020878	0.025942	0.030721	0.014877	0.02198	0.035119	0.94908	0.019787	0.040915	0.019137	0.025531	0.034392	0.01484	0.48062	0.023148	0.017223	0.019322	0.015727	0.24063	0.043576	0.02464	0.017984
Meth__cg06994747__ADAMTS10	0.10111	0.23837	0.63445	0.14425	0.097217	0.080007	0.44607	0.5466	0.074357	0.13854	0.083046	0.089396	0.073868	0.28615	0.76537	0.14802	0.10217	0.12019	0.13141	0.13437	0.18516	0.12418	0.092044	0.14831	0.071314	0.88686	0.5385	0.10562	0.46039	0.15561	0.077263	0.087157	0.077533	0.087679	0.071883	0.76258	0.15024	0.083813	0.10429
Meth__cg14298379__MYLIP	0.034533	0.021876	0.064346	0.032006	0.036784	0.43223	0.031334	0.058796	0.060035	0.02389	0.039093	0.031172	0.029374	0.074522	0.030462	0.031118	0.030955	0.054243	0.07847	0.02008	0.030226	0.031048	0.061239	0.040246	0.026985	0.058755	0.030608	0.051868	0.039981	0.037652	0.029262	0.041712	0.038719	0.028339	0.033477	0.043161	0.13706	0.030303	0.039131
Meth__cg22601215__GSPT2	0.37002	0.077593	0.90622	0.86273	0.063835	0.91904	0.93893	0.67883	0.13059	0.091238	0.61104	0.90642	0.69314	0.23204	0.062881	0.10048	0.15549	0.14281	0.22729	0.08926	0.34634	0.43521	0.63936	0.10748	0.3583	0.51395	0.095545	0.097413	0.89238	0.14541	0.74645	0.42304	0.14095	0.11058	0.11963	0.82527	0.14389	0.095131	0.095162
Meth__cg15134628__MAPK12	0.092935	0.26078	0.074111	0.075926	0.18331	0.047721	0.067444	0.029555	0.16453	0.048253	0.063685	0.065937	0.16213	0.79897	0.057928	0.069098	0.93067	0.092073	0.13954	0.039485	0.38843	0.65937	0.15473	0.51104	0.057199	0.11521	0.071042	0.10322	0.20457	0.28467	0.0623	0.042557	0.046279	0.08023	0.064602	0.045148	0.13573	0.05025	0.081243
Meth__cg24124977__TBC1D16	0.26813	0.11219	0.17111	0.085944	0.043289	0.040198	0.077179	0.033478	0.35239	0.064794	0.047522	0.090155	0.15067	0.1053	0.036689	0.052464	0.052486	0.07432	0.18852	0.03825	0.039224	0.10903	0.053685	0.10533	0.049656	0.090768	0.10109	0.058752	0.11431	0.092624	0.044801	0.037967	0.042093	0.025769	0.037168	0.028466	0.11633	0.047008	0.063443
Meth__cg13364756__CYP3A43	0.12757	0.097206	0.29339	0.091689	0.074797	0.5311	0.077266	0.79517	0.8769	0.41225	0.11451	0.82936	0.57974	0.2244	0.051109	0.30985	0.75644	0.86855	0.20715	0.10381	0.045643	0.069488	0.09324	0.33434	0.058971	0.56504	0.10577	0.13151	0.18144	0.19843	0.86696	0.49968	0.16554	0.56541	0.072591	0.25519	0.19342	0.088645	0.094356
Meth__cg10172318__DRAP1	0.14145	0.038591	0.11111	0.10968	0.079273	0.050872	0.039057	0.042713	0.035505	0.11946	0.059146	0.027958	0.56576	0.075837	0.26652	0.093398	0.034504	0.03981	0.046541	0.01794	0.10735	0.066557	0.077032	0.14764	0.033578	0.0565	0.11481	0.046416	0.059983	0.076449	0.045241	0.036469	0.04591	0.042492	0.022395	0.036099	0.068206	0.031052	0.033049
Meth__cg15980408__TMEM22	0.96982	0.022495	0.29256	0.39452	0.70486	0.40434	0.9712	0.26473	0.48668	0.02381	0.025169	0.27421	0.029066	0.95776	0.98131	0.32974	0.97526	0.020192	0.064066	0.017037	0.9778	0.96607	0.50882	0.46719	0.9579	0.064795	0.44553	0.45324	0.92311	0.053951	0.027043	0.02751	0.0194	0.96389	0.036603	0.97334	0.93237	0.5726	0.77819
Meth__cg27024922__POMT1	0.35866	0.053791	0.95298	0.038644	0.051627	0.10853	0.053425	0.19747	0.058968	0.062753	0.069308	0.032717	0.92374	0.57043	0.065804	0.21061	0.18514	0.63382	0.22614	0.398	0.22237	0.092077	0.15285	0.14145	0.19065	0.87861	0.22923	0.10133	0.10921	0.047376	0.031045	0.36101	0.89291	0.21665	0.73928	0.062304	0.83776	0.050468	0.38035
Meth__cg09045681__TCF19	0.24851	0.21336	0.8236	0.95437	0.86156	0.24607	0.84454	0.13793	0.067063	0.9305	0.8799	0.095432	0.94513	0.64136	0.81622	0.89156	0.065584	0.047587	0.12895	0.04877	0.93211	0.9108	0.87905	0.082328	0.9096	0.057589	0.69016	0.079724	0.073402	0.34174	0.045522	0.037704	0.06237	0.87199	0.11443	0.046234	0.18282	0.41833	0.22328
Meth__cg13277179__PHKG2	0.063923	0.042414	0.15048	0.067037	0.21981	0.26201	0.10572	0.26987	0.058809	0.11532	0.2012	0.11175	0.10568	0.10231	0.038614	0.11601	0.044704	0.041289	0.054218	0.029738	0.072396	0.092376	0.42371	0.059676	0.31356	0.47366	0.13983	0.067129	0.41502	0.08064	0.041918	0.30589	0.14929	0.039673	0.2466	0.076193	0.11068	0.13156	0.093388
Meth__cg06824727__DHRS1	0.05527	0.041857	0.062417	0.049333	0.047203	0.4308	0.053791	0.060279	0.045761	0.043831	0.049858	0.053866	0.070436	0.09598	0.032822	0.055422	0.051564	0.056429	0.09157	0.05884	0.040028	0.053773	0.052828	0.052673	0.042599	0.18873	0.05449	0.060711	0.18022	0.067162	0.048156	0.050363	0.059018	0.050634	0.049132	0.040729	0.078312	0.048654	0.044247
Meth__cg09038676__GSTP1	0.043922	0.92905	0.91913	0.93821	0.13064	0.033425	0.93675	0.040549	0.027828	0.035013	0.38267	0.031564	0.8879	0.85315	0.95869	0.26543	0.067148	0.03407	0.67467	0.03345	0.95573	0.93295	0.61976	0.052318	0.9525	0.67868	0.93284	0.10845	0.88543	0.83557	0.032769	0.021812	0.025145	0.026119	0.73975	0.94835	0.5424	0.17162	0.11993
Meth__cg19560758__ERRFI1	0.46231	0.075579	0.096564	0.062539	0.040081	0.028157	0.085839	0.031214	0.082903	0.036997	0.02671	0.093176	0.042794	0.1059	0.013774	0.042048	0.030502	0.067348	0.11081	0.016825	0.026841	0.094741	0.44491	0.35287	0.061462	0.06316	0.083627	0.0427	0.15746	0.12216	0.032471	0.02607	0.034245	0.023832	0.020333	0.02382	0.089351	0.048382	0.07109
Meth__cg00890257__DEGS2	0.036081	0.031748	0.8652	0.035831	0.025889	0.95042	0.040683	0.95104	0.048854	0.025988	0.037979	0.95392	0.085079	0.34779	0.021835	0.025783	0.047133	0.056367	0.11488	0.81643	0.03047	0.034024	0.044908	0.040714	0.02438	0.94248	0.034897	0.047244	0.09694	0.052733	0.039111	0.0368	0.050968	0.026805	0.02638	0.022949	0.1333	0.029955	0.033008
Meth__cg06111454__NFATC4	0.031008	0.91534	0.93899	0.95181	0.89464	0.03078	0.95067	0.30737	0.63793	0.044619	0.7664	0.68037	0.95046	0.9205	0.94885	0.64319	0.62251	0.9343	0.56835	0.032155	0.89111	0.95279	0.045378	0.94123	0.0278	0.66808	0.96337	0.050688	0.79922	0.83139	0.030141	0.028271	0.040214	0.96661	0.705	0.94151	0.067546	0.61776	0.92578
Meth__cg25421647__UBE2L3	0.95923	0.75787	0.8254	0.81081	0.85038	0.35562	0.94125	0.30727	0.52885	0.044004	0.94167	0.77196	0.37077	0.46985	0.74088	0.052819	0.087789	0.054707	0.092235	0.49996	0.9557	0.9061	0.58185	0.038977	0.73624	0.56619	0.12315	0.22728	0.1843	0.53989	0.031005	0.027114	0.058922	0.14737	0.070205	0.04905	0.078067	0.54005	0.46352
Meth__cg19389852__TXNIP	0.13231	0.10742	0.13644	0.16075	0.090387	0.24217	0.12279	0.25426	0.094132	0.8084	0.12219	0.17072	0.31131	0.21815	0.088692	0.68849	0.18534	0.2861	0.20385	0.14739	0.090392	0.08394	0.10023	0.21517	0.09037	0.18007	0.18245	0.16292	0.28249	0.14786	0.2072	0.21648	0.16245	0.13477	0.094552	0.13918	0.3132	0.096135	0.099944
Meth__cg02631622__SIAH1	0.040756	0.029217	0.03748	0.031266	0.020284	0.034136	0.042879	0.054024	0.40024	0.029057	0.037454	0.033057	0.026588	0.047057	0.048794	0.037459	0.032425	0.029177	0.07197	0.025845	0.035659	0.03778	0.046665	0.042501	0.025976	0.081599	0.037856	0.10006	0.050432	0.053495	0.029978	0.024034	0.030351	0.031327	0.029257	0.032093	0.076912	0.042243	0.035199
Meth__cg19555986__MAP7	0.050481	0.041272	0.059587	0.050463	0.047261	0.81842	0.055634	0.80976	0.032761	0.05358	0.055203	0.045966	0.063799	0.083128	0.040647	0.053144	0.055549	0.28449	0.12061	0.20725	0.047089	0.046887	0.054662	0.55549	0.04084	0.83509	0.043678	0.074634	0.09049	0.066767	0.073744	0.043605	0.84407	0.04424	0.049809	0.0399	0.098222	0.054709	0.047772
Meth__cg20449833__RHOQ	0.04074	0.020125	0.9051	0.41544	0.073431	0.029872	0.31959	0.10345	0.031139	0.13286	0.036006	0.031496	0.86853	0.067349	0.021952	0.097332	0.044096	0.032869	0.069371	0.01863	0.024477	0.027775	0.035586	0.023005	0.26444	0.25586	0.039291	0.062834	0.92868	0.027472	0.026533	0.016238	0.02362	0.96827	0.032235	0.98239	0.10802	0.58877	0.92213
Meth__cg07908874__TUBGCP2	0.065288	0.074307	0.89045	0.49069	0.14346	0.89734	0.066634	0.88045	0.64783	0.21378	0.079362	0.22934	0.66604	0.11107	0.045545	0.20721	0.11607	0.81098	0.11559	0.85596	0.16372	0.080597	0.085484	0.8779	0.078094	0.84344	0.083305	0.23253	0.072633	0.13885	0.42263	0.10951	0.86493	0.32626	0.063749	0.049729	0.074136	0.064022	0.058976
Meth__cg14667033__TMEM2	0.058264	0.049685	0.074993	0.066911	0.053296	0.1856	0.057868	0.087028	0.05	0.040675	0.059097	0.056574	0.064025	0.1368	0.043956	0.05315	0.051561	0.04669	0.095617	0.06946	0.047632	0.061036	0.2708	0.055145	0.055039	0.084012	0.051896	0.09382	0.10408	0.065693	0.04744	0.054025	0.05732	0.38903	0.040584	0.051757	0.063149	0.067397	0.062607
Meth__cg22799917__YWHAB	0.040512	0.027181	0.035893	0.036522	0.030333	0.030009	0.050638	0.057037	0.34301	0.03892	0.046944	0.036506	0.032577	0.075563	0.054439	0.050652	0.034577	0.026085	0.064554	0.035529	0.03879	0.049114	0.037949	0.044044	0.034463	0.12874	0.043435	0.067058	0.095748	0.058505	0.041012	0.030421	0.031871	0.039059	0.032227	0.033651	0.048123	0.039706	0.043074
Meth__cg09786221__MYL9	0.089074	0.26012	0.19419	0.98623	0.43052	0.26953	0.023463	0.016515	0.010076	0.9744	0.02658	0.47223	0.87483	0.97765	0.98867	0.74925	0.029769	0.01271	0.026901	0.010961	0.99165	0.99037	0.90072	0.021865	0.53642	0.029028	0.96654	0.028406	0.6413	0.30783	0.092636	0.0099472	0.021707	0.14296	0.0085721	0.99346	0.021616	0.67292	0.98647
Meth__cg21922574__NETO1	0.91668	0.10011	0.8773	0.95147	0.80835	0.54552	0.92528	0.12143	0.95302	0.032414	0.03549	0.94657	0.51964	0.50737	0.92545	0.064436	0.29197	0.24113	0.32972	0.29302	0.90515	0.93707	0.2581	0.050312	0.043026	0.87276	0.88006	0.11615	0.85454	0.10811	0.016888	0.52798	0.025758	0.024788	0.4327	0.066987	0.041319	0.73232	0.89467
Meth__cg06491116__LOC196264	0.057544	0.044078	0.067925	0.069473	0.059554	0.8318	0.076078	0.15199	0.036812	0.083268	0.0477	0.061981	0.058571	0.064802	0.043003	0.10323	0.042002	0.11246	0.088711	0.56951	0.047605	0.050016	0.082218	0.66797	0.073389	0.30599	0.06378	0.095487	0.07812	0.061675	0.49096	0.046102	0.17732	0.088478	0.060892	0.042077	0.061119	0.14726	0.1028
Meth__cg27190537__SUMF2	0.050167	0.038494	0.032467	0.03068	0.043417	0.036197	0.051945	0.084823	0.026345	0.037886	0.040559	0.059163	0.065192	0.060819	0.028242	0.03874	0.038996	0.038659	0.071098	0.056837	0.036301	0.052353	0.052021	0.034203	0.11005	0.11241	0.047727	0.1075	0.1349	0.052004	0.044893	0.033175	0.057466	0.046339	0.85029	0.051111	0.058966	0.053427	0.047457
Meth__cg08590939__OXCT1	0.052523	0.080204	0.048738	0.20992	0.85325	0.029701	0.91022	0.025918	0.041699	0.035581	0.91788	0.052928	0.037889	0.4535	0.6434	0.041804	0.034303	0.028064	0.051387	0.032012	0.92022	0.67333	0.14732	0.057413	0.41786	0.55231	0.19414	0.067456	0.051032	0.099256	0.035851	0.041438	0.029812	0.8242	0.025674	0.53131	0.83674	0.24821	0.90935
Meth__cg11214889__CLUL1	0.041391	0.027944	0.072708	0.038262	0.032343	0.29705	0.041673	0.16339	0.023525	0.02319	0.045957	0.045534	0.029415	0.059021	0.021163	0.035544	0.023269	0.051412	0.054623	0.88483	0.033151	0.041597	0.051926	0.36305	0.033226	0.70005	0.034581	0.06003	0.14515	0.046486	0.049096	0.036057	0.071154	0.034424	0.028149	0.044546	0.079935	0.066431	0.035939
Meth__cg03038003__C1orf165	0.053777	0.03396	0.67043	0.049291	0.039825	0.68272	0.3627	0.081754	0.41885	0.029577	0.053962	0.16112	0.90285	0.5918	0.038815	0.072294	0.3324	0.061953	0.068182	0.12557	0.052471	0.039383	0.038825	0.08679	0.17159	0.91686	0.036735	0.084344	0.67321	0.051274	0.039963	0.037794	0.12076	0.80133	0.037122	0.97947	0.097834	0.52918	0.23681
Meth__cg19972859__PURA	0.12606	0.098934	0.22555	0.096748	0.052487	0.040884	0.11576	0.06447	0.099718	0.047169	0.045541	0.13732	0.10768	0.13096	0.047699	0.065849	0.056965	0.053894	0.11237	0.034415	0.039408	0.11152	0.073925	0.13249	0.086701	0.087648	0.19412	0.10957	0.11341	0.090434	0.057607	0.037146	0.030716	0.035698	0.037285	0.046578	0.21973	0.078313	0.065737
Meth__cg08445039__FKBP9	0.024539	0.15646	0.025137	0.253	0.11233	0.021066	0.17194	0.027822	0.022698	0.1218	0.27434	0.025721	0.063485	0.055412	0.45705	0.11462	0.040185	0.022171	0.031954	0.017983	0.065292	0.075508	0.034731	0.025783	0.38301	0.048216	0.2678	0.033913	0.11476	0.0719	0.028148	0.025528	0.019976	0.15165	0.049533	0.035235	0.039834	0.043117	0.038743
Meth__cg25141720__GAS1	0.089782	0.16983	0.15748	0.1473	0.063593	0.062606	0.11924	0.055556	0.18337	0.083474	0.081248	0.11168	0.067033	0.10912	0.081807	0.074689	0.082836	0.15244	0.17038	0.062937	0.13263	0.12523	0.10149	0.10085	0.11236	0.85351	0.1054	0.085234	0.17572	0.12956	0.069611	0.087805	0.065494	0.095099	0.063264	0.061341	0.15153	0.085534	0.082973
Meth__cg00810473__SNX22	0.0212	0.018652	0.02567	0.087846	0.025072	0.74063	0.034108	0.58468	0.018404	0.029144	0.023504	0.0335	0.042439	0.063071	0.01493	0.03371	0.98005	0.027498	0.053693	0.044951	0.017914	0.027483	0.020259	0.022351	0.022635	0.018938	0.022817	0.033403	0.042004	0.048518	0.44675	0.019931	0.65564	0.026381	0.015971	0.014741	0.098734	0.46547	0.64902
Meth__cg18611281__ZNF512	0.051914	0.053697	0.090018	0.27389	0.057792	0.054094	0.061782	0.018604	0.58736	0.20341	0.0523	0.96893	0.03787	0.91982	0.31797	0.064166	0.045473	0.052029	0.089904	0.052704	0.59393	0.60133	0.073765	0.79811	0.045878	0.086329	0.46524	0.066318	0.090925	0.048156	0.046136	0.57285	0.053834	0.64239	0.043733	0.82034	0.067259	0.70766	0.92924
Meth__cg21208104__PRSS12	0.042079	0.03085	0.94696	0.54876	0.030762	0.73135	0.046896	0.53962	0.23054	0.035039	0.035278	0.037527	0.127	0.30719	0.034283	0.036731	0.045059	0.33758	0.047743	0.80341	0.22092	0.16788	0.70847	0.04944	0.28211	0.80226	0.042426	0.058693	0.66282	0.048892	0.051605	0.038199	0.072178	0.18003	0.030669	0.43233	0.072513	0.050072	0.12513
Meth__cg02905245__URB	0.62038	0.090416	0.066201	0.68199	0.44374	0.069683	0.49587	0.12659	0.58756	0.69129	0.11815	0.087965	0.067894	0.54506	0.072417	0.53895	0.084349	0.091989	0.10616	0.10085	0.19756	0.22478	0.40206	0.093332	0.075363	0.1314	0.29132	0.16941	0.59467	0.1586	0.070355	0.0825	0.088281	0.81744	0.30195	0.3781	0.12396	0.55223	0.57352
Meth__cg00616129__STYK1	0.051211	0.044281	0.097431	0.092377	0.044256	0.69054	0.077649	0.52758	0.057729	0.042107	0.064352	0.056382	0.052474	0.24573	0.029199	0.055378	0.059216	0.094055	0.1153	0.28818	0.059272	0.064288	0.06697	0.053178	0.048423	0.20678	0.068774	0.067521	0.31169	0.087672	0.042336	0.04816	0.05007	0.11003	0.035587	0.084263	0.25701	0.043259	0.057516
Meth__cg01869233__C20orf75	0.03273	0.021875	0.037046	0.071568	0.20221	0.65144	0.16595	0.37138	0.037006	0.022974	0.089934	0.2007	0.30119	0.14328	0.033478	0.027909	0.090444	0.84355	0.088123	0.13321	0.060268	0.2599	0.8811	0.34071	0.15896	0.053843	0.31982	0.059585	0.10958	0.04419	0.36938	0.032932	0.25624	0.36359	0.033428	0.40993	0.049603	0.13	0.28838
Meth__cg03717979__MSX1	0.041866	0.040405	0.95938	0.44024	0.63399	0.07746	0.94918	0.057248	0.94094	0.050841	0.51928	0.035478	0.56395	0.89579	0.81763	0.49207	0.92889	0.36494	0.1307	0.57364	0.63684	0.84598	0.037398	0.13781	0.046866	0.89682	0.6054	0.074684	0.91319	0.14792	0.037803	0.028587	0.035677	0.032434	0.029888	0.21323	0.089823	0.50705	0.62672
Meth__cg12629515__HIST1H2BO	0.095199	0.08997	0.53531	0.24938	0.25148	0.2817	0.26667	0.13754	0.79658	0.10255	0.42968	0.15514	0.10375	0.39883	0.18275	0.092617	0.46033	0.057069	0.27624	0.80332	0.083422	0.095998	0.54527	0.15017	0.13884	0.20628	0.10935	0.14107	0.13099	0.14685	0.83318	0.079065	0.41481	0.59145	0.29143	0.13378	0.17471	0.098686	0.10157
Meth__cg01535453__ACADS	0.50289	0.96803	0.9678	0.92864	0.15151	0.97295	0.10014	0.079316	0.04812	0.08931	0.21009	0.093761	0.071077	0.93647	0.98089	0.36773	0.072031	0.050949	0.13158	0.048585	0.16734	0.12486	0.091584	0.11514	0.10465	0.58504	0.96465	0.097405	0.94702	0.93738	0.1287	0.076404	0.065188	0.090626	0.79693	0.034667	0.73624	0.96573	0.96446
Meth__cg05593325__GALNT12	0.047858	0.069214	0.11438	0.049	0.039134	0.68364	0.062393	0.57092	0.95556	0.066501	0.054137	0.61865	0.76862	0.2865	0.04416	0.075813	0.86222	0.61069	0.24941	0.65437	0.047898	0.057826	0.15628	0.605	0.29201	0.83304	0.041789	0.12041	0.08356	0.079646	0.085818	0.082019	0.14232	0.040747	0.026389	0.78032	0.11093	0.063438	0.041036
Meth__cg00121640__ASTN2	0.05728	0.046987	0.35661	0.061001	0.045876	0.47682	0.066354	0.070142	0.45965	0.048248	0.069065	0.23746	0.26397	0.1686	0.056293	0.058457	0.23159	0.11175	0.07346	0.052418	0.14659	0.06326	0.056571	0.074806	0.062655	0.48478	0.055438	0.068129	0.13411	0.061688	0.061738	0.065167	0.067239	0.063453	0.07297	0.19914	0.081791	0.054147	0.062521
Meth__cg21680717__AKAP8	0.046064	0.057669	0.062875	0.072521	0.03496	0.030332	0.050201	0.023507	0.41984	0.036805	0.032987	0.056154	0.035092	0.41562	0.032523	0.043568	0.02927	0.045264	0.06402	0.029395	0.035651	0.06228	0.036398	0.05397	0.026953	0.067779	0.056571	0.058952	0.086971	0.045431	0.036127	0.033362	0.029968	0.029083	0.027712	0.035294	0.11017	0.043374	0.055404
Meth__cg27546237__COL4A1	0.35818	0.0527	0.54487	0.15725	0.19443	0.25777	0.77147	0.039243	0.68436	0.11391	0.066684	0.052902	0.36587	0.8176	0.27139	0.28051	0.053038	0.049646	0.10342	0.049382	0.92143	0.93456	0.13127	0.073447	0.91778	0.096087	0.89816	0.065865	0.83748	0.078463	0.41738	0.049297	0.50287	0.15428	0.08409	0.87511	0.45212	0.26178	0.4231
Meth__cg01389761__TERC	0.066427	0.42365	0.089228	0.070079	0.1688	0.057658	0.071559	0.66015	0.39531	0.08385	0.061306	0.61761	0.077021	0.32984	0.54222	0.073408	0.051684	0.25089	0.16176	0.042251	0.50394	0.39311	0.37594	0.098444	0.035373	0.11368	0.24676	0.080278	0.10978	0.063441	0.032253	0.043772	0.10502	0.17692	0.13258	0.41657	0.056995	0.43715	0.71022
Meth__cg06378976__TFEB	0.0547	0.040598	0.077481	0.42508	0.070828	0.1847	0.074912	0.18829	0.90486	0.088555	0.054117	0.081971	0.27499	0.086567	0.056605	0.08446	0.04517	0.47706	0.070284	0.09339	0.034725	0.074157	0.055808	0.041337	0.078781	0.13929	0.062784	0.072383	0.25106	0.062819	0.046893	0.086631	0.073387	0.048166	0.05802	0.045286	0.19511	0.053455	0.062449
Meth__cg08570275__P2RY1	0.09353	0.035141	0.21073	0.049781	0.022666	0.090626	0.30683	0.038547	0.19275	0.032983	0.019924	0.11384	0.064076	0.05684	0.020878	0.022731	0.027827	0.02738	0.078074	0.023589	0.13794	0.071567	0.033255	0.036124	0.022319	0.45947	0.045188	0.026736	0.12117	0.044653	0.028443	0.015	0.028591	0.019095	0.0218	0.016035	0.10064	0.024197	0.033257
Meth__cg23283875__FLJ21062	0.042698	0.028106	0.05139	0.040876	0.025859	0.18557	0.03841	0.017227	0.044698	0.025158	0.025647	0.054956	0.021897	0.49617	0.02898	0.034308	0.024038	0.027221	0.078951	0.017873	0.025824	0.044099	0.026932	0.042245	0.018583	0.079191	0.039565	0.040758	0.087439	0.057127	0.02443	0.021371	0.019522	0.022433	0.020998	0.019175	0.069805	0.027159	0.02423
Meth__cg00746981__HDGF	0.066917	0.063848	0.48884	0.081265	0.039327	0.041391	0.05108	0.049722	0.10627	0.053103	0.052413	0.064124	0.055329	0.3539	0.10934	0.059836	0.062294	0.049956	0.12694	0.059103	0.056249	0.050281	0.044865	0.055475	0.060301	0.081697	0.080466	0.052916	0.081078	0.082679	0.050786	0.04263	0.053446	0.036297	0.061145	0.039202	0.050222	0.049097	0.051035
Meth__cg21902544__CBLN2	0.04994	0.044655	0.92685	0.058018	0.039018	0.57234	0.050874	0.089638	0.42838	0.051365	0.073737	0.61121	0.082666	0.49094	0.04355	0.06081	0.069343	0.45283	0.19436	0.23491	0.06511	0.069256	0.087225	0.62194	0.055467	0.81557	0.063611	0.094217	0.11893	0.082535	0.059989	0.050437	0.19354	0.055725	0.056938	0.89646	0.12185	0.042952	0.045985
Meth__cg02718725__CNN3	0.095922	0.76956	0.65455	0.46418	0.685	0.066589	0.078282	0.078567	0.1107	0.084016	0.15205	0.079197	0.086041	0.55908	0.1035	0.098818	0.092466	0.068525	0.12611	0.063976	0.87256	0.84551	0.07334	0.094955	0.087847	0.17061	0.097633	0.1625	0.14765	0.35906	0.062677	0.086289	0.51229	0.23058	0.067492	0.080878	0.15493	0.38835	0.78004
Meth__cg01808706__ITPKA	0.03035	0.024838	0.8729	0.094394	0.029028	0.048468	0.027693	0.245	0.021474	0.025536	0.038242	0.63045	0.061132	0.45974	0.023526	0.023573	0.033562	0.09697	0.040145	0.38602	0.15621	0.035634	0.025245	0.26463	0.054675	0.84462	0.033178	0.051586	0.085485	0.046458	0.044041	0.02075	0.69616	0.033269	0.022701	0.70636	0.055365	0.038	0.028145
Meth__cg18192417__NEBL	0.059726	0.055747	0.044661	0.066496	0.051143	0.93028	0.062361	0.85359	0.045411	0.047361	0.055309	0.51717	0.064677	0.086862	0.057027	0.051607	0.91904	0.47735	0.098443	0.086118	0.059268	0.07029	0.089467	0.875	0.12982	0.15801	0.052644	0.1532	0.14228	0.070676	0.40171	0.35529	0.92895	0.043894	0.046234	0.047439	0.10497	0.059986	0.056796
Meth__cg26036443__EHD2	0.056504	0.04708	0.92188	0.90683	0.82286	0.045626	0.052403	0.08067	0.1139	0.068352	0.18485	0.90394	0.30208	0.10675	0.038588	0.059523	0.068838	0.048639	0.28776	0.046894	0.045916	0.14278	0.17826	0.07628	0.48062	0.14294	0.69298	0.13265	0.087145	0.098769	0.051464	0.036489	0.056873	0.30518	0.094591	0.17823	0.11551	0.060969	0.071972
Meth__cg08615333__TGFB3	0.058346	0.03908	0.81863	0.068886	0.072273	0.87989	0.053721	0.71676	0.89822	0.052509	0.053832	0.58844	0.86724	0.8214	0.049346	0.064406	0.83482	0.60806	0.15361	0.47318	0.13361	0.2025	0.057362	0.85897	0.061009	0.81177	0.057025	0.086523	0.073597	0.038126	0.88446	0.85737	0.65699	0.055006	0.046645	0.046168	0.27327	0.051905	0.062215
Meth__cg11431126__RHOU	0.059823	0.065972	0.70067	0.24437	0.30257	0.21293	0.27379	0.20991	0.18569	0.10031	0.25235	0.051145	0.27437	0.44653	0.048477	0.16773	0.25099	0.077599	0.41665	0.068421	0.14328	0.065532	0.7552	0.033382	0.18384	0.30963	0.22202	0.096617	0.15881	0.13359	0.090253	0.32439	0.064921	0.44302	0.18591	0.73021	0.14169	0.55832	0.25312
Meth__cg07015629__ERBB4	0.028972	0.021499	0.97683	0.028247	0.027846	0.59754	0.024187	0.095181	0.028632	0.0257	0.018349	0.49682	0.037232	0.12567	0.021286	0.02063	0.17622	0.10898	0.10278	0.37226	0.029687	0.033638	0.050644	0.038869	0.46017	0.66832	0.024732	0.033371	0.10227	0.038201	0.031529	0.024754	0.25318	0.016617	0.022457	0.015801	0.094244	0.023187	0.02297
Meth__cg25171089__ASB13	0.031311	0.021461	0.057085	0.035474	0.028457	0.16099	0.039499	0.20574	0.023221	0.025252	0.025886	0.043184	0.098138	0.074776	0.024457	0.021254	0.03571	0.022682	0.066911	0.027532	0.019392	0.033976	0.025044	0.020247	0.029061	0.12327	0.033409	0.059181	0.10896	0.063582	0.036995	0.024486	0.038602	0.026227	0.019743	0.032176	0.18421	0.032158	0.037948
Meth__cg03627896__LOC283932	0.020923	0.022292	0.054719	0.12854	0.016308	0.027445	0.021085	0.053564	0.10279	0.025697	0.025863	0.15734	0.035602	0.040972	0.028005	0.032873	0.021231	0.025357	0.042957	0.021564	0.018524	0.040932	0.036745	0.03096	0.024462	0.033286	0.027558	0.048407	0.043286	0.028959	0.046312	0.024002	0.3591	0.029677	0.01751	0.030604	0.16113	0.022474	0.029761
Meth__cg11272332__ZDHHC15	0.47773	0.035567	0.94463	0.86806	0.059262	0.047065	0.94566	0.023315	0.97323	0.40144	0.19834	0.84716	0.14153	0.91414	0.64686	0.33246	0.44716	0.35775	0.08317	0.031767	0.91234	0.71781	0.46537	0.1025	0.44844	0.71055	0.22904	0.22909	0.84791	0.26479	0.038254	0.11028	0.085333	0.2734	0.038024	0.6551	0.16672	0.14852	0.63717
Meth__cg24997944__KCNH8	0.1131	0.78609	0.94463	0.78643	0.7967	0.42297	0.95469	0.096529	0.065899	0.029968	0.39989	0.039334	0.051734	0.48166	0.93318	0.25821	0.20895	0.052155	0.16465	0.05032	0.9434	0.95696	0.31695	0.05822	0.042444	0.85793	0.9352	0.4761	0.86624	0.90029	0.11623	0.033972	0.053689	0.38782	0.64615	0.39084	0.42793	0.13166	0.21117
